,Year,sta_con,yield(t/ha),PDSI_Planting,PDSI_Emerging,PDSI_Blooming,PDSI_Podding,PDSI_Dropping leaves,PDSI_Harvest,PIC
676,2016,illinois_piatt,4.791359999999999,1.049811212991623,1.0722234479029928,1.068086409265347,1.4958285446081006,2.82757872427838,2.870602209777404,0.0057561055834224
717,2016,illinois_vermilion,4.341119999999999,2.094506717208988,1.9211337043351968,1.7220508772526326,1.971154151726547,2.728499880996752,2.710813967218496,0.0106639921546687
798,2016,illinois_clay,3.528,1.5273871347668535,1.353620239228973,0.7455312284309891,0.8937361993284011,2.038807809471153,2.1108466738129548,0.0145635713985367
840,2016,illinois_coles,4.20672,0.8952254104581319,0.8490510323452036,0.3369235275562585,0.3079540303999984,1.1412702450579433,0.9027461476575076,0.0212687393487185
881,2016,illinois_crawford,3.79008,0.4921230288829483,0.380781932547348,0.1920413547708285,0.2571330257866558,1.483366165282058,1.585643138989265,0.0533760927821464
923,2016,illinois_cumberland,3.9648,1.3122405695397117,1.1630636913035834,1.0785691538172175,1.6094179649482054,2.817231495205114,2.810467152020661,0.0127675009067827
964,2016,illinois_douglas,4.52928,0.0773570969992715,0.055820699537258,0.035700944280169,0.469468572863254,1.429713387607353,1.403719180974872,0.0308342236721445
1005,2016,illinois_edgar,4.367999999999999,0.9225835159461508,0.8674644801171826,1.062745108050683,1.4812855201531974,2.182923576032164,2.097954442316921,0.0308342236721445
1047,2016,illinois_effingham,3.91104,2.1641241286524613,2.038492584158375,1.746749818630004,2.2075105580291843,3.386794879037605,3.464868278782764,0.0015424614185874
1089,2016,illinois_fayette,3.73632,1.7723714727419224,1.652821548375236,1.267390812057844,1.6078164548718423,2.7067430852783616,2.897345415422073,0.0308342236721445
1131,2016,illinois_jasper,3.90432,1.3251603475184317,1.175419937857395,0.8450611099753472,1.2669802600838616,2.528219604871817,2.6465692838772696,0.0308342236721445
1213,2016,illinois_marion,3.58176,1.3815213122981138,1.303394748514558,0.8971300569831294,1.0729612197145566,2.416994574183674,2.800923171518856,0.0008618042416617
1255,2016,illinois_moultrie,4.603199999999999,0.5131095386565656,0.558406726595143,0.1917468508126805,0.4462816015302242,1.507853350551208,1.5765321204884175,0.0308342236721445
1297,2016,illinois_richland,3.48096,1.3714610595447794,1.159770284758904,0.4881810339234637,0.7379139983018805,1.8496084846027705,1.8773966231332864,0.0054222636333048
1337,2016,illinois_shelby,3.864,1.2352125590705971,1.169591195189667,0.999936795829874,1.3702511368198875,2.269605828525896,2.1468512777562383,0.0151671446258112
1379,2016,illinois_boone,4.186559999999999,2.1042207858779216,1.9355843965109287,1.3281385341247958,1.3752813839809204,1.4067532466603565,1.2179220703257112,0.0540548963579152
1450,2016,illinois_de kalb,4.536,1.6073794765737608,1.7322047713095066,1.961925179010209,2.162147886940786,2.641467156038684,2.486443357998906,0.0308342236721445
1492,2016,illinois_grundy,3.8976,1.6395818384187173,1.5677386768314667,1.6444634869186645,2.176128148136013,3.684690885021655,3.885855888751344,0.0308342236721445
1534,2016,illinois_kane,4.3344,2.208605620015665,2.356836663900935,2.2844023731125307,2.366175281194101,2.3486653551162475,2.094383795549512,0.0308342236721445
1615,2016,illinois_la salle,4.11264,1.692908734107987,1.570044262371134,1.8605221164746475,2.312123889749619,3.576734471096147,3.5517267923436258,0.0093181585406329
1691,2016,illinois_mchenry,3.97152,1.794406725007181,1.6909864079761938,1.1168763464991749,1.0265618296558014,0.705023228546992,0.2337121605617476,0.0357451629252004
1731,2016,illinois_will,3.70944,1.5973718880164256,1.3966780117755502,0.8210819443813563,1.1374138094127753,2.3598064011864404,2.443350971459202,0.0308342236721445
1773,2016,illinois_bureau,4.31424,0.7592691321684331,0.5216718954526883,0.6360189225458447,1.0039768904877575,1.8918083329945616,1.9248812983645296,0.0264077348751628
1815,2016,illinois_carroll,4.6368,1.762499988079071,1.65666663646698,1.5449999570846558,1.566666603088379,1.972499966621399,1.7400000095367432,0.0339554756015291
1856,2016,illinois_henry,4.12608,1.723068858368226,1.5387957639376522,1.601771341160785,2.0870635675793774,3.278887308811685,3.1413404615105223,0.006388995372145
1896,2016,illinois_jo daviess,4.07232,1.6674999992052713,1.517222225666046,1.728888895776537,1.8988888661066687,2.056666652361552,2.1566666629579334,0.0308342236721445
1937,2016,illinois_lee,4.08576,1.4483227940406722,1.521860614384981,1.799148666538522,2.106303314524867,3.099083778543056,3.04610409015979,0.0573287759162975
1979,2016,illinois_mercer,4.02528,1.4266244173118916,1.240342978799693,1.1951126605214806,1.7142310928553348,2.484219897207286,2.238977241571303,0.0282608048724841
2019,2016,illinois_ogle,4.408319999999999,1.513324828876156,1.423718313655943,0.9727294632666548,1.0560692538730274,1.5549533453947064,1.5051607964761518,0.003972875600013
2061,2016,illinois_putnam,4.25376,1.4057451899235065,1.3060347868518514,1.5733676574605724,1.881909296134889,2.599800806124132,2.590125898956816,0.1192362998002555
2101,2016,illinois_rock island,3.8976,2.0957806957180667,1.9435140013891257,1.803456330376462,2.230576274118996,3.2572176018428696,3.107386209944499,0.0255184062188396
2142,2016,illinois_stephenson,4.45536,0.3630856744476132,0.2529195793025143,0.0635372952434358,0.3328030200453697,1.5032779772381684,1.4293531564982622,0.0282914035206684
2183,2016,illinois_whiteside,4.08576,2.2363082379394887,2.13701594679379,2.343725520119168,2.6894506404992016,3.838400792111368,3.765477940927144,0.1591133328948233
2223,2016,illinois_winnebago,3.94464,0.91604673173349,0.8234899970683539,0.2919620005754351,0.4412263605603437,1.0539924351268044,0.8675922851990415,0.0076642519790913
2264,2016,illinois_edwards,3.20544,1.1509563286629556,1.0194945757093763,0.5175449224866363,0.7612184077000866,1.6835903653530808,1.6623786889912242,0.0308342236721445
2305,2016,illinois_franklin,3.03744,0.7954379280500753,0.918034595659487,0.4395327209545548,0.9120765490174284,3.112638132696832,3.510683280606529,0.0308342236721445
2347,2016,illinois_gallatin,3.25248,1.805578508447767,1.8926970851199525,1.7076978526440525,2.5035850492722926,4.124535554008183,4.162705552632279,0.1517070554888792
2388,2016,illinois_hamilton,3.09792,1.1520288881985363,1.1746353370976206,0.6611990735255396,1.0790443033270432,2.939814848517332,3.2044056292469456,0.0308342236721445
2460,2016,illinois_jefferson,3.25248,1.2310697947485405,1.2016102785788518,0.5386805809848874,0.7543023480716821,2.919658953918145,3.0794108947143246,0.0308342236721445
2502,2016,illinois_massac,3.192,1.3186430692402005,1.4136455921160582,1.6599728795665702,2.3904068582352145,3.3930507677689725,2.8702971176640304,0.0812621412102176
2536,2016,illinois_pope,2.35872,1.7560821024339592,1.867263674736023,2.540199005781714,3.657810887294029,4.143097135558058,3.524502476649498,0.0155203215721304
2574,2016,illinois_saline,3.14496,1.6636414950893772,1.7915100190058084,1.8127621775855267,2.6777479082294526,4.5426642156748684,4.614910363359754,0.0308342236721445
2615,2016,illinois_wabash,3.70944,1.3304350835243723,1.1852598114788129,0.6703694283994631,0.910071800941586,1.8507334123832304,1.7832411936261128,0.0259876267866493
2655,2016,illinois_wayne,3.24576,1.0558693520550246,0.9658926508955356,0.3242609920007378,0.416816912335978,1.8203230337517773,1.9546718082480945,0.0308342236721445
2696,2016,illinois_white,3.1584,1.052190776703235,1.0463037684780037,0.7995189115984535,1.1187303342969352,2.052580789240868,2.098829922510341,0.058018101647714
2734,2016,illinois_alexander,2.58048,1.2845958278039604,1.4452552850850735,1.4042523662333617,1.7314235314285418,2.6830853596035915,2.3074891346311595,0.0485455534577106
2774,2016,illinois_clinton,3.63552,0.7085419177797918,0.6280094467728028,-0.7362219527733228,-0.7151826148472259,1.3623429839205712,1.8009972407282078,0.0070911707160529
2892,2016,illinois_monroe,3.25248,0.6176694437217871,0.8424047664022393,-0.1218687772185666,0.04194572588072,2.630470937470661,3.034209849430477,0.0066989255703842
2934,2016,illinois_perry,3.2256,0.936339878243602,1.1009383855892154,0.7771819121011272,0.983118806835162,3.249213243914455,3.544845006490251,0.0308342236721445
2976,2016,illinois_pulaski,2.98368,1.2707941772344205,1.3649510037369454,1.350345168934598,1.8072270183526664,2.683152751767929,2.225495900083709,0.0280090135389314
3018,2016,illinois_randolph,3.36,1.1415923201234797,1.320602777673181,1.1242739261468822,1.4199301554002135,3.4323380958967045,3.677850872652634,0.0206354753905508
3058,2016,illinois_union,2.94336,1.2312415214805004,1.350584864574894,1.3558607553584976,1.6411627382688465,3.540489551417198,3.39150916021528,0.0545833881548033
3099,2016,illinois_washington,3.27936,1.3096462420425412,1.2907172216833966,0.4892271516164337,0.4737728111388508,2.64003648424748,2.93753277087376,0.0045655114168385
3141,2016,illinois_williamson,2.856,1.4588050781435866,1.6070301520759898,1.3182211866096665,1.8076179419850904,3.7695824048911897,3.990893233587644,0.0308342236721445
3181,2016,illinois_adams,3.81696,0.2920023439392827,0.0723358022155005,-1.1234967925865662,-0.9130866522841674,0.4394278940859393,0.4597048061070006,0.0258949215722694
3220,2016,illinois_brown,3.4944,-1.147499978542328,-1.1550000111262004,-1.4816666841506958,-1.3866666952768962,-0.9299999773502348,-0.8833333253860474,0.0308342236721445
3262,2016,illinois_fulton,3.79008,-0.5027506469166924,-0.6992154688366569,-1.15590900962209,-0.464610822396622,1.3787731551755087,1.467851807504399,0.0023896947259816
3304,2016,illinois_hancock,4.28064,0.0965426243429005,-0.1275979681957415,-1.1355311947110736,-0.8359113955831537,0.2531583333882298,0.1568406428838797,0.0102647613122792
3345,2016,illinois_henderson,3.88416,1.1299606884919826,0.746685486188739,-0.4153581960417169,0.5926471843995075,1.891018165023096,1.8255309301198168,0.0648326118567297
3386,2016,illinois_knox,4.27392,0.5623211694845311,0.3264112465594271,0.3737536651772509,1.0666045717908126,2.347214844807171,2.3639528465885555,0.0153254411912054
3428,2016,illinois_mcdonough,4.2,1.1261141593370845,0.7950212357692806,-0.4574039942178518,-0.1454520722480319,1.417346021348568,1.4273812895453748,0.0308342236721445
3469,2016,illinois_schuyler,3.82368,-0.3162499815225601,-0.8341666708389918,-1.8149999777476,-1.6824999849001567,-0.5999999940395355,0.0566666722297668,0.017436632169367
3510,2016,illinois_warren,4.20672,1.01716558340013,0.6996113533667266,0.0004413755708005,0.7645276014895778,1.6860082418868618,1.5140036806404935,0.0169608967795083
3630,2016,illinois_cass,4.19328,0.7960991938954993,0.3423859330105947,-1.1744392911593116,-0.9756399795286248,0.0232105501808588,-0.1623375921986265,0.1100126080137765
3671,2016,illinois_christian,4.22688,1.247210089122921,1.189773970776875,1.0654805543537809,1.4138728443556836,2.0102385166172967,1.8274674920074017,0.0308342236721445
3712,2016,illinois_greene,4.2,1.8527693800063385,1.6034906364523642,0.9717174943816754,1.3914662591427034,2.031955415673495,1.8524053621319807,0.012016290218355
3753,2016,illinois_jersey,3.71616,1.4131627235199833,1.2050831081360345,0.7657287747319707,1.6695109484911173,2.708031475575264,2.6867077683943563,0.0308342236721445
3793,2016,illinois_macoupin,4.260479999999999,1.7674057331542632,1.6351384330957563,1.370678850174247,1.7968197713864935,2.4984190326196405,2.4354626198378644,0.0308342236721445
3835,2016,illinois_madison,3.67584,1.674603147789011,1.6208057412928396,1.159162453812672,1.5201652914660506,2.789807356013993,3.167870952074145,0.0026157467957101
3877,2016,illinois_montgomery,4.1328,1.389747183617387,1.3958916461831248,1.4473773826680505,1.92610441392623,2.626962632819403,2.620342437170575,0.0011351116749574
3918,2016,illinois_morgan,4.058879999999999,0.683577473307716,0.2219970622202745,-0.9351852736171976,-0.3190296524104668,1.1438345311691829,0.7962262667082877,0.015992523891808
3959,2016,illinois_pike,3.90432,0.9536927913344712,0.7034141312074379,-1.34733272776325,-1.0613223147201425,-0.5653805972144892,-0.8532374210688324,0.0071709928290071
3999,2016,illinois_sangamon,4.44864,1.0852274185246331,0.8531062683959697,-0.2073044917726093,0.4935427701417123,1.655276595962988,1.4016983940447136,0.0308342236721445
4041,2016,illinois_scott,3.89088,1.480457090333776,1.216746956631557,0.0302357334449553,0.3185865658778135,1.2178597916953078,0.8058472339969702,0.0457855327333928
4081,2016,indiana_bartholomew,3.68256,1.95225467217198,1.818148545777452,1.4908222652789298,1.9608945411923584,3.876040260686432,3.935484312043191,0.0783354783354783
4121,2016,indiana_boone,4.17984,1.2950108609566202,1.1938285647365268,1.4161993192372175,1.598152609533222,2.1219248596574034,2.268180504665002,0.0496611415599508
4163,2016,indiana_clinton,4.408319999999999,1.0356634600016426,0.8951239191828965,0.8416054824205301,0.8698445761711197,1.0280057007661605,1.1813576458695347,0.0496611415599508
4204,2016,indiana_decatur,4.10592,1.629120700776456,1.5321541378162842,1.4012139814360387,1.637927155331128,3.188392347182605,3.385556306901025,0.0496611415599508
4246,2016,indiana_grant,3.98496,0.1964221700090375,0.1027619321692709,-0.7666348379703063,-1.3112271637893953,-0.8189404771817352,-0.2152973631603579,0.0201906740160261
4287,2016,indiana_hamilton,4.032,0.6989640926091683,0.5552171588325799,0.466810222995444,0.407990515991916,1.121591896090678,1.546363967763357,0.0081838658546759
4329,2016,indiana_hancock,3.79008,1.3532399090969172,1.2586432986138807,1.1182671399072126,1.0528220832304238,2.2834323551027893,2.4000819804699987,0.0496611415599508
4371,2016,indiana_hendricks,4.14624,1.3765924289663094,1.2802333470458018,1.153929711399698,1.1918209367381862,2.0210044882116134,2.2679934304057774,0.0496611415599508
4413,2016,indiana_howard,4.22016,-0.6930376801316418,-0.7877949358611058,-1.0546714157467518,-1.249313680283344,-0.2898655717911312,0.0935010433830908,0.0001507985468503
4494,2016,indiana_madison,4.166399999999999,0.8443160794338197,0.7604428687428643,0.3385277701356921,0.0847635902475388,0.8535480137231393,1.2676462573408414,0.0057912020923052
4574,2016,indiana_morgan,3.65568,0.946575568845972,0.8392984447437662,0.691468996800078,0.7369883653671705,1.7654389448637189,2.044763577076816,0.0496611415599508
4615,2016,indiana_rush,4.17984,1.2953348623578087,1.1929731673657114,1.212681819845274,1.2115269824061523,2.529964460829924,2.7161436129398933,0.0496611415599508
4657,2016,indiana_shelby,4.15968,1.7506768223178126,1.6350887923860131,1.3631606251580417,1.4895984478108264,2.848052130307558,3.014046573731566,0.0143032807043431
4699,2016,indiana_tipton,4.48896,-0.0640237717837984,-0.1576825147246113,-0.4121818199917913,-0.5045568506429393,-0.133118849554743,-0.0590152914529939,0.0007758854793032
4740,2016,indiana_blackford,4.2672,1.5397282509366554,1.39929006001429,-0.2425355146856746,-1.1470992941575595,-0.8857533415740184,0.2823235044673606,0.0496611415599508
4781,2016,indiana_fayette,3.88416,1.2114771620630598,1.1473070326231884,1.2685462056909642,1.233735727286176,2.2051064254153188,2.2779646831915663,0.0496611415599508
4822,2016,indiana_henry,4.08576,0.8919899232629265,0.8186600892937932,0.5850970235625246,0.1904142174368621,0.7379964332633491,0.6015355884754717,0.0496611415599508
4864,2016,indiana_jay,3.95808,1.6829106111735774,1.5623485418244571,0.7157532057830428,-0.2657733660228272,-0.0041695041304672,0.7669254026327182,2.947447019639822e-05
4905,2016,indiana_randolph,3.9312,1.2460880955392153,1.0985104849225749,-0.0925882080672118,-0.555358369160102,0.760062767790185,0.8145784016236971,0.0496611415599508
4946,2016,indiana_union,4.032,1.681033934981136,1.5589096314489506,0.8862316298619503,0.771903952009092,1.2627288175841511,1.1538192177770166,0.0496611415599508
4988,2016,indiana_wayne,3.94464,1.2366926054008998,1.0886325149168363,-0.0663662304324177,-0.6251660309821498,-0.07750426550136,-0.0575480753377405,0.0496611415599508
5030,2016,indiana_carroll,4.374719999999999,1.2535047466178986,1.099831577991928,0.5582383939544454,0.4593407172668442,0.9157484201596506,1.0040558987025971,0.0239655406060008
5071,2016,indiana_cass,4.032,0.6002836806540058,0.4460566893544075,-0.7262349664469254,-1.0233921980856728,-0.320232345593369,-0.125100618025192,0.007518407805686
5110,2016,indiana_elkhart,3.64224,-0.8775559321272428,-1.0311761341332182,-1.2953633653635128,-1.4710030400700589,-0.1080780380837751,0.2640112935470837,0.1486166527820406
5152,2016,indiana_fulton,3.78336,-0.5014493208204233,-0.612609765625272,-1.081351819047075,-1.0278032954175893,-0.1906759005001192,0.2082835080587385,0.0711664873134618
5194,2016,indiana_kosciusko,3.58176,-0.3133066409128878,-0.4455446131507645,-0.5659413748000917,-0.735221497672943,-0.2358610301739008,0.3701686911026958,0.0975681403302629
5235,2016,indiana_marshall,3.65568,0.8459940933191412,0.690080384550031,0.1694213754252466,-0.1742925613180214,1.2388677702129782,1.6012280390918232,0.074743061973172
5276,2016,indiana_miami,3.74976,-0.1332327249899477,-0.2175269434101043,-0.4491449340406491,-0.8596938213918749,-0.2611724258256003,0.050496740696279,0.0073620740272351
5317,2016,indiana_wabash,3.85728,-0.4945166362441437,-0.5518953757122561,-0.5450688089850017,-0.7245813261549312,0.2998703839177715,0.6070098356913253,0.0048951997648495
5359,2016,indiana_adams,3.94464,2.2742665807356373,2.1270248088729247,1.307151852038362,0.445423648406005,-0.1801454963575168,0.2990905277048691,0.0002530766177054
5400,2016,indiana_allen,3.68256,1.2098666833684733,1.1235890804269977,0.5258874308808793,-0.4167705397042505,-0.8339093226362353,0.253029405353786,0.0011731076214871
5442,2016,indiana_de kalb,3.30624,-1.6914580764139773,-1.7629213110951465,-1.989300567690894,-2.336989029355675,-2.3922644009065257,-2.164251881286942,0.0196667800068004
5484,2016,indiana_huntington,3.87072,0.918365437572028,0.7939068993938164,0.5164471236035464,0.1007596668853649,0.3983265512295075,0.7933071571887186,0.0024285023248467
5526,2016,indiana_lagrange,3.68928,-1.4496292753576234,-1.5675886522281204,-1.9001858840828016,-2.2252235097729365,-2.070983284331383,-1.952596172117147,0.307349723929576
5568,2016,indiana_noble,3.6288,-0.5302989877481776,-0.655778797205749,-1.281375132408247,-1.6744809078366831,-1.6917676218623177,-1.428762824450077,0.0922839466140935
5610,2016,indiana_steuben,3.38688,-1.947113555125676,-2.046488550565055,-2.131761749008385,-2.3378630894265897,-2.3432857901228914,-2.284937764640336,0.0941640613369063
5651,2016,indiana_wells,4.152959999999999,2.14504607353149,2.0032360736395605,1.2864786302139457,0.724185943643179,0.0423968552964924,0.6989098803213704,0.0496611415599508
5692,2016,indiana_whitley,3.8976,0.0316385647625614,-0.0371329963369979,-0.1205982157293525,-0.4551513603447407,0.3294273824892776,0.9001210341701656,0.0294637983474432
5734,2016,indiana_benton,4.15968,2.1439860778453985,2.001792297315035,1.7650789762561814,2.1093226494649744,3.24349409392069,3.236894336826953,0.0091356854892776
5776,2016,indiana_jasper,3.67584,1.5821848346300036,1.430078591959548,0.0394170569185325,0.237511849703229,2.2199129103908044,2.414535937984408,0.100231412934996
5817,2016,indiana_lake,3.68256,1.4553529479315528,1.2811828208907952,-0.4308971929819432,-0.0612199576385248,2.065224606840509,2.298790730739429,0.0144984569499389
5857,2016,indiana_newton,4.1328,1.5481305794644464,1.4029697986944356,0.7656907261455602,1.1461141875865395,2.7251528294954435,2.850875583783945,0.0071602243792238
5899,2016,indiana_porter,3.83712,1.885271595701969,1.7242495304232854,0.7413851840212753,0.8526135335078434,2.0558251422390668,2.057212831111363,0.0678836388348781
5940,2016,indiana_pulaski,3.36672,1.4325385686603478,1.279235346276837,-0.5432118254684658,-0.9105998821609584,1.1484531796355355,1.4286081013225371,0.0847610003165558
5978,2016,indiana_starke,3.38688,2.1036938293914966,1.992829659296728,1.0829677049196411,0.6878825386715356,2.28697799838062,2.3936475391429948,0.313137512168282
6018,2016,indiana_white,4.10592,1.617100038086556,1.4402852871906762,0.6356193580740926,0.8817244988150871,2.072550977019369,2.153689967626258,0.0087542917844338
6059,2016,indiana_harrison,3.23232,3.2012500166893005,3.15666663646698,3.2575000127156577,3.5233333110809326,3.862499952316284,3.383333365122477,0.0005369782767878
6101,2016,indiana_jackson,3.696,2.089908704579323,2.0622391155996294,1.987416432678488,2.2006102690164595,2.848298950106835,2.594518030445926,0.0321187152513899
6204,2016,indiana_orange,3.696,2.5799999237060547,2.528333346048991,2.946666717529297,3.326666673024496,3.8600000143051134,3.464999993642172,0.0496611415599508
6277,2016,indiana_washington,3.528,2.724212677347148,2.667049077585918,2.78477506029744,3.1421690568683416,3.707411026613356,3.2982310845076666,0.0310931906666545
6318,2016,indiana_clark,3.024,2.295952656394557,2.252193000023825,2.229519271432308,2.472193002366183,2.7165685041327223,2.279435048270644,0.0622058167860498
6396,2016,indiana_franklin,3.81024,0.05703736563939,-0.0866192112392873,-0.4735468652183334,-0.5722004837695672,1.8038878680548207,2.4318741943205526,0.0589783936103068
