,Year,sta_con,yield(t/ha),PDSI_Planting,PDSI_Emerging,PDSI_Blooming,EVI_Podding,PDSI_Podding,PDSI_Dropping leaves,PDSI_Harvest,PIC
13621,2012,minnesota_stearns,2.87616,-2.4698774828314782,-2.00287628018856,-1.9301887544989589,0.6627530631356425,-2.3091358314454555,-3.67202379077673,-4.1066037923693655,0.0498504989831078
13662,2012,minnesota_todd,2.2512,-2.619869461395143,-2.152502801104382,-1.981719634251481,0.5491458241377205,-2.2978566046515243,-3.3315380035004205,-3.808374015887128,0.0498504989831078
13727,2012,minnesota_wright,3.08448,-2.821004645820522,-1.9956451547706369,-1.1945427946294185,0.6017200133391959,-1.390813286961244,-2.3670406947864606,-2.7677699716251487,0.0498504989831078
13763,2012,minnesota_anoka,2.3856,-3.745000123977661,-2.8575000762939453,-2.175000190734864,0.5309067987461039,-2.240000089009603,-3.5174999237060547,-4.042500019073486,0.0498504989831078
13800,2012,minnesota_chisago,2.47296,-3.754869359710906,-2.8607142661091345,-2.1581621082817635,0.6402685746097171,-2.3513182879324988,-3.8932403874314208,-4.376585456967769,0.0498504989831078
13840,2012,minnesota_hennepin,2.90304,-3.2311320754716983,-2.457216987070048,-1.8572641217483663,0.5951877188198726,-2.0246226652613224,-3.1036791509052497,-3.5534433328880457,0.0498504989831078
13882,2012,minnesota_isanti,2.15712,-3.5948478425560846,-2.7250276674203766,-1.9830997170557392,0.5250904356652725,-2.047727590777337,-3.347430757490911,-3.860345846172629,0.0498504989831078
13920,2012,minnesota_kanabec,2.25792,-3.3399999141693115,-2.53250002861023,-1.7850000262260437,0.5999957252630503,-1.893333355585734,-3.2825001478195195,-3.745000004768372,0.0498504989831078
13957,2012,minnesota_mille lacs,2.4528,-2.845000028610229,-1.987500011920929,-1.2825000286102295,0.6589923843033568,-1.3833333253860474,-2.595000028610229,-3.0650000572204594,0.0498504989831078
13997,2012,minnesota_pine,2.43936,-3.495876559456569,-2.664904425121428,-1.564965862694411,0.5365879682907746,-1.6531332552351696,-3.052936563306421,-3.5559789145627096,0.0498504989831078
14091,2012,minnesota_becker,2.352,-3.076726668873108,-3.3774451890208974,-3.816154499819487,0.5873258309118179,-4.167850655043345,-4.755922684008485,-5.184819334720588,0.0498504989831078
14132,2012,minnesota_clay,2.4864,-3.0714722876391707,-3.3189538105922294,-3.837967692499158,0.5639437566336851,-4.2634133442724576,-4.64444116918804,-5.036143203285288,0.0498504989831078
14203,2012,minnesota_kittson,2.42592,-2.4769262595560035,-2.77632993119793,-3.6040532164797057,0.5123975238071254,-3.9266074730340095,-4.670218891570718,-4.981149215902325,0.0498504989831078
14277,2012,minnesota_marshall,2.43264,-2.5494026815336643,-2.941609694644616,-3.7445044220968176,0.5032763489159117,-4.270067630864425,-4.986255729352909,-5.336177707855777,0.0498504989831078
14319,2012,minnesota_norman,2.19744,-3.325605430807613,-3.804686242172497,-4.601775525309696,0.5116848198322609,-5.065721495652848,-5.538266873174463,-5.888721586964472,0.0498504989831078
14360,2012,minnesota_pennington,2.33184,-2.3072913920368183,-2.7867999240466106,-3.4601899450762934,0.5092859058121538,-4.033333666730094,-4.528236602008334,-4.935572541033512,0.0498504989831078
14392,2012,minnesota_polk,2.39904,-2.7109328237905608,-3.182505672414327,-3.94677158671582,0.5064104384877036,-4.419319099964183,-4.831039382494343,-5.212831018867342,0.0498504989831078
14433,2012,minnesota_red lake,2.37888,-2.4233248111945804,-2.88671681839432,-3.492455530410325,0.4854302650744749,-3.990772920344122,-4.314277900883178,-4.70329502733192,0.0498504989831078
14473,2012,minnesota_roseau,2.17728,-2.622345777488703,-3.0670658787818743,-3.752129842262951,0.5080710329145847,-4.246452186929575,-5.1664485253484544,-5.509350683148664,0.0498504989831078
14512,2012,minnesota_blue earth,3.40704,-2.59464648514462,-2.235387964857632,-2.8694676838526973,0.6549884306210273,-3.4406880198651435,-5.0340903499725975,-5.3768248162892895,0.0498504989831078
14554,2012,minnesota_brown,2.90304,-2.329031297184962,-1.3659687046516904,-1.4766956603340624,0.6174216126339939,-1.9924098211268764,-3.1989562783498484,-3.552322881921122,0.0498504989831078
14596,2012,minnesota_faribault,3.53472,-2.6306659223594924,-2.469823167833852,-3.2271795544323387,0.7012698164864948,-3.846027394996245,-5.470189829516074,-5.80244393818267,0.0498504989831078
14638,2012,minnesota_freeborn,3.2188799999999995,-3.708935063001,-3.801714073058037,-4.692454423420415,0.6511086507927918,-5.352735029336334,-6.93471233772509,-7.28350883747269,0.0498504989831078
14680,2012,minnesota_le sueur,3.25248,-3.015774972935517,-2.5209083344539005,-2.3484562336777643,0.6400606349671072,-2.7201687427444585,-3.9012062752743546,-4.294985947832464,0.0498504989831078
14721,2012,minnesota_martin,3.2928,-2.0036482807087803,-1.4887098553560116,-2.066061930188924,0.6677234265943222,-2.6610162694375705,-4.075606173606519,-4.371466437678095,0.0498504989831078
14763,2012,minnesota_nicollet,2.76864,-2.84484667183104,-2.0942267119316824,-2.047673347359612,0.663595174665261,-2.51554285026732,-4.016679977053688,-4.421464728219169,0.0498504989831078
14805,2012,minnesota_rice,3.54144,-2.9649742504513394,-2.580953467722984,-1.984847233891284,0.5775054082607137,-2.1890914066389784,-2.9989315455122743,-3.419853272652487,0.0498504989831078
14846,2012,minnesota_steele,3.38016,-3.497472697226752,-3.3994890988895934,-3.558225474379922,0.6548670941068068,-3.988978179990161,-5.356692727753972,-5.750390029362695,0.0498504989831078
14888,2012,minnesota_waseca,3.46752,-3.2141459355303232,-3.049959822109664,-3.4650564239329755,0.6902892024128273,-3.961194880031196,-5.471477596743379,-5.847248445691823,0.0498504989831078
14930,2012,minnesota_watonwan,3.28608,-2.110271026276774,-1.2287343293618922,-1.5930836214811348,0.663604140772098,-2.168638887657774,-3.58601700128786,-3.928483791803649,0.0498504989831078
14972,2012,minnesota_dakota,2.97024,-3.012274167711497,-2.6328110049719293,-1.6967630770807218,0.5816864484283769,-1.7784086156949372,-2.473153775165273,-2.9076228747277177,0.0498504989831078
15013,2012,minnesota_dodge,3.64224,-3.930564421660407,-4.004774066345742,-4.220661328132991,0.708915433348781,-4.567567839158855,-5.577471926056941,-5.966971563312599,0.0498504989831078
15055,2012,minnesota_fillmore,3.5212799999999995,-3.885680203170968,-3.985279859142807,-4.966749311578177,0.6712268275904685,-5.446088168633357,-6.367608110073808,-6.668424828037335,0.0498504989831078
15097,2012,minnesota_goodhue,3.58176,-3.5807166533175967,-3.436654894701313,-2.7852313520056424,0.652899715738075,-2.8887832258231843,-3.3908162424987265,-3.831593796189463,0.0498504989831078
15177,2012,minnesota_mower,3.06432,-3.949474085975835,-4.093361837279337,-4.965071009259226,0.6617034121790009,-5.518270505497888,-6.750479164773141,-7.0890508234703145,0.0498504989831078
15217,2012,minnesota_olmsted,3.54816,-3.9649877125406494,-4.041428616481462,-4.3491501655484655,0.6159721785118067,-4.66069796989704,-5.472561526181075,-5.850061683231974,0.0498504989831078
15257,2012,minnesota_wabasha,3.66912,-3.2174999713897705,-3.052500009536743,-2.84499990940094,0.6924335012224576,-3.066666603088379,-3.8324999809265137,-4.2200000286102295,0.0498504989831078
15297,2012,minnesota_winona,3.56832,-3.930000066757202,-3.9800000190734863,-4.799999713897705,0.6607981767971367,-5.269999821980794,-5.894999980926514,-6.222499847412109,0.0498504989831078
15336,2012,minnesota_cottonwood,2.98368,-2.161395228916532,-1.2689548768847092,-1.4429749165272865,0.6333316093753263,-2.0224973539492006,-3.405797042065113,-3.7482507763928576,0.0498504989831078
15378,2012,minnesota_jackson,3.2256,-2.0520299231664114,-1.4486668685930169,-1.7171461161822892,0.6691874123075104,-2.2616340869592726,-3.672815075617125,-3.975013184828164,0.0498504989831078
15420,2012,minnesota_lincoln,2.70144,-2.581731344431761,-1.8299310104109925,-2.051464714462332,0.5934382687230267,-2.653513122388105,-3.8213449353004383,-4.101478274778706,0.0498504989831078
15460,2012,minnesota_lyon,2.856,-2.53380311544354,-1.609792309574117,-1.6781230417081967,0.6227028060212368,-2.1775265342613914,-3.0639198241495915,-3.372571440896415,0.0498504989831078
15502,2012,minnesota_murray,3.07104,-2.454906565993236,-1.5479573288800053,-1.718911889842668,0.6304383838700407,-2.308914133789456,-3.428690739437448,-3.710957488717064,0.0498504989831078
15544,2012,minnesota_nobles,3.16512,-2.2481116419285545,-1.588444885198366,-1.9798184652694253,0.6449233581305686,-2.5999797249382204,-3.889925012344665,-4.157313072654336,0.0498504989831078
15586,2012,minnesota_pipestone,2.74848,-2.2337563389736887,-1.2914026797803608,-1.4990362378249644,0.5841188562279583,-2.105265024458584,-3.326234066607692,-3.589281164962827,0.0498504989831078
15626,2012,minnesota_redwood,3.0576,-2.397738825444746,-1.5280460204753084,-1.5486411923888364,0.6487049951992586,-2.0555484565086504,-3.053035268343172,-3.4071040635407583,0.0498504989831078
15668,2012,minnesota_rock,3.0912,-2.641938742213497,-1.975956730106064,-2.652695069744806,0.6487853268904985,-3.3144793506415744,-4.431864899960402,-4.626201123689684,0.0498504989831078
15710,2012,minnesota_big stone,2.96352,-2.175102247901499,-2.161314343190292,-2.412493645491535,0.6149512072695045,-2.744533027901676,-3.6299014565556176,-3.955507994542672,0.0498504989831078
15752,2012,minnesota_chippewa,3.19872,-2.792440349664159,-2.2749453491097658,-1.913481478705501,0.6918167278630456,-2.371819609569893,-3.5071814525802827,-3.911256154309685,0.0498504989831078
15794,2012,minnesota_douglas,2.7552,-2.149642806639047,-1.855380678884696,-1.7291418598053667,0.5521533823880108,-2.063864951009501,-3.005343852670714,-3.4921077992384983,0.0498504989831078
15835,2012,minnesota_grant,3.00384,-2.225555624614352,-2.265303666200306,-2.719146428676503,0.6230566390636977,-3.0776520062307804,-3.59553887552582,-4.015036248981575,0.0498504989831078
15876,2012,minnesota_lac qui parle,2.9097599999999995,-2.621537360324919,-2.336309465916346,-2.386545560245779,0.6369518925008343,-2.871832644869853,-3.9809904757292456,-4.31555871256348,0.0498504989831078
15917,2012,minnesota_otter tail,2.60064,-2.21600761736223,-2.162291774717777,-2.4298431004124144,0.5519156221941365,-2.761025685548665,-3.250361188256715,-3.704864822233093,0.0498504989831078
15959,2012,minnesota_pope,3.0912,-2.597000573701597,-2.377128720283508,-2.222407627460925,0.6154562769611296,-2.6018653284996613,-3.501091795342755,-3.960563784759575,0.0498504989831078
16000,2012,minnesota_stevens,3.17184,-2.3954580216501267,-2.375545102605632,-2.6182203873653034,0.6552619498363929,-2.9448789489970486,-3.6715419737871935,-4.078446316550759,0.0498504989831078
16042,2012,minnesota_swift,3.15168,-3.000026491206909,-2.816026849516766,-2.586470606022103,0.6388921001371201,-3.00928977274536,-4.041086727878138,-4.453307152487511,0.0498504989831078
16084,2012,minnesota_traverse,3.23904,-2.203416417846604,-2.357361346707931,-2.8875932526848613,0.6595669254067599,-3.1677943165576643,-3.5188343190129783,-3.848146575381831,0.0498504989831078
16126,2012,minnesota_wilkin,2.80224,-2.1831361467784323,-2.283181784143808,-2.8758875313502696,0.5940592136865037,-3.2640067753450333,-3.4860456753419555,-3.883775156139418,0.0498504989831078
16167,2012,minnesota_yellow medicine,2.78208,-2.696330248891316,-2.1296189705107413,-2.181822714277711,0.6461733742663517,-2.6613558981766405,-3.691080448967008,-4.037360674285343,0.0498504989831078
16208,2012,missouri_benton,1.41792,-1.957458727615924,-2.3627272937908645,-4.186694218764292,0.332992705981342,-4.908966901216954,-5.613512518648931,-5.475857531728824,0.171299681674886
16243,2012,missouri_boone,1.4784,-2.292745383687365,-2.587940723824689,-4.224160173388202,0.4092035679450312,-4.901747598874493,-5.231029998515476,-5.091409414816544,0.171299681674886
16283,2012,missouri_callaway,1.70016,-2.5268030939623705,-2.860551325064575,-4.47680695972998,0.4004864443909297,-5.118335079599283,-5.517554485323753,-5.361295265695926,0.171299681674886
16318,2012,missouri_cole,1.68672,-0.1125000044703483,-0.5450000129640102,-2.381666660308838,0.4746202298391704,-3.0916666189829507,-4.028333425521851,-4.15625,0.171299681674886
16358,2012,missouri_cooper,1.5388799999999998,-1.81759974092624,-2.1694081459375703,-3.899139275279778,0.3744289430065977,-4.557004981077189,-5.206962530922684,-5.117357526443235,0.171299681674886
16397,2012,missouri_howard,2.016,-2.1146584489505527,-2.435926652884618,-4.132355172754266,0.4219384530483771,-4.8270843663134695,-5.287884680224507,-5.1376909998606175,0.171299681674886
16433,2012,missouri_moniteau,1.22976,-1.487754214113041,-1.833722446126453,-3.526564954903165,0.3339049440784865,-4.179288203164009,-4.957983056569503,-4.919550873465457,0.171299681674886
16473,2012,missouri_morgan,1.3574399999999998,-1.7105612548030151,-2.067793359561842,-3.766156482047775,0.328549777320665,-4.3848469630390605,-5.148945438618562,-5.078673565874294,0.171299681674886
16514,2012,missouri_osage,1.8816,-1.34499990940094,-1.705000013113022,-3.400000015894572,0.4253731539447996,-4.0533333619435625,-4.793333371480306,-4.838750004768372,0.171299681674886
16555,2012,missouri_pettis,1.61952,-1.9429079553381607,-2.297907451279092,-4.064555772245474,0.358652668269392,-4.776474459202389,-5.355047311917521,-5.274419946890924,0.171299681674886
16597,2012,missouri_saline,2.33856,-2.0366279269774195,-2.354735302478652,-4.116569856382586,0.4625013794596851,-4.835360283145962,-5.209576212981349,-5.146153652971512,0.171299681674886
16638,2012,missouri_franklin,2.14368,-2.509999990463257,-2.84375,-4.629999955495198,0.4230364867773993,-5.423333485921224,-5.426666577657064,-5.277499914169312,0.171299681674886
16679,2012,missouri_gasconade,1.67328,-2.728146184058417,-3.109149579693672,-4.809818465693468,0.4748628561184944,-5.4394783887192775,-5.827437488400207,-5.752219412602536,0.171299681674886
16719,2012,missouri_jefferson,1.82112,-1.690000057220459,-2.0237499475479126,-3.6566668351491294,0.4321773126878241,-4.473333517710368,-4.601666609446208,-4.347499966621399,0.171299681674886
16760,2012,missouri_lincoln,1.7135999999999998,-3.0958522412896468,-3.40702044076844,-4.970214560918883,0.3762926867778657,-5.658983319583648,-5.60547494536025,-5.298178773630892,0.171299681674886
16800,2012,missouri_montgomery,1.48512,-3.146126926029114,-3.4879735134685204,-5.090787183569639,0.4105486989809959,-5.719437045852808,-5.846035304563569,-5.613379039313946,0.171299681674886
16840,2012,missouri_perry,2.16384,-1.5295061757775916,-1.934967406589484,-3.8025988556415498,0.4497156225941916,-4.748558248555541,-4.9728574840880535,-4.9701604878886885,0.171299681674886
16880,2012,missouri_warren,1.92192,-2.8596898173828067,-3.194361147711512,-4.893734508520978,0.4067864419707817,-5.604507561683184,-5.460593327813872,-5.219199610865802,0.171299681674886
16920,2012,missouri_adair,1.7606399999999998,-2.570493711920015,-2.8360267972306845,-4.267027446068215,0.4380118629605887,-4.856797542971205,-5.393719224906939,-5.430485603308818,0.171299681674886
16959,2012,missouri_carroll,2.19744,-2.1969557722760475,-2.4955766379691187,-4.216434706896112,0.4503052122379547,-4.9552677495826485,-5.125696223870069,-5.143979019833974,0.171299681674886
17000,2012,missouri_chariton,1.9152,-2.289314965392739,-2.612113191825798,-4.303310139206713,0.4809753004616957,-4.931289427199502,-5.285788091222254,-5.224850965780093,0.171299681674886
17040,2012,missouri_grundy,1.86144,-1.974563246099358,-2.277653424311907,-3.8215783546860735,0.4313464581871881,-4.452806834468134,-5.28932990495296,-5.4927761003298645,0.171299681674886
17077,2012,missouri_linn,1.8816,-2.2307788568072846,-2.5506088826921247,-4.10997185283237,0.4638401621722558,-4.666156258759675,-5.121664497728701,-5.1802844945059885,0.171299681674886
17117,2012,missouri_livingston,1.78752,-2.031298580065411,-2.348348163185376,-4.018472802040226,0.4455471637399125,-4.670749395072844,-5.10996103309978,-5.276254858789409,0.171299681674886
17157,2012,missouri_macon,1.84128,-2.9658390294270265,-3.25780971839292,-4.7809274696713935,0.4319251582060336,-5.330644775380139,-5.666696558150252,-5.545081568302839,0.171299681674886
17191,2012,missouri_mercer,1.8144,-1.805030711838851,-2.078700555379198,-3.4624761076827872,0.4555825429848932,-4.1140358977124825,-4.920513828974953,-5.157815517702662,0.171299681674886
17225,2012,missouri_putnam,1.7135999999999998,-2.7181704245665004,-2.9719311776712973,-4.353519674201231,0.4672915277414568,-4.954294957436091,-5.670432637313831,-5.784693148473542,0.171299681674886
17263,2012,missouri_randolph,1.5388799999999998,-2.9297952354161136,-3.2384801952893505,-4.890198907448467,0.4238188691388161,-5.533359890372395,-5.726945384685403,-5.521505005652504,0.171299681674886
17303,2012,missouri_schuyler,1.94208,-2.8765164297786567,-3.120778700530204,-4.493028263359555,0.5041827801380058,-5.075022669654944,-5.679517266528855,-5.762397557659878,0.171299681674886
17340,2012,missouri_sullivan,1.39776,-2.164930815432964,-2.447645541188325,-3.912200376977046,0.3866747273750657,-4.561055281508149,-5.455912143729488,-5.611275586498877,0.171299681674886
17379,2012,missouri_audrain,1.47168,-3.1621681321434583,-3.4919944065604698,-5.078159908992986,0.4041652319234876,-5.702938073945096,-5.895411061952941,-5.67182059053555,0.171299681674886
17420,2012,missouri_clark,2.29824,-3.141253291270772,-3.2995610572275567,-4.416427902940844,0.4671113423161898,-5.037288530850019,-5.642685769399008,-5.62103158595132,0.171299681674886
17454,2012,missouri_knox,1.82112,-3.022148048526238,-3.2532171450317344,-4.536044626954537,0.4330501364901562,-5.12183778186395,-5.429207193568336,-5.298115812501978,0.171299681674886
17494,2012,missouri_lewis,1.80768,-3.2177683393486216,-3.438004005517139,-4.641812650273081,0.433184942705494,-5.239141093332911,-5.620125946573547,-5.41232842939799,0.171299681674886
17533,2012,missouri_marion,2.1168,-3.489237878903425,-3.770394562991835,-5.015336133017599,0.4322116552222459,-5.588053352784392,-5.733801588380319,-5.333817585707491,0.171299681674886
17572,2012,missouri_monroe,1.63296,-3.4042229386793967,-3.716061399665701,-5.180259190093806,0.4097149484618373,-5.765225054981234,-5.928306523417102,-5.646861365739278,0.171299681674886
17612,2012,missouri_pike,1.6464,-3.547060379714689,-3.846101962986517,-5.3077335886527,0.4061100567068874,-5.916897259468482,-6.088601558017327,-5.733034005540189,0.171299681674886
17651,2012,missouri_ralls,1.41792,-3.5517510824400444,-3.87983424926344,-5.39383969429942,0.3913351004744157,-5.996500741686998,-6.208504622202267,-5.886133368794199,0.171299681674886
17690,2012,missouri_scotland,2.17056,-2.6273429108969406,-2.7857965087272785,-3.946354304019015,0.4695705393439368,-4.537079058572563,-5.0366968135836,-5.102032270167455,0.171299681674886
17725,2012,missouri_shelby,1.97568,-3.2542051123203217,-3.544647545812241,-4.911546519490915,0.4638402130081112,-5.464587095965506,-5.758518627221908,-5.415836453267323,0.171299681674886
17764,2012,missouri_andrew,2.0496,-1.5701849735052065,-1.9210300764015744,-3.4584666659180683,0.4514878601880395,-4.16353383702443,-4.953923292948788,-5.220796236382392,0.171299681674886
17802,2012,missouri_atchison,2.86272,-2.0732473268970093,-2.4292020073987555,-3.708503287004605,0.5314208661640397,-4.442283710767182,-4.755935206879822,-4.776357569952808,0.171299681674886
17842,2012,missouri_buchanan,2.35872,-2.206825568560393,-2.5745361005351617,-4.1600807927071735,0.488943962419895,-4.805130000305083,-5.467833895514666,-5.731777726017642,0.171299681674886
17882,2012,missouri_caldwell,1.4582399999999998,-2.0870032889612884,-2.399200145297194,-4.16688971978389,0.3908733672615948,-4.890424457811994,-5.317368113308154,-5.510461230831038,0.171299681674886
17922,2012,missouri_clay,2.06304,-2.8142613955298925,-3.108483832549624,-4.789756679038761,0.3961707008972951,-5.470934707318395,-5.552865149052512,-5.628550781055438,0.171299681674886
17961,2012,missouri_clinton,1.6934399999999998,-2.1120593401217693,-2.4399842078487075,-4.081994060314063,0.4148696737552695,-4.74406644439055,-5.471832439393708,-5.736036578513155,0.171299681674886
18002,2012,missouri_daviess,1.68,-2.2106836269999937,-2.515450739761606,-4.153596836138893,0.4297306835424688,-4.812183328552036,-5.40804425083915,-5.646222535159083,0.171299681674886
18041,2012,missouri_de kalb,1.5792,-1.9667994052775253,-2.287893413388148,-3.855144999058137,0.4020858097563956,-4.5425998494695135,-5.394902400260555,-5.683585095549127,0.171299681674886
18076,2012,missouri_gentry,2.06976,-1.8781899923194545,-2.1907268288894137,-3.695499983238452,0.4801629357764184,-4.364568466331019,-5.141662417498503,-5.379023660963233,0.171299681674886
18111,2012,missouri_harrison,1.84128,-1.8074538176558448,-2.1041612466959965,-3.5742993579368694,0.4485047575979925,-4.237239107988027,-4.965136438742079,-5.210658391832531,0.171299681674886
18146,2012,missouri_holt,2.76864,-1.578719980146011,-1.9618039689503248,-3.384204133251411,0.5334282598809706,-4.110772396755848,-4.551382426195322,-4.703745308601185,0.171299681674886
18183,2012,missouri_nodaway,2.35872,-1.5013548200272264,-1.867243878727784,-3.333452772468846,0.4710682839257652,-4.066081146426092,-4.584107051443517,-4.727241432280717,0.171299681674886
18222,2012,missouri_platte,2.27136,-2.551288323875093,-2.9014363414493425,-4.546613746098935,0.4548319120070251,-5.195481809726022,-5.6784695527760745,-5.867058770159543,0.171299681674886
18263,2012,missouri_ray,2.14368,-2.272667429064464,-2.56016708517734,-4.260603296761054,0.4947290676546934,-5.004721638092681,-4.984807929437572,-5.016924150627502,0.171299681674886
18298,2012,missouri_worth,2.07648,-1.4039031603397465,-1.716396051339614,-3.150949660642647,0.4459068530975064,-3.859458686053357,-4.445669494802796,-4.651196583044155,0.171299681674886
18339,2012,missouri_bollinger,2.5872,-1.5830172612659936,-1.956870335487948,-3.7183683629872384,0.5351383138444487,-4.401040716685991,-4.538099590389208,-4.19692091163488,0.171299681674886
18436,2012,missouri_butler,2.97024,-1.624897599181652,-1.9966980985613487,-3.8124410668164312,0.5781837665803408,-4.548167232653834,-4.644700824359506,-4.447972575081884,0.171299681674886
18476,2012,missouri_cape girardeau,2.04288,-1.7023574955885314,-2.0739415301244506,-3.814808064996489,0.5261415094568543,-4.605737388747511,-4.902318888303314,-4.636619770753412,0.171299681674886
18515,2012,missouri_dunklin,2.2041599999999995,-1.87758337028963,-2.230565694675424,-3.9776504992387616,0.5398638848471319,-4.697890097824852,-5.023959706381223,-4.785173237358037,0.171299681674886
18557,2012,missouri_new madrid,2.86272,-1.8917524738025275,-2.2704291263293426,-4.093502940830393,0.5187703756972739,-4.864361489338196,-5.066408456125593,-4.675090747010126,0.171299681674886
18599,2012,missouri_pemiscot,2.64768,-2.0155808430319144,-2.34336941182177,-4.021221213938733,0.5457387267093775,-4.742145432686066,-5.16364881345768,-4.861451835201067,0.171299681674886
18641,2012,missouri_scott,2.46624,-1.8718884065717032,-2.2653650863659065,-4.105436077111471,0.517945904544637,-4.872524619924611,-5.005778936150107,-4.7025208321836365,0.171299681674886
18680,2012,missouri_stoddard,2.61408,-1.7963104064185504,-2.193931220340057,-4.076242870681258,0.5210290274427932,-4.825697726793935,-4.843117216408037,-4.513489390114568,0.171299681674886
18721,2012,missouri_barton,1.76736,-1.6704545232875287,-1.850258257517145,-3.1934297196464434,0.3298804486339633,-3.9758540671062206,-4.16776871287133,-3.89818179114791,0.171299681674886
18798,2012,missouri_jasper,1.63296,-2.3775000572204594,-2.556250035762787,-3.8649999300638833,0.3300393182775185,-4.59333340326945,-4.545000076293945,-4.193749904632568,0.171299681674886
18908,2012,missouri_cass,1.37088,-2.810230544018876,-3.1461452599143893,-4.8339233314118255,0.356899869755731,-5.549317428167744,-5.814983535849187,-5.6968883411329925,0.171299681674886
18948,2012,missouri_henry,0.96096,-2.367496144988979,-2.748642667539214,-4.513836157418553,0.3218483404380443,-5.236571736128014,-5.686063826265307,-5.516204444289571,0.171299681674886
18987,2012,missouri_jackson,2.04288,-2.928663154600373,-3.19324429227054,-4.82781144608783,0.4005578960174667,-5.541581674182705,-5.611801565584638,-5.644932997048478,0.171299681674886
19027,2012,missouri_johnson,1.7404799999999998,-2.3089341692492904,-2.6362467040961413,-4.316840072359953,0.3630558177162944,-5.035182232516898,-5.507056533030632,-5.4380510167154,0.171299681674886
19068,2012,missouri_lafayette,2.43936,-2.3819508164515266,-2.6708681903979823,-4.3022686459484,0.4580636305548362,-5.029098584201168,-5.118143384547834,-5.098657547325385,0.171299681674886
19109,2012,missouri_vernon,1.48512,-1.7547462209085722,-2.038783937857379,-3.5836273008854547,0.3569253348138221,-4.426728672478067,-4.645736173489185,-4.343516983518649,0.171299681674886
19145,2012,nebraska_buffalo,3.70272,-1.938749983906746,-2.129374921321869,-3.614375025033951,0.5484525306842972,-4.306250035762787,-5.424999952316284,-5.661875009536743,0.5241599475695086
19185,2012,nebraska_custer,3.3264,-1.670000076293945,-1.7225000858306885,-3.587500095367432,0.4442150692261214,-4.362499952316284,-5.691666762034099,-6.089999914169312,0.5241599475695086
19225,2012,nebraska_dawson,4.11936,-1.625,-1.852499961853028,-3.5799999237060547,0.6367607393996064,-4.077500104904175,-5.054999987284343,-5.315000057220459,0.5241599475695086
19265,2012,nebraska_greeley,3.2928,-2.1700000762939453,-2.257499933242798,-3.714999914169312,0.5765786407317184,-4.549999952316284,-5.861666679382324,-6.207500219345093,0.5241599475695086
19412,2012,nebraska_valley,3.2121599999999995,-1.8812499940395355,-1.962500035762787,-3.638750016689301,0.6319436975977015,-4.461250185966492,-5.752499898274739,-6.146250009536743,0.5241599475695086
19448,2012,nebraska_butler,2.68128,-3.116961599998908,-3.2406489011112143,-4.248868292372869,0.5386273510797905,-4.961246146596082,-6.1903796152014925,-6.461136901329319,0.5241599475695086
19490,2012,nebraska_cass,1.96896,-2.837544005913508,-2.974326395619331,-4.185804144975056,0.5003009711612401,-4.950258158643171,-5.979063781592692,-6.072660770617498,0.5241599475695086
19531,2012,nebraska_colfax,2.13024,-3.3947902259642007,-3.530252447903665,-4.494125520341624,0.5121697133562204,-5.26589684165718,-6.62774449859472,-6.930092678798777,0.5241599475695086
19573,2012,nebraska_dodge,2.61408,-3.4417117291297283,-3.545813785531581,-4.550039129331708,0.552326421765432,-5.336604116627803,-6.662951750378323,-6.907694794715214,0.5241599475695086
19615,2012,nebraska_douglas,2.04288,-3.199113172527631,-3.272376266452394,-4.309926660644363,0.418041046005946,-5.085689625971694,-6.238055312666293,-6.395978430014591,0.5241599475695086
19657,2012,nebraska_hamilton,4.11936,-2.7706360662455123,-2.986069229907911,-4.157002041805002,0.6018448876254743,-4.827825645958093,-5.795532074555748,-6.024732269661815,0.5241599475695086
19698,2012,nebraska_lancaster,1.77408,-2.546099693926536,-2.70794340168104,-3.807695000540949,0.4517956585584348,-4.528136399509643,-5.821337801862332,-5.998681537559449,0.5241599475695086
19740,2012,nebraska_merrick,3.5616,-2.6162500381469727,-2.791249990463257,-4.088750064373016,0.5951072210707967,-4.857499957084656,-6.0299999713897705,-6.293749928474426,0.5241599475695086
19780,2012,nebraska_nance,2.44608,-2.7622696589764364,-2.882730465880188,-3.984066765429237,0.5544560789264426,-4.780241801442088,-6.149800324037145,-6.485610538913358,0.5241599475695086
19821,2012,nebraska_platte,2.9232,-3.156096816848232,-3.282526340409229,-4.276673228373168,0.5870374302661656,-5.106053975573955,-6.464677194152213,-6.799084275136351,0.5241599475695086
19863,2012,nebraska_polk,3.3936,-2.950408829801224,-3.080753922228721,-4.189975524836896,0.5774922092969608,-4.919151900796329,-6.069933286741668,-6.313680401315877,0.5241599475695086
19903,2012,nebraska_sarpy,2.32512,-2.7969334038473725,-2.888243548751196,-4.040304915563188,0.4727370371722452,-4.813961450159814,-5.898614598863307,-6.040654484331872,0.5241599475695086
19942,2012,nebraska_saunders,2.44608,-3.062537414863045,-3.152137030738825,-4.166216010008938,0.5191027951464542,-4.933905210604899,-6.17834636753495,-6.400021997840186,0.5241599475695086
19984,2012,nebraska_seward,2.82912,-2.7289103064953126,-2.8725542855868325,-3.9137202874405945,0.5158422662540663,-4.618983992686382,-5.878577083996308,-6.1381534000050575,0.5241599475695086
