,Year,sta_con,yield(t/ha),PDSI_Planting,PDSI_Emerging,PDSI_Silking,EVI_Dough,PDSI_Dough,PDSI_Dent,PDSI_Maturity,PDSI_Harvest,PIC
13595,2012,minnesota_sibley,10.775126261600002,-3.1667686388267065,-2.6808419641287125,-1.4113473662137546,0.6102307542115895,-2.138328419915644,-2.3578600458971515,-3.0295395657296647,-3.788839912331725,0.0853856942047258
13637,2012,minnesota_stearns,10.4489873992,-3.047075638836428,-2.6872847246163816,-2.1532762774630365,0.57037738537207,-2.8226012640038363,-2.9952604558375104,-3.699967694132613,-4.569702026024336,0.0853856942047258
13679,2012,minnesota_todd,8.1973748684,-3.23550898494148,-2.788183736731261,-2.108661344170548,0.5423800112968774,-2.682933473354588,-2.8117988999613246,-3.467726292994847,-4.434354817290716,0.0853856942047258
13721,2012,minnesota_wadena,8.140927757600002,-3.383624194078385,-3.104684739608927,-1.8227356702279127,0.5247168183034135,-1.9032213154492104,-1.904761123771121,-2.4358980924460543,-3.476148070651256,0.0853856942047258
13763,2012,minnesota_wright,10.4803469052,-3.0455274165032167,-2.655837766082048,-0.9691157313584988,0.59195805826881,-1.371953184213189,-1.5373124863837644,-2.229659476246316,-3.067007325294409,0.0853856942047258
13802,2012,minnesota_anoka,8.140927757600002,-3.419999957084656,-3.00166662534078,-1.4425000548362732,0.4608298531231215,-1.4674999713897705,-1.6549999713897705,-2.572499990463257,-3.5924999713897705,0.0853856942047258
13843,2012,minnesota_chisago,8.956274913600001,-4.0292280632539175,-3.684345982289236,-2.45692394481073,0.538113492669972,-2.96339396153813,-3.288243935994841,-4.190133675265669,-5.15323379620984,0.0853856942047258
13916,2012,minnesota_hennepin,10.285917968,-3.466716866037011,-3.0682743748706103,-1.6998001663587976,0.5705160730692723,-2.128056989584806,-2.2805111116069328,-2.938948223194007,-3.7517757906357554,0.0853856942047258
13958,2012,minnesota_isanti,8.216190572,-3.5739506756652366,-3.18291195247714,-1.7649390099746671,0.5573113559912034,-2.0372515827248763,-2.3096870660276023,-3.2203800996509937,-4.181468349745789,0.0853856942047258
13996,2012,minnesota_kanabec,7.808516994,-3.468082927624028,-3.0558720122063168,-1.6179895433075226,0.5567632442980575,-1.9526345232677031,-2.248942443964549,-3.1192863103341986,-4.045833315193564,0.0853856942047258
14031,2012,minnesota_mille lacs,9.156975752,-3.025278617664787,-2.6168222720432883,-1.4030981016010302,0.5936815353953279,-1.5942588227956511,-1.7992684984012228,-2.611198361789913,-3.526449030165829,0.0853856942047258
14070,2012,minnesota_pine,8.4921542248,-3.823380809027528,-3.4571682977154885,-1.9603103007297544,0.5724142982001215,-2.516440775016916,-2.8835984334115805,-3.822460766185537,-4.799622043223252,0.0853856942047258
14110,2012,minnesota_washington,10.336093177600002,-3.1134810302602616,-2.754800285126332,-2.387015940943607,0.5436975456772402,-2.8269361064846352,-3.0336089908404453,-3.812892372838985,-4.749540592606802,0.0853856942047258
14180,2012,minnesota_becker,8.7367583716,-3.163275596357197,-3.20026773660739,-3.904374963121448,0.5641311776550113,-4.54887733109755,-4.53010991951223,-4.850265598685695,-5.734019279341204,0.0853856942047258
14220,2012,minnesota_clay,9.307501380800002,-3.196018750608901,-3.281779094554878,-4.1168610317728405,0.5543572032986556,-4.817696012013177,-4.766398762949894,-5.050999453643824,-5.819607094016917,0.0853856942047258
14299,2012,minnesota_norman,7.6391756616,-3.2666263978184897,-3.456991932761764,-4.642860569238549,0.4856202527488608,-5.372487437596121,-5.318778028382011,-5.48375921317413,-6.229317706213191,0.0853856942047258
14338,2012,minnesota_polk,7.206414478800001,-2.6699260580808595,-2.8461064083592205,-3.9369160978070687,0.4731480593508954,-4.671591086842151,-4.617121029906327,-4.831516501569876,-5.598666602131698,0.0853856942047258
14376,2012,minnesota_red lake,8.31026909,-2.446050743645218,-2.568521163346602,-3.4296370652726456,0.4735965108960146,-4.084228394479316,-3.963482226090989,-4.149421289850613,-4.946063399435905,0.0853856942047258
14413,2012,minnesota_blue earth,10.693591546,-2.751444569797856,-2.4016057418309424,-2.7046603963434164,0.6170095996289702,-3.8313927610048175,-4.14917748151002,-4.871676902430488,-5.497390382155842,0.0853856942047258
14455,2012,minnesota_brown,9.9346915008,-2.787199501203177,-2.159956353267002,-1.5368289060559983,0.5993477226765807,-2.4810264246374976,-2.711906054937999,-3.340163066023325,-4.017836913167075,0.0853856942047258
14497,2012,minnesota_faribault,11.101265124,-2.8865104377215625,-2.6215464452728128,-3.284710750464411,0.6615225760259269,-4.510455063374066,-4.820727519851948,-5.5358068127855775,-6.1430228308217405,0.0853856942047258
14539,2012,minnesota_freeborn,10.8566609772,-3.694016055705238,-3.570187445314826,-4.395165130589506,0.6123474118684211,-5.638650746605013,-5.919537531774463,-6.6160519182782345,-7.246571234817221,0.0853856942047258
14581,2012,minnesota_le sueur,10.1667518452,-3.2781891329981727,-2.8872250292178694,-2.353866772439104,0.5977227150511093,-3.1190585821039147,-3.3220718453327813,-3.958825585782849,-4.70090472676848,0.0853856942047258
14622,2012,minnesota_martin,10.7061353484,-2.387859885795745,-2.0271646951151268,-2.383932542934695,0.6217435341509274,-3.576946982642765,-3.873705822277669,-4.435360119559352,-4.988893401252146,0.0853856942047258
14664,2012,minnesota_nicollet,10.0413138212,-3.1105852196988004,-2.6235107809460767,-1.9046944806234944,0.6001695568863148,-2.827128655699561,-3.1134019775296866,-3.86697812219017,-4.610056217135448,0.0853856942047258
14706,2012,minnesota_rice,11.6720081332,-3.351582192358765,-2.991731596344083,-2.072909682545143,0.6373962353835187,-2.3884789866138867,-2.447411453330228,-3.0512386622658885,-3.898668625836869,0.0853856942047258
14747,2012,minnesota_steele,11.0887213216,-3.6267240886757,-3.398964762281258,-3.4103707549137843,0.6400625059289049,-4.243411710024839,-4.452979955305036,-5.162965900321522,-5.887501673159545,0.0853856942047258
14789,2012,minnesota_waseca,11.2956940612,-3.387065525282263,-3.170541680112061,-3.4334928336856327,0.6489486096042452,-4.417015253183505,-4.69397033605563,-5.46418361196899,-6.136413483917968,0.0853856942047258
14831,2012,minnesota_watonwan,10.9256518904,-2.484228900143516,-1.8520423079033024,-1.5891310078330108,0.6309468737298364,-2.6822921648641724,-2.9543528045667524,-3.5710801969765003,-4.206544349123806,0.0853856942047258
14873,2012,minnesota_dakota,10.724951052000002,-3.220262612528204,-2.849128926530592,-1.7110864957471286,0.5892981329874039,-1.977671721070232,-2.042721720564135,-2.637471916327565,-3.510938295002266,0.0853856942047258
14915,2012,minnesota_dodge,12.198847834,-3.926571443167142,-3.844464383242499,-4.068558012007342,0.6904083416118896,-4.707363048436505,-4.806037615403998,-5.4022756418111495,-6.133809098109542,0.0853856942047258
14956,2012,minnesota_fillmore,10.7312229532,-3.740311731599595,-3.6159129670655497,-4.760517159771505,0.6336146211272702,-5.612429338200341,-5.687610641049322,-6.106759241290245,-6.647553206945256,0.0853856942047258
14998,2012,minnesota_goodhue,11.7033676392,-3.588598573839983,-3.3015413041946022,-2.4165732067807824,0.6570363384789577,-2.576443145172345,-2.525724848285952,-3.028838908799397,-3.879291103010388,0.0853856942047258
15040,2012,minnesota_houston,10.7437667556,-3.047549746009741,-2.8328234144467435,-3.9781331393671326,0.6376583953685818,-4.661892839619696,-4.732742046835924,-5.050937785500581,-5.422232131867339,0.0853856942047258
15082,2012,minnesota_mower,10.4803469052,-4.091127692915034,-3.984719715726445,-5.0720472014646845,0.6302625926272263,-6.143416990021955,-6.324983155420691,-6.877274279512443,-7.497155412827352,0.0853856942047258
15123,2012,minnesota_olmsted,11.590473417600002,-3.9082298512504607,-3.846442677940987,-4.470136230498423,0.6309622781289406,-5.0326687231423,-5.0422139244501984,-5.519702016765098,-6.20608323319453,0.0853856942047258
15165,2012,minnesota_wabasha,11.7535428488,-3.614408969840596,-3.442100593245918,-3.714642206859928,0.6416032428165839,-4.266066078014701,-4.269399652120212,-4.739356386245145,-5.473913334088367,0.0853856942047258
15207,2012,minnesota_winona,11.13262463,-3.484826963722326,-3.4485166123465114,-4.493564234873292,0.6335437030953344,-5.339265944294617,-5.342170964886936,-5.745131076723655,-6.400830154155723,0.0853856942047258
15249,2012,minnesota_cottonwood,9.8280691804,-2.5900664141805283,-1.997388424896293,-1.5004500935985268,0.610060858671837,-2.611795647815728,-2.863502011193801,-3.414567860464591,-4.034372194953235,0.0853856942047258
