,Year,sta_con,yield(t/ha),PDSI_Planting,PDSI_Emerging,PDSI_Silking,PDSI_Dough,PDSI_Dent,PDSI_Maturity,PDSI_Harvest,PIC
13518,2016,minnesota_scott,12.2427511424,0.8711118484087249,0.7279175913974236,-0.3751666627577598,-0.2017365695603021,0.6119286116363372,1.5306335743426225,2.099868662283648,0.0853856942047258
13558,2016,minnesota_sherburne,10.442715498,-0.4929697307582422,-0.7318493065206205,-0.8927471470936692,0.0933199294953472,1.0730886886144344,1.7037851816447749,2.161193003423572,0.6207621741179883
13599,2016,minnesota_sibley,12.6316090168,-0.4897046068279511,-0.4035620159746569,0.3436732140788033,0.6931866420457818,1.4490396423558691,2.419196462084164,2.8582662142994346,0.000123606338533
13641,2016,minnesota_stearns,11.665736232,-0.7734823702514065,-0.9667419458696764,-0.5249138563679243,0.6038239123194556,1.238142652160324,1.4920712826708256,1.9682577200499347,0.1469304482901962
13683,2016,minnesota_todd,10.50543451,-0.7964788873664853,-0.9439431056770764,-1.016686448606421,0.0535943002943567,0.9678909071885884,1.339451854695883,1.2611564748834252,0.0944238190164414
13725,2016,minnesota_wadena,9.301229479600002,-2.005721294111241,-1.9977890554542748,-2.446588504978868,-1.6822502671825428,0.1225694014987007,2.3538081942229976,2.159349203696016,0.3753474854687895
13767,2016,minnesota_wright,11.4838510972,-1.055545755270358,-1.036533836898717,-0.6536727750043625,0.2782074867742108,1.429168907509269,2.14310320505758,2.6498564526999973,0.037297756013411
13806,2016,minnesota_anoka,10.4552593004,-0.7781578764580844,-0.8888245469645449,-1.3330263175462425,-1.0930000054208855,-0.1191403404662483,1.1045263240211889,1.6274737000465391,0.1549590536851683
13847,2016,minnesota_chisago,9.0691691352,0.8798764194567026,0.7478454801961124,0.1942633820168054,0.9124994522687984,1.5343230043512095,2.0212121176227766,2.1525821639290936,0.0086273599504797
13882,2016,minnesota_crow wing,8.122112054,-0.3751428677922203,-0.5066666688237872,-0.0137499928474426,1.4387856750261214,2.2425714356558664,2.587928455216544,2.5396786638668605,0.4215492314716177
13920,2016,minnesota_hennepin,11.7033676392,-0.7060999902816757,-0.671188091271158,-0.9789910754987174,-0.4850880970344658,0.8099309488421396,1.786314303747245,2.766901797098773,0.0853856942047258
13998,2016,minnesota_kanabec,10.3737245848,0.8666666481229995,0.9283333354526097,0.0483333244919776,0.9966666334205204,1.7227777904934356,2.345833301544189,2.454999963442485,0.0657456451700977
14035,2016,minnesota_mille lacs,10.8754766808,0.9651442870647396,0.5774392642577489,-0.873021926128701,-0.0918064043565428,0.736224650645365,1.8205027350170973,2.185846574159518,0.0095322617756302
14114,2016,minnesota_washington,11.8664370704,2.337681985437954,2.246713279147859,2.319624228410832,2.48806611219036,3.006903141862732,3.899633446574714,4.360647458315901,0.1035565819861431
14148,2016,minnesota_hubbard,11.3145097648,-2.1883333524068203,-2.296666701634725,-2.607499957084656,-1.881666660308838,-1.288333296775818,-0.75,1.4175000190734863,0.8106830747280186
14183,2016,minnesota_becker,10.3862683872,-2.0644483848126853,-2.052462505101405,-2.481724068875228,-1.38141137393041,0.2692921421104911,2.2823940701288823,2.4237712957529416,0.0215673499390233
14224,2016,minnesota_clay,11.3960444804,-1.9565910439189889,-1.9266318737653247,-2.672879221766312,-1.9095255687462824,-1.1640987643752,-0.5529410322669802,0.0474782728785585,0.0068877967848569
14263,2016,minnesota_mahnomen,10.3862683872,-1.837003570682598,-1.848555690890909,-2.107092316420573,-1.676933957747479,-1.0673517467519344,0.2077560868023862,0.8821394854800079,0.0853856942047258
14303,2016,minnesota_norman,10.4866188064,-2.0778580777280458,-2.130124488051129,-2.5269033274752024,-2.034533228875677,-1.4659682479200262,0.5880775744169536,1.813797980560736,0.008509461457458
14342,2016,minnesota_polk,10.4238997944,-2.0454143168502,-2.0874440269017667,-1.5372947494763491,-0.7481149053618091,0.4935300171708882,2.0440391709597145,2.415734615983135,0.0117141016823327
14378,2016,minnesota_red lake,10.7500386568,-2.0069452849907887,-2.078439179360141,-1.9850620429011152,-1.6038759188060343,-0.8619172667499876,-0.4095839560684496,0.2090894138726004,0.204090750823875
14417,2016,minnesota_blue earth,11.9605155884,1.0115507144358522,1.0073980846899036,0.9917992985784316,1.2608580538092409,1.7278128548729943,2.63491967951314,3.639978783321221,0.0087666335180186
14459,2016,minnesota_brown,11.9918750944,1.3347681093296118,1.495825333525035,1.9031183062598656,2.168943283867924,2.671515958725074,3.5384960037732145,4.156631809846004,0.0153190754057395
14501,2016,minnesota_faribault,13.076914002,0.6608807188211647,0.4638594661541176,-0.455551193857552,0.1076628129900921,0.3446349340914669,0.9596158079028514,1.9856304209896969,0.0014658828405776
14543,2016,minnesota_freeborn,12.1486726244,0.8732641728843218,0.4159349776211189,0.0905549478165916,0.6061046684700934,1.0425953818096614,1.9532134655648083,3.0243983499926075,0.0075423929955958
14585,2016,minnesota_le sueur,12.3054701544,1.092605708835893,0.9827473873731172,1.2075124660615089,1.5499954069157635,2.094794926359957,2.707439667468901,3.482509177077963,0.0077143995136574
14626,2016,minnesota_martin,13.0204668912,0.6280243054735992,1.2037467609631065,1.811257291983952,2.079482946848429,2.064144521493603,2.190374654291405,2.6424162118192074,0.0012019430030338
14668,2016,minnesota_nicollet,13.1333611128,0.938871207514812,0.989069743565509,1.1884420657909818,1.426392322639023,1.917461812163889,2.606501209826404,3.306668647707438,0.0853856942047258
14710,2016,minnesota_rice,11.8099899596,0.6620924221640934,-0.1325270296882714,0.3258276610177999,0.8666447312748673,1.597453724739849,2.5259624380623933,3.410205502330081,0.0230951440979076
14751,2016,minnesota_steele,12.6316090168,1.006140182211465,0.4791592881731364,0.1840942685227296,0.74161844513368,1.5292956495723822,2.60055711525231,3.5972557430587733,0.0126145255132749
14793,2016,minnesota_waseca,12.8323098552,1.0982429331433,0.8511874330376791,0.5651341260438651,1.0385226371128866,1.8265910383946344,3.036390231242291,4.350254386540106,4.41598586884522e-05
14835,2016,minnesota_watonwan,11.7535428488,1.4652465561483703,1.68958703536249,2.2947149225909182,2.6640105167776937,3.092257982181184,3.749799306440986,4.425390889230226,0.0370912442992528
14877,2016,minnesota_dakota,12.2866544508,1.8114060289104497,1.571220278995275,1.441286179421176,1.6428069937541128,2.1849061490331274,2.9988457983847416,3.4206112019975725,0.3365309299784356
14919,2016,minnesota_dodge,12.731959436,0.8416873391255976,0.4437942789176131,0.8827352694675774,1.329039076004631,2.0582484924858626,2.941623158467263,3.667922298100621,0.0383211531146559
14960,2016,minnesota_fillmore,12.4309081784,0.5119755340519713,-0.1626507950698414,0.0542681551706803,0.5366370826927248,1.018022235587804,1.8974925982093127,2.794668949707517,0.0001241900253493
15002,2016,minnesota_goodhue,12.0859536124,0.2332370802697031,-0.3061602646137028,-0.1853159162208641,0.1566874603252065,1.077593399113441,2.2356807988321163,2.903828719898572,0.0210727096366796
15044,2016,minnesota_houston,11.9291560824,0.2315332423164044,-0.2309189290483553,-0.1302492451988402,0.2177089681250511,0.6881420058531225,1.831123478643124,2.931104562343788,0.0853856942047258
15086,2016,minnesota_mower,12.3995486724,0.9968843264293602,0.6531788864489082,0.9467850573551247,1.350350908045618,1.739549128801246,2.4744265249777024,3.2541104558531324,0.0095490034684721
15127,2016,minnesota_olmsted,12.2552949448,0.4839348559485721,0.0735891680696949,0.474878854563506,0.8176213116125238,1.3401960547848182,1.9469041643240983,2.608324726223768,0.0853856942047258
15169,2016,minnesota_wabasha,12.136128822000002,-0.2736325784717914,-0.6798862213640103,-0.2215364206061763,0.0398396273711277,1.0092801103602118,1.974979517681274,2.504483610916292,0.0224531318122365
15211,2016,minnesota_winona,12.4998990916,0.7623249962307339,-0.0174562481369433,0.3065657306108516,0.622323274166593,1.0044357172464131,1.5627020488240195,2.238050319947404,0.0853856942047258
15253,2016,minnesota_cottonwood,12.562618103600002,0.3551507536283557,0.4174587424931874,0.5386263927085365,1.080645996935184,1.4197675152431617,1.859655223443988,2.339987663877892,0.0102473435550536
15295,2016,minnesota_jackson,12.1737602292,0.4522923597331703,1.1308476331330577,1.7587403202327367,1.957193433581475,1.845943430897084,1.849292867643812,2.089501069991643,0.0853856942047258
15337,2016,minnesota_lincoln,12.7695908432,-1.1548510502467175,-1.2544170636551697,-1.8981185716307047,-1.6146748431525964,-1.1234030362560972,-0.4644786789212549,0.0454810155642646,0.0374159575437022
15378,2016,minnesota_lyon,12.763318942,-1.7673439205532226,-1.743342181969995,-2.2379459498147423,-1.9096414728573088,-1.4590794107889746,-0.5658434247062663,0.0778365839427081,0.000462479907504
15420,2016,minnesota_murray,12.568890004800002,-0.2801526028037182,-0.2035357485568381,-1.0233548850229048,-0.9177657508608902,-0.9364888237789528,-0.38222169541574,0.4685279961345665,0.0853856942047258
15462,2016,minnesota_nobles,11.7535428488,1.4106102374716076,1.7018227516292932,1.6179202652481834,1.5385866855731605,1.2890252767492711,1.6093607574176974,2.2455783694085736,0.0853856942047258
15504,2016,minnesota_pipestone,12.512442894,1.006134167131391,1.001858429904554,0.0653797566595141,0.1880169821999074,0.2751538559955964,0.7815752153828184,1.1824524497579123,0.0116970804847895
15545,2016,minnesota_redwood,12.719415633600002,-1.4432129957621491,-1.3955879981715746,-1.327275950752474,-0.904074146603852,0.4055863965998791,1.988471110543311,2.2952287305094123,0.0003306026413862
15587,2016,minnesota_rock,12.6190652144,0.920900641380519,1.2578942458059654,0.970443677347551,0.9997494675903464,0.9073002119077233,1.3189038348429554,2.007463849634592,0.0080480170551242
15629,2016,minnesota_big stone,11.7974461572,-2.2572892899885133,-2.287088612889969,-3.009497241286475,-2.450817334482553,-1.9557216018616137,-1.7527969302279225,-1.4562573321684926,0.024960528502576
15671,2016,minnesota_chippewa,12.5187147952,-1.9336809771765693,-2.021011507742657,-2.2995043408854148,-1.708918291976932,-0.0988669192770226,2.096812373872362,2.4968761874131373,0.0173767882173119
15712,2016,minnesota_douglas,11.8350775644,-1.0885006627760998,-1.224481658297629,-1.869870619431805,-1.0868924878588613,-0.3049761279375828,0.4161162745500321,0.4828168078151298,0.0261074458058435
15752,2016,minnesota_grant,12.405820573600002,-2.219147299983559,-2.235921614153168,-3.071379634651579,-2.501701551617327,-2.000779410008404,-1.9464099338840883,-1.8656296212302927,0.0284712310891815
15793,2016,minnesota_lac qui parle,12.318013956800002,-2.159377066794995,-2.2584698086726687,-2.894767671567148,-2.2350463767829667,-0.895942534992303,1.7145901412188975,2.577352213664025,0.0159520335470897
15834,2016,minnesota_otter tail,11.6531924296,-1.6345748881429891,-1.608833456726776,-2.249029366786309,-1.3639384074789398,0.1342329890683401,1.1118903434257008,1.4018222424015472,0.1861438700252966
15876,2016,minnesota_pope,12.1925759328,-0.5985899994897411,-0.8399952574898318,-1.41947072896324,-0.5332306158976549,0.3417687424496947,0.7127267004071652,0.79500172573443,0.1455930037467509
15918,2016,minnesota_stevens,12.8699412624,-2.3428469060651493,-2.4685319276843374,-2.949624845189592,-2.305126002207013,-1.790838025570063,-1.5474336048275787,-1.3602170353592986,0.1106335369730921
15960,2016,minnesota_swift,12.5375304988,-2.084128735344992,-2.2504624246688136,-2.7542325379212125,-2.115089883131779,-1.174055692151993,-0.3020875377458715,0.0469416809447321,0.1128085556596335
16001,2016,minnesota_traverse,12.2113916364,-2.4163180639716626,-2.431925750194868,-3.138810198848753,-2.4737682302208177,-1.9675359871252471,-1.8911847852109247,-1.7444326896216888,0.0853856942047258
16043,2016,minnesota_wilkin,11.5340263068,-2.116569287403109,-2.0042882290819257,-2.8731662531835966,-2.2494740849796693,-1.5738635810200756,-0.9270709257895248,0.3490487899032598,0.0062214597034841
16083,2016,minnesota_yellow medicine,12.5438024,-2.1165084910494283,-2.1471184881767944,-2.607795801101165,-2.189349879716824,-1.2436180405247803,0.3842314909016133,1.338779006640964,0.0019235149705145
16265,2016,missouri_cooper,10.900564285600002,0.579115113686832,0.3942364084530404,-1.33242511914243,0.9593007156812808,1.468198475970464,1.574025297079518,1.784596628181634,0.0091104221321249
16377,2016,missouri_morgan,9.740262563600002,0.7574999928474426,0.6324999928474426,-1.2575000524520874,0.4049999937415123,1.3524999618530271,1.4550000031789143,1.503749966621399,0.2247161039904944
16449,2016,missouri_pettis,10.442715498,-0.6989804399540885,-1.2389876517677996,-1.5930041048016568,-0.4033600892488357,1.0807870402073665,1.468050760578553,1.5342489783778603,0.2247161039904944
16490,2016,missouri_saline,11.6594643308,0.1578208802184853,-0.5314558494295399,-1.0457139311407635,0.1527142912628575,0.7099067375201553,0.9512069935810256,1.253662727176078,0.0306183135203041
16605,2016,missouri_jefferson,8.059393042,-1.1100000143051147,-1.184999942779541,0.0649999976158142,-0.097499992698431,0.7100000083446503,1.6116666793823242,2.526250004768372,0.2247161039904944
16641,2016,missouri_lincoln,9.7716220696,2.27384799476123,2.112846915133938,0.7287405989108942,1.0813141116819054,1.8824000836182864,2.2735118330753648,2.358333344395704,0.0051890657198897
16757,2016,missouri_warren,9.658727848,2.1322580469124635,2.0160394107996344,1.5263261068679097,2.13980287463007,2.8316577061957355,3.2092293525112434,3.753862010535373,0.0182518497705347
16797,2016,missouri_carroll,10.1228485368,-0.0991686693396434,-0.5975314502455942,-1.2921746992562189,-0.3045856745168067,0.4379772513685934,0.8283654644679727,1.1825475203903164,0.03172859845018
16904,2016,missouri_linn,10.0475857224,0.959166705608368,0.8325000305970509,0.0441666543483733,0.2716666559378305,0.3566666642824808,0.7200000170204374,1.094166691104571,0.0110128483230435
16937,2016,missouri_livingston,10.50543451,1.3552063722250074,1.2410523230253263,-0.0118750009252581,0.4234534820151883,0.746194759557067,1.0639534841096678,1.3746540668572105,0.0068760262725779
17068,2016,missouri_randolph,11.0949932228,-0.5850000040185068,-1.1222580786674254,-1.4057258194492706,-0.8227419141800174,-0.550483888195407,0.1305913954011855,0.9067338861284716,0.272688721493683
17170,2016,missouri_audrain,10.775126261600002,0.6398870192943,0.198269404531354,-1.2582833073679294,-0.5948470527092524,0.8633290862636522,1.3894650423558996,1.5254501683203674,0.0733000623830318
17242,2016,missouri_knox,10.436443596800002,1.4629658206232217,1.354554128359375,-0.8081132929505862,-1.269726749036479,-0.8315562131135392,-0.3201867874772935,-0.0049588000977064,0.134290261089778
17282,2016,missouri_lewis,10.2608303632,1.205596898213568,1.135469206383967,-0.9707594074177776,-1.1365609610870202,-0.6858595990278156,0.0062960294509562,0.3882377215247794,0.0037261380323054
17320,2016,missouri_marion,11.8162618608,1.1660886155242995,1.0312346605195626,-1.127562131677388,-1.224483542322266,-0.912989837381438,-0.4269846128662581,0.4784586801379438,0.0552479993272694
17361,2016,missouri_monroe,10.285917968,-0.3521188654127413,-0.8657161537992221,-1.7994509269831864,-0.8226148741578458,0.4697415492145018,1.224720390991789,1.7770353288879557,0.0041752033277457
17402,2016,missouri_pike,10.223198956,1.555009124756824,1.383884639706206,-0.4350556786967675,-0.1240161996380037,0.3480728705040354,0.5369500645178692,0.6031447493776618,0.0423640167364016
17441,2016,missouri_ralls,10.9193799892,0.9586515431778624,0.829296469358744,-1.5285785417509294,-1.031756631845394,-0.6425763283551268,-0.4957647457389178,-0.197724006038192,0.0111467786573984
17518,2016,missouri_shelby,10.9758271,0.9445440418690256,0.7337853824807647,-1.1973899220052004,-0.9279166638101424,0.2728930696985632,0.9238259834657172,1.092889152139238,0.0144466636933041
17555,2016,missouri_andrew,9.533289824,1.8706152953949584,1.9187612673802112,2.0700604488319625,1.9534942121421417,1.7724151979797114,1.972330063542032,2.5774846616440072,0.1041207536105536
17593,2016,missouri_atchison,10.618328731600002,2.675493449239844,2.7999782688881,2.80262189430334,2.936647331444284,3.0031570445608606,3.310258918449957,3.7464264919089776,0.1100282038016722
17633,2016,missouri_buchanan,9.9472353032,0.697688336706743,0.6079417358407484,1.5995054284408488,2.002405135353729,1.964078595386288,2.157738950022083,3.0235088294276053,0.0123931789180619
17669,2016,missouri_caldwell,11.2643345552,0.9133333563804626,0.8258333504199982,-0.5458333306014538,0.4600000083446502,1.043333331743876,1.367777791288164,1.832916647195816,0.2218869174253976
17707,2016,missouri_clay,10.34863698,2.031132985720132,2.0801559729172263,2.6545987742085337,3.030668593267807,2.970951031079795,3.2773947276473927,3.777500006897489,0.1944834362717574
17746,2016,missouri_clinton,9.8280691804,1.8400827984033945,1.896251162438316,2.8222611116257728,3.319273888557276,3.2797894642504186,3.505411534608633,4.122794443351996,0.2247161039904944
17785,2016,missouri_daviess,10.097760932,1.8258333802223208,1.7450000246365869,1.3899999658266704,1.5958333611488342,2.162499964237213,2.6055555211173167,2.9937500357627864,0.2247161039904944
17933,2016,missouri_holt,10.7061353484,1.8818764520271023,1.959682251995068,1.7943140702336098,1.722618634837341,1.4207981003788916,1.4922816970411863,1.9675707801355704,0.1999699553953176
17972,2016,missouri_nodaway,10.474075004,2.778122578041506,2.860148811117785,2.7036224627727155,2.783388815758107,2.785946347826284,2.938031963100965,3.233571971426467,0.0529269351824331
18008,2016,missouri_platte,10.0413138212,0.8979331637289436,0.954751345945552,1.978227271036031,2.2618288709836847,2.1528128525790047,2.363999131805332,3.0013088166394977,0.0380836575875486
18087,2016,missouri_worth,9.991138611600002,3.665413216125868,3.660123964971748,3.031611515470773,3.11719000240988,3.2708264264193447,3.2251239322105385,3.238243765574841,0.2247161039904944
18219,2016,missouri_cape girardeau,8.0531211408,1.896859247894848,1.8090966286278567,2.311554650048248,2.3608298166459347,3.050273045271385,3.992100853545993,4.672300386829537,0.344777478962436
18256,2016,missouri_dunklin,9.646184045600002,3.081221353551729,2.932549250451593,3.059931768224539,3.054844276892031,3.1835546688955336,3.6731220668348015,3.890486386630053,0.7526722864343444
18297,2016,missouri_new madrid,10.5430659172,2.8126472029773577,2.596099870585632,2.204689073158333,2.069260484252513,2.3539507705762146,2.799227511776095,2.8268635305266763,0.777396610870727
18335,2016,missouri_pemiscot,10.0162262164,2.318990751033753,2.132180370101878,2.005541094323368,1.784103432511145,1.9059045222456952,2.1835145820462523,2.064219478389312,0.5543089510558032
18411,2016,missouri_stoddard,9.2259666652,2.3966202141931245,2.2489732147197685,2.45030709402798,2.592874509116914,2.9820579092054,3.695848591686264,4.068916067325279,0.6569820032672238
18452,2016,missouri_barton,9.7653501684,0.4507268736714842,-0.1264206044530113,-0.2949902889876593,0.5691922744796316,0.5592181473816197,0.6049692755373884,1.0359932895518482,0.1556740104878766
18524,2016,missouri_lawrence,7.6266318592,1.568416160277345,1.3559729914096268,1.2193537393415514,1.4484019789167424,1.273359353569421,1.0218513166588366,0.9169353495605967,0.0861571352218065
18599,2016,missouri_cass,10.0224981176,-0.1697975763153691,-0.3044863457259861,-0.9313587894746166,-0.4382439355690198,-0.2589853250686463,-0.1140215923873313,0.3762310167118484,0.0407229361190718
18634,2016,missouri_henry,9.307501380800002,0.5874999761581421,0.3899999856948852,-1.215000033378601,-0.7599999904632568,0.564999982714653,0.7700000007947286,1.0049999505281448,0.0648559896011493
18672,2016,missouri_jackson,10.1479361416,1.0955729282150664,1.09388195503917,1.4716006845235825,2.065125028954612,2.077569476101133,2.3609629617797,2.7683836534619326,0.2247161039904944
18713,2016,missouri_johnson,10.0538576236,-0.5000584849880801,-0.924713091783182,-1.0658114099145284,-0.3078161461050049,0.9371673986261264,1.2690143866816692,1.436207054019497,0.0288459429223243
18754,2016,missouri_lafayette,11.7096395404,0.5570067827718718,0.1954063986039503,-0.1984752736611736,1.0003906823873363,1.253832478986134,1.4173082994800976,1.6847670343132355,0.0020222153417447
18793,2016,missouri_vernon,9.25105427,1.3394803140509466,1.2554597038257898,0.0570556539835964,-0.1236838845016038,-0.0804858551364103,-0.068298478530244,0.3401645152642865,0.0972518618527067
18831,2016,nebraska_buffalo,12.512442894,1.8994290262385207,2.215978469970937,1.2401803604863677,1.0818912257381994,0.4182779187250449,-0.2934537284415948,-0.8667884421681699,0.7828977304256146
18872,2016,nebraska_custer,11.502666800800002,0.868799774441868,1.6845930078252516,1.707040214457341,1.998929934807795,1.9463360620168613,1.4899435725659642,0.0984570253777917,0.7087918553416633
18913,2016,nebraska_dawson,12.9765635828,2.2091255406914265,2.590773455325644,2.2314444526827355,2.0975882953724985,1.8156388164251929,1.495334006035901,0.332900603203697,0.9177907789239316
18953,2016,nebraska_greeley,11.7096395404,1.2976012936776238,1.7788696679944165,1.4613218640602943,1.585928647794845,1.4780739728618268,0.8800224174667575,-0.6995398656354804,0.7360514734406143
18995,2016,nebraska_hall,11.690823836800002,1.7431141606342209,2.006813985381081,1.2011837613553789,1.1329637041986158,0.7508662763177002,-0.0653245104511534,-0.7961549690777515,0.9016788493043622
19036,2016,nebraska_howard,11.5340263068,2.2739045192958627,2.586935728555181,1.7929003727109247,1.7567663605175996,1.5345354414031809,1.0482959483648628,0.4676977896810594,0.789290356649606
19078,2016,nebraska_sherman,12.198847834,1.679005152549205,2.1107694913062067,1.4716835825714287,1.618098559738834,1.635343213947244,1.3348766501935123,0.4100513958475572,0.7220724044063398
19120,2016,nebraska_valley,11.433675887600002,1.6233119238369054,2.3336539752521217,2.521519601609972,2.8699365046415384,2.929030666982056,2.464965075084142,1.4868703734307065,0.8504351239939802
19161,2016,nebraska_butler,11.6594643308,2.566763601732827,2.9447107598250493,2.85166808055405,2.919046171471605,2.8146356087669777,2.740958933774836,3.1641406110855343,0.3649325011465831
19203,2016,nebraska_cass,11.3709568756,5.293155007406206,5.52517799850938,5.449257883953198,5.673019723118359,5.797851730311604,6.275655203567076,6.187390527214422,0.0158895839651317
19244,2016,nebraska_colfax,11.3646849744,2.2303934411528394,2.55028528093489,2.243952094594212,2.3026678429197904,2.23047492612484,2.18366984151252,2.848839351086541,0.4272159002607449
19286,2016,nebraska_dodge,10.963283297600002,3.132474804327461,3.4807035854263533,3.548054526871001,3.815782208801529,3.774008937168997,3.932475009022499,4.187933972406344,0.4822184882411061
19327,2016,nebraska_douglas,11.5340263068,4.350362213329831,4.802376225731045,5.043338505377144,5.245858882117038,5.334692477124388,5.780097823936391,5.675813430846627,0.3528176114721039
19368,2016,nebraska_hamilton,12.6880561276,0.9336021017578304,1.1849093316640165,0.5392788168744755,0.4378472894599967,-0.066692067609752,-0.2866719896945518,-0.02061325135753,0.8955760185214285
19409,2016,nebraska_lancaster,10.2357427584,3.879573428855332,4.043018398140341,3.602916828033907,3.565830748417224,3.5532728020373168,3.548605133884198,3.2995045076660965,0.0614377745616619
19451,2016,nebraska_merrick,10.4176278932,1.312995613643705,1.5727799694620843,0.775038119932376,0.2125280935321684,-0.3032689329704243,-0.7183704694449513,-0.7898284752471159,0.873722982197341
19492,2016,nebraska_nance,11.4587634924,1.2685917360643142,1.5579243449961109,0.8833731658633702,0.8409617271506556,0.7683201430321424,0.4121765973540058,0.6197267974335596,0.5396387324556496
19533,2016,nebraska_platte,12.1173131184,1.2009577292468872,1.5901267797005505,1.4393034116060146,1.4315726363412011,1.156481946687687,0.8778570925748566,1.717742023641372,0.6310882327424159
19575,2016,nebraska_polk,11.784902354800002,1.1692153305513568,1.4356211417561506,0.8207870986220686,0.6231519804764113,0.438806464269138,0.4420522429774346,1.5861702557859176,0.8017816022300327
19614,2016,nebraska_sarpy,11.9856031932,4.560674386320708,4.861254543006302,4.835182323978199,5.098643909969089,5.247106213655645,5.675721505361951,5.529901815846354,0.1718677224033535
19655,2016,nebraska_saunders,11.251790752800002,3.942859938835835,4.292610020264307,4.649846384696418,4.859426739122149,4.888374986900566,5.031355058117764,4.875102790356911,0.3878063690373851
19696,2016,nebraska_seward,11.5152106032,3.291124212731144,3.524427467217827,3.061952132920385,3.048541055864612,3.0008191022829145,2.8606380002194136,2.9060718888810952,0.5295516093688628
19738,2016,nebraska_washington,11.477579196,3.8817028304810073,4.182844519359403,3.749790420743141,3.904367094590286,3.937190965777965,4.60493395674404,5.003810315450349,0.1479292361182125
19780,2016,nebraska_york,12.3932767712,1.974455587909844,2.173878679261723,1.6337370390572632,1.4516230624513975,1.021839821842501,0.8627584116677895,1.519817647668576,0.867414606676117
19856,2016,nebraska_brown,13.352877654800002,0.7591050677233685,1.2109283136663325,0.8886776458008702,0.705637431501431,0.5994672036485656,0.1055966093522543,-0.6693002387270902,0.8927422102752433
19926,2016,nebraska_garfield,12.0922255136,1.342500001192093,1.9124999940395355,1.936666667461396,2.447499990463257,2.6808332999547324,2.2037500143051147,1.2508333027362823,0.8646687969600139
19968,2016,nebraska_holt,12.913844570800002,1.2888039012579575,1.814320167953328,1.9682986448201043,1.852150043190725,1.4193417962189818,0.8699692994702564,0.3476409195685905,0.8725196727235464
20040,2016,nebraska_logan,11.13262463,0.886840265934114,1.5433680492418782,1.691990735170282,1.869891968222312,1.737229945483031,1.3220370276658624,0.6054012160058375,1.0
20135,2016,nebraska_rock,12.311742055600002,0.7932468456797607,1.2655724359539624,0.3904830251837601,-0.1004233707273439,-0.6165981026511854,-0.8279874576438944,-1.0483929537276675,0.8207839472778242
20209,2016,nebraska_antelope,12.731959436,0.7989543573115114,1.3491249609136835,1.2035984255830423,0.9972523265676374,0.688957097298295,0.4557788629946426,0.0375520725827584,0.8058966739465111
20249,2016,nebraska_boone,12.5187147952,1.852650290361045,2.1994676835646505,1.878688319692828,1.871080250954737,1.6692535295870183,1.3351953676808332,0.8155372189728891,0.6117210003832413
20290,2016,nebraska_burt,11.433675887600002,3.7512021406685054,4.072953097643179,3.547964864100277,3.7954667966695546,3.81541112911554,4.028448555663482,4.613369562445971,0.2280461461398785
20332,2016,nebraska_cedar,11.508938702,1.8147182441246736,2.118865155355746,1.5465462885244,1.2104259760529092,0.7515803566313571,0.7782483321796563,0.9217669485685828,0.5058843613627392
20374,2016,nebraska_cuming,12.405820573600002,2.078106814144036,2.404741649292718,2.039942427188972,2.1232911361508493,2.072811035339752,2.3985708350933246,3.365141345571017,0.2070213374884726
20415,2016,nebraska_dakota,11.4399477888,2.9398548994883744,3.264980603543149,2.7020718785166262,2.452802871499614,2.372623499590659,2.5996502228265257,2.2435991567279334,0.221058426811644
20454,2016,nebraska_dixon,11.433675887600002,2.4876043402943724,2.8043307687661034,2.30619421838607,2.0684076085907512,1.926975888980752,2.1351458231301867,2.051955741984268,0.1491332020871958
20494,2016,nebraska_knox,10.8253014712,0.9528762273127136,1.2845423617680112,0.5253223230402788,-0.4064050210508116,-0.988994751045486,-0.5896942202247528,-0.0446095202684796,0.3086666557425402
20536,2016,nebraska_madison,12.512442894,1.3996498667302677,1.8124859049867483,1.7638632207874014,1.6373519166767403,1.2796647324796748,0.7887527293795986,0.7955879411662733,0.4996321454846751
20578,2016,nebraska_pierce,11.9856031932,1.210133795068169,1.5736187838054674,1.2893272185704554,0.9707480977904,0.5837465962425408,0.3533323616597589,0.1694697476964654,0.5639241914082573
20620,2016,nebraska_stanton,11.9542436872,1.8381268263987784,2.204544577847572,2.311589815400343,2.340163430916596,2.143917301126383,1.9899445285655828,2.461019347953526,0.208906330359339
20660,2016,nebraska_thurston,11.9856031932,3.053084195125628,3.376273963894823,2.8286214451399445,2.646985536621917,2.540029185237446,2.861125756652785,2.8279833181937946,0.0999593406937103
20700,2016,nebraska_wayne,12.167488328,2.2301552618183624,2.579994246538828,2.153922445574888,1.9499981481821649,1.842321650169571,1.8588901519785543,1.717910060184794,0.2884196019618175
20851,2016,nebraska_sheridan,9.0754410364,2.0614999771118168,2.220500016212464,-0.2066666603088378,-1.241999993721644,-1.1423333326975504,-0.965499997138977,-1.41933335463206,0.6571184929648436
20892,2016,nebraska_adams,11.7033676392,1.1103520324327858,1.312284878998403,-0.5027497814144186,-0.9249637821126058,-1.3370647573221162,-0.980706103684026,-1.0258930697481945,0.8411058822196927
20934,2016,nebraska_franklin,11.408588282800002,1.346135886320852,1.674141465232876,0.3309344731295308,-0.257227351330267,-0.8664877166176858,-0.7573726748824344,-0.9285085635775226,0.621862671031646
