Year,sta_con,irrigated maize area,maize area,PIC
2006,wisconsin_rock,10848.0,160866.0,0.06743500801909665
2006,wisconsin_racine,41.0,41310.0,0.0009924957637375937
2006,wisconsin_walworth,676.0,92650.0,0.007296276308688613
2006,wisconsin_washington,2712.0502392344497,31356.0,0.08649222602482617
2006,wisconsin_waukesha,623.0,28520.0,0.021844319775596074
2006,wisconsin_grant,197.0,135862.0,0.0014500007360409828
2006,wisconsin_iowa,3197.0,56937.0,0.056149779580940334
2006,wisconsin_richland,920.0,27636.0,0.0332899117093646
2006,wisconsin_sauk,9694.0,76760.0,0.12628973423658155
2006,wisconsin_buffalo,1599.0,56516.0,0.028292872814778117
2006,wisconsin_dunn,12844.0,82841.0,0.15504399995171472
2006,wisconsin_eau claire,1788.0,40221.0,0.04445438949802342
2006,wisconsin_jackson,315.0,37462.0,0.0084085206342427
2006,wisconsin_la crosse,561.75,32115.0,0.01749182624941616
2006,wisconsin_monroe,155.0,47514.0,0.0032621964052700256
2006,wisconsin_pepin,767.0,24375.0,0.031466666666666664
2006,wisconsin_pierce,205.0,66958.0,0.0030616207174646794
2006,wisconsin_st croix,2088.0,66522.0,0.031388112203481554
2006,wisconsin_trempealeau,3072.0,66061.0,0.04650247498524091
2006,wyoming_big horn,5094.0,5094.0,1.0
2006,wyoming_fremont,1168.0,1168.0,1.0
2006,wyoming_hot springs,5514.505952380952,6386.880952380952,0.8634114199866542
2006,wyoming_park,2574.0,2574.0,1.0
2006,wyoming_washakie,1439.5,2296.0,0.6269599303135889
2006,wyoming_albany,5514.505952380952,6386.880952380952,0.8634114199866542
2006,wyoming_carbon,5514.505952380952,6386.880952380952,0.8634114199866542
2006,wyoming_sweetwater,5514.505952380952,6386.880952380952,0.8634114199866542
2006,wyoming_goshen,26328.0,28125.0,0.9361066666666666
2006,wyoming_laramie,4882.0,6559.0,0.7443207806067998
2006,wyoming_niobrara,683.0,683.0,1.0
2006,wyoming_platte,7766.0,7766.0,1.0
2008,alabama_dallas,810.0,5670.0,0.14285714285714285
2008,alabama_elmore,676.0,2176.0,0.31066176470588236
2008,alabama_hale,945.789021164021,2670.0,0.3542280978142401
2008,alabama_lowndes,752.0,3260.0,0.23067484662576687
2008,alabama_macon,945.789021164021,3317.0,0.2851338622743506
2008,alabama_sumter,945.789021164021,803.0,1.0
2008,alabama_baldwin,204.0,4265.0,0.04783118405627198
2008,alabama_butler,5.0,1853.0,0.002698327037236913
2008,alabama_escambia,284.3333333333333,4554.0,0.062435953740301565
2008,alabama_washington,945.789021164021,1114.0,0.8490027119964282
2008,alabama_blount,144.0,1256.0,0.11464968152866242
2008,alabama_calhoun,305.0,1334.0,0.22863568215892055
2008,alabama_cherokee,945.789021164021,4959.0,0.19072172235612442
2008,alabama_cullman,945.789021164021,2429.0,0.38937382509840307
2008,alabama_de kalb,235.0,11515.0,0.02040816326530612
2008,alabama_etowah,945.789021164021,2034.0,0.4649896859213476
2008,alabama_jackson,945.789021164021,25809.0,0.03664570580665741
2008,alabama_marshall,945.789021164021,5093.0,0.18570371513136089
2008,alabama_colbert,2005.0,18269.0,0.10974875472111227
2008,alabama_lauderdale,945.789021164021,17200.0,0.05498773378860587
2008,alabama_lawrence,1815.0,32256.0,0.05626860119047619
2008,alabama_limestone,3496.0,22402.0,0.15605749486652978
2008,alabama_madison,3486.0,20385.0,0.17100809418690213
2008,alabama_marion,945.789021164021,3698.0,0.2557569013423529
2008,alabama_chambers,6.0,254.0,0.023622047244094488
2008,alabama_lamar,46.0,744.0,0.06182795698924731
2008,alabama_talladega,1956.0,8658.0,0.2259182259182259
2008,alabama_tallapoosa,945.789021164021,665.0,1.0
2008,alabama_tuscaloosa,527.0,3648.0,0.1444627192982456
2008,alabama_walker,945.789021164021,364.25,1.0
2008,alabama_barbour,645.0,3153.0,0.20456707897240722
2008,alabama_coffee,1713.0,8314.0,0.20603800817897522
2008,alabama_covington,945.789021164021,2985.0,0.3168472432710288
2008,alabama_crenshaw,628.0,1213.0,0.517724649629019
2008,alabama_dale,293.5,2368.0,0.12394425675675676
2008,alabama_geneva,761.0,3480.0,0.21867816091954023
2008,alabama_henry,1566.0,6144.0,0.2548828125
2008,alabama_houston,1178.0,5420.0,0.21734317343173432
2008,alabama_pike,727.0,3658.0,0.19874248223072719
2008,alabama_russell,945.789021164021,992.0,0.95341635197986
2008,arizona_coconino,4285.863636363636,3780.314102564103,1.0
2008,arizona_yavapai,139.0,139.0,1.0
2008,arizona_cochise,16540.0,16580.0,0.9975874547647768
2008,arizona_graham,2894.0,2894.0,1.0
2008,arizona_greenlee,324.0,324.0,1.0
2008,arizona_maricopa,375.0,429.0,0.8741258741258742
2008,arizona_pima,4285.863636363636,3780.314102564103,1.0
2008,arizona_pinal,831.0,1101.0,0.7547683923705722
2008,arizona_santa cruz,4285.863636363636,3780.314102564103,1.0
2008,arizona_yuma,410.0,410.0,1.0
2008,arkansas_conway,1952.0,3674.0,0.5313010342950463
2008,arkansas_faulkner,440.0,962.0,0.4573804573804574
2008,arkansas_hot spring,10058.11612021858,15.0,1.0
2008,arkansas_perry,10058.11612021858,189.0,1.0
2008,arkansas_pulaski,2791.0,2816.0,0.9911221590909091
2008,arkansas_arkansas,2462.0,2502.0,0.9840127897681854
2008,arkansas_crittenden,9885.0,11548.0,0.8559923796328368
2008,arkansas_cross,6444.0,6454.0,0.9984505732878834
2008,arkansas_lee,27710.0,29616.0,0.9356428957320367
2008,arkansas_lonoke,8755.0,11640.0,0.752147766323024
2008,arkansas_monroe,27435.0,32066.0,0.8555791180689827
2008,arkansas_phillips,70759.0,90515.0,0.7817378335082583
2008,arkansas_prairie,7446.0,8439.0,0.882332029861358
2008,arkansas_saint francis,8927.0,10142.0,0.8802011437586275
2008,arkansas_woodruff,14262.0,17501.0,0.8149248614364893
2008,arkansas_searcy,10058.11612021858,10521.10920852359,0.9559938900805325
2008,arkansas_clay,48481.0,52059.0,0.9312702894792447
2008,arkansas_craighead,21491.0,23913.0,0.8987161794839627
2008,arkansas_greene,17200.0,22335.0,0.7700917841952093
2008,arkansas_independence,5107.0,8679.0,0.58843184698698
2008,arkansas_jackson,15974.0,20805.0,0.7677962028358568
2008,arkansas_lawrence,3602.0,3602.0,1.0
2008,arkansas_mississippi,18499.0,23183.0,0.7979553983522408
2008,arkansas_poinsett,5751.0,6166.0,0.9326954265325981
2008,arkansas_randolph,7719.0,11839.0,0.6519976349353831
2008,arkansas_white,3179.0,3860.0,0.8235751295336787
2008,arkansas_carroll,10058.11612021858,278.0,1.0
2008,arkansas_ashley,10576.0,12076.0,0.8757866843325605
2008,arkansas_chicot,23094.0,30664.0,0.7531307070180016
2008,arkansas_desha,38361.0,41009.0,0.9354288083103709
2008,arkansas_drew,11162.0,12095.0,0.922860686233981
2008,arkansas_jefferson,23025.0,25785.0,0.8929610238510762
2008,arkansas_lincoln,5690.0,6869.0,0.8283592953850634
2008,arkansas_lafayette,7681.0,11518.0,0.6668692481333565
2008,arkansas_little river,4152.333333333333,5891.0,0.704860521699768
2008,arkansas_miller,1685.3333333333333,18304.0,0.09207459207459207
2008,arkansas_crawford,273.0,3188.0,0.085633626097867
2008,arkansas_johnson,340.5,1616.0,0.21070544554455445
2008,arkansas_logan,384.0,3403.0,0.11284161034381428
2008,arkansas_pope,750.0,1675.0,0.44776119402985076
2008,arkansas_sebastian,10058.11612021858,506.0,1.0
2008,arkansas_yell,1268.0,3380.0,0.37514792899408284
2008,california_contra costa,1780.0,1780.0,1.0
2008,california_lake,6772.613970588235,6352.613475177305,1.0
2008,california_monterey,12.0,12.0,1.0
2008,california_napa,3.0,3.0,1.0
2008,california_san luis obispo,264.0,264.0,1.0
2008,california_san mateo,6772.613970588235,6352.613475177305,1.0
2008,california_santa clara,3.0,3.0,1.0
2008,california_sonoma,12.0,12.0,1.0
2008,california_butte,1317.0,1317.0,1.0
2008,california_colusa,5796.0,5796.0,1.0
2008,california_glenn,17292.0,17292.0,1.0
2008,california_sacramento,22433.0,22433.0,1.0
2008,california_solano,9109.0,9109.0,1.0
2008,california_sutter,10169.0,10169.0,1.0
2008,california_tehama,602.0,602.0,1.0
2008,california_yolo,11348.0,11348.0,1.0
2008,california_yuba,817.0,817.0,1.0
2008,california_fresno,11180.0,11180.0,1.0
2008,california_kern,6342.0,6342.0,1.0
2008,california_kings,9723.0,9723.0,1.0
2008,california_madera,1938.0,1938.0,1.0
2008,california_merced,16754.0,16754.0,1.0
2008,california_san joaquin,48684.0,48684.0,1.0
2008,california_stanislaus,2635.0,2635.0,1.0
2008,california_tulare,11394.0,11394.0,1.0
2008,california_amador,6772.613970588235,520.0,1.0
2008,california_placer,6772.613970588235,6352.613475177305,1.0
2008,california_imperial,1199.5,1199.5,1.0
2008,california_riverside,1280.0,1280.0,1.0
2008,california_santa barbara,15.0,15.0,1.0
2008,colorado_adams,2785.0,15252.0,0.18259900340938892
2008,colorado_cheyenne,20897.0,50625.0,0.41278024691358023
2008,colorado_douglas,338.0,338.0,1.0
2008,colorado_el paso,365.5,365.5,1.0
2008,colorado_elbert,592.0,4838.0,0.12236461347664324
2008,colorado_kiowa,892.6666666666666,46680.0,0.019123107683518995
2008,colorado_kit carson,71990.0,142444.0,0.5053915924854679
2008,colorado_lincoln,3829.0,37227.0,0.10285545437451313
2008,colorado_phillips,49343.0,94693.0,0.5210839238380873
2008,colorado_washington,19787.0,54284.0,0.3645088792277651
2008,colorado_yuma,196067.0,220067.0,0.8909423039347107
2008,colorado_boulder,1844.0,2499.0,0.7378951580632253
2008,colorado_broomfield,591.0,751.0,0.7869507323568575
2008,colorado_jefferson,23928.620567375885,34132.43310657596,0.7010522951194414
2008,colorado_larimer,7245.0,9247.0,0.7834973504920515
2008,colorado_logan,42080.0,69921.0,0.6018220563207048
2008,colorado_morgan,35035.0,45519.0,0.7696785957512248
2008,colorado_sedgwick,28503.0,37600.0,0.7580585106382979
2008,colorado_weld,74828.0,94040.0,0.7957039557635049
2008,colorado_eagle,23928.620567375885,34132.43310657596,0.7010522951194414
2008,colorado_lake,23928.620567375885,34132.43310657596,0.7010522951194414
2008,colorado_moffat,23928.620567375885,34132.43310657596,0.7010522951194414
2008,colorado_rio blanco,23928.620567375885,34132.43310657596,0.7010522951194414
2008,colorado_conejos,39.0,39.0,1.0
2008,colorado_baca,23406.0,47642.0,0.4912891986062718
2008,colorado_bent,8410.0,9565.0,0.8792472556194459
2008,colorado_crowley,553.0,1237.0,0.44704931285367827
2008,colorado_las animas,269.0,269.0,1.0
2008,colorado_otero,9145.0,9459.0,0.9668041019135215
2008,colorado_prowers,19704.0,37178.0,0.529990854806606
2008,colorado_pueblo,3680.0,4314.0,0.8530366249420491
2008,colorado_delta,2886.0,3615.0,0.7983402489626557
2008,colorado_la plata,97.0,97.0,1.0
2008,colorado_mesa,2267.0,2701.0,0.8393187708256201
2008,colorado_montezuma,23928.620567375885,2816.0,1.0
2008,colorado_montrose,8727.0,10255.0,0.8509995124329596
2008,connecticut_hartford,0.0,889.0,0.0
2008,connecticut_new haven,0.0,7.0,0.0
2008,connecticut_new london,0.0,99.0,0.0
2008,delaware_kent,10505.0,55105.0,0.19063605843389891
2008,delaware_new castle,1175.0,16812.0,0.0698905543659291
2008,delaware_sussex,41000.0,113490.0,0.36126530971891796
2008,florida_alachua,1396.0,969.0,1.0
2008,florida_clay,7.0,7.0,1.0
2008,florida_flagler,750.0197132616488,1132.4784644194756,0.6622816564075852
2008,florida_gilchrist,750.0197132616488,61.0,1.0
2008,florida_hillsborough,34.5,10.0,1.0
2008,florida_lake,750.0197132616488,53.0,1.0
2008,florida_levy,320.0,6253.0,0.05117543579082041
2008,florida_marion,750.0197132616488,944.0,0.7945124081161534
2008,florida_pasco,750.0197132616488,1132.4784644194756,0.6622816564075852
2008,florida_polk,750.0197132616488,3.0,1.0
2008,florida_st. johns,1665.5,681.0,1.0
2008,florida_volusia,13.0,13.0,1.0
2008,florida_baker,6.0,35.0,0.17142857142857143
2008,florida_columbia,990.6666666666666,419.0,1.0
2008,florida_dixie,750.0197132616488,430.0,1.0
2008,florida_duval,750.0197132616488,112.0,1.0
2008,florida_hamilton,1389.0,1897.0,0.7322087506589352
2008,florida_lafayette,1543.0,2243.0,0.6879179670084707
2008,florida_madison,848.0,2712.0,0.31268436578171094
2008,florida_suwannee,315.0,1774.0,0.17756482525366404
2008,florida_taylor,750.0197132616488,30.0,1.0
2008,florida_calhoun,750.0197132616488,696.5,1.0
2008,florida_gadsden,58.5,901.0,0.06492785793562708
2008,florida_holmes,190.0,866.0,0.21939953810623555
2008,florida_jackson,2285.0,4886.0,0.46766270978305363
2008,florida_jefferson,3.0,329.0,0.00911854103343465
2008,florida_santa rosa,43.0,201.0,0.21393034825870647
2008,florida_walton,15.0,984.0,0.01524390243902439
2008,florida_washington,286.0,938.0,0.3049040511727079
2008,florida_highlands,750.0197132616488,1132.4784644194756,0.6622816564075852
2008,florida_palm beach,750.0197132616488,87.0,1.0
2008,georgia_bleckley,3964.0,5669.0,0.6992414887987299
2008,georgia_crawford,1955.1984228474,79.0,1.0
2008,georgia_dodge,2748.0,3228.0,0.8513011152416357
2008,georgia_houston,300.0,448.0,0.6696428571428571
2008,georgia_johnson,2870.0,2281.0,1.0
2008,georgia_laurens,1501.0,3476.0,0.4318181818181818
2008,georgia_montgomery,940.0,2025.0,0.4641975308641975
2008,georgia_morgan,1955.1984228474,322.0,1.0
2008,georgia_newton,1955.1984228474,137.5,1.0
2008,georgia_peach,1955.1984228474,309.0,1.0
2008,georgia_pulaski,1202.0,1539.0,0.7810266406757634
2008,georgia_treutlen,137.0,289.0,0.4740484429065744
2008,georgia_twiggs,499.0,711.0,0.7018284106891702
2008,georgia_washington,1818.75,3259.0,0.5580699601104633
2008,georgia_wheeler,341.25,2412.0,0.14148009950248755
2008,georgia_bulloch,2579.0,15316.0,0.16838600156698877
2008,georgia_burke,5831.0,15064.0,0.3870817843866171
2008,georgia_candler,634.0,3312.0,0.19142512077294685
2008,georgia_effingham,375.0,3326.0,0.11274804570054119
2008,georgia_emanuel,1032.0,6136.0,0.1681877444589309
2008,georgia_jefferson,5963.0,9411.0,0.6336202316438211
2008,georgia_jenkins,3588.0,5134.0,0.6988702765874562
2008,georgia_screven,4392.0,14075.0,0.31204262877442274
2008,georgia_pickens,1955.1984228474,239.0,1.0
2008,georgia_elbert,1955.1984228474,79.0,1.0
2008,georgia_franklin,137.5,238.0,0.5777310924369747
2008,georgia_hart,533.0,733.0,0.7271487039563438
2008,georgia_madison,42.0,44.0,0.9545454545454546
2008,georgia_oglethorpe,1955.1984228474,740.0,1.0
2008,georgia_rabun,9.0,37.0,0.24324324324324326
2008,georgia_bartow,715.0,1340.0,0.5335820895522388
2008,georgia_chattooga,96.0,907.0,0.10584343991179714
2008,georgia_floyd,792.0,7999.0,0.09901237654706839
2008,georgia_gordon,622.6666666666666,2875.0,0.21657971014492752
2008,georgia_murray,358.0,2630.0,0.1361216730038023
2008,georgia_polk,1955.1984228474,710.0,1.0
2008,georgia_walker,6.0,640.0,0.009375
2008,georgia_atkinson,1814.0,3534.0,0.5132993774759479
2008,georgia_ben hill,2638.0,10089.0,0.26147289126771733
2008,georgia_berrien,4034.0,10649.0,0.37881491219832847
2008,georgia_brooks,784.0,5869.0,0.13358323394104618
2008,georgia_clinch,66.0,140.0,0.4714285714285714
2008,georgia_coffee,3706.0,7490.0,0.49479305740987983
2008,georgia_colquitt,2993.0,6313.0,0.4741010613020751
2008,georgia_cook,962.0,2368.0,0.40625
2008,georgia_crisp,1598.0,2218.0,0.7204688908926962
2008,georgia_dooly,1693.0,3678.0,0.46030451332245786
2008,georgia_echols,55.0,440.0,0.125
2008,georgia_irwin,13802.0,27033.0,0.5105611659823179
2008,georgia_jeff davis,3316.0,6262.0,0.529543276908336
2008,georgia_lanier,641.0,1202.0,0.5332778702163061
2008,georgia_lowndes,790.0,2543.0,0.3106567046795124
2008,georgia_telfair,2208.0,2698.0,0.8183839881393625
2008,georgia_tift,3190.0,5283.0,0.6038235850842324
2008,georgia_turner,4768.0,5837.0,0.816857974987151
2008,georgia_wilcox,1844.0,3948.0,0.46707193515704154
2008,georgia_worth,3799.0,5924.0,0.6412896691424713
2008,georgia_appling,620.0,2984.0,0.20777479892761394
2008,georgia_bacon,460.0,894.0,0.5145413870246085
2008,georgia_brantley,149.5,971.0,0.15396498455200824
2008,georgia_evans,775.0,3958.0,0.19580596260737745
2008,georgia_liberty,1955.1984228474,242.0,1.0
2008,georgia_pierce,4210.0,5359.0,0.7855943272998693
2008,georgia_tattnall,2532.0,7009.0,0.36124982165786845
2008,georgia_toombs,1122.0,1810.0,0.6198895027624309
2008,georgia_ware,480.0,2730.0,0.17582417582417584
2008,georgia_wayne,2246.0,3697.0,0.6075196104949959
2008,georgia_baker,6465.0,8725.0,0.740974212034384
2008,georgia_calhoun,9816.0,14002.0,0.7010427081845451
2008,georgia_clay,1689.0,2023.0,0.8348986653484923
2008,georgia_decatur,5168.0,11432.0,0.45206438068579424
2008,georgia_dougherty,3192.0,3412.0,0.9355216881594373
2008,georgia_early,6905.0,11530.0,0.5988725065047702
2008,georgia_grady,2817.0,10632.0,0.2649548532731377
2008,georgia_lee,5726.0,10205.0,0.5610975012248898
2008,georgia_miller,9296.0,10690.0,0.8695977549111319
2008,georgia_mitchell,12452.0,18286.0,0.6809581100295308
2008,georgia_randolph,3511.0,5963.0,0.588797585108167
2008,georgia_seminole,9910.0,12236.0,0.8099051977770513
2008,georgia_sumter,6125.0,10780.0,0.5681818181818182
2008,georgia_terrell,9512.0,15977.0,0.5953558239969957
2008,georgia_thomas,5749.0,26526.0,0.21673075473120712
2008,georgia_webster,245.0,1402.0,0.17475035663338087
2008,georgia_macon,3154.0,4079.0,0.7732287325324835
2008,georgia_marion,1192.0,1459.0,0.8169979437971213
2008,georgia_pike,1955.1984228474,79.5,1.0
2008,georgia_schley,496.0,589.0,0.8421052631578947
2008,georgia_taylor,233.0,899.0,0.25917686318131256
2008,georgia_upson,87.0,158.0,0.5506329113924051
2008,hawaii_kauai,1634.0,1634.0,1.0
2008,hawaii_maui & kalwao,1463.0,642.0,1.0
2008,hawaii_honolulu,1463.0,3381.0,0.432712215320911
2008,idaho_bingham,1560.0,1560.0,1.0
2008,idaho_bonneville,1905.0,1905.0,1.0
2008,idaho_franklin,644.0,644.0,1.0
2008,idaho_fremont,1278.0,1278.0,1.0
2008,idaho_jefferson,4439.0,4439.0,1.0
2008,idaho_madison,5640.8859126984125,5640.8859126984125,1.0
2008,idaho_power,4434.0,4434.0,1.0
2008,idaho_cassia,2507.0,2507.0,1.0
2008,idaho_gooding,12178.0,12178.0,1.0
2008,idaho_jerome,3763.0,3763.0,1.0
2008,idaho_lincoln,2772.0,2772.0,1.0
2008,idaho_minidoka,6711.0,6711.0,1.0
2008,idaho_twin falls,13461.0,13461.0,1.0
2008,idaho_ada,2537.0,2537.0,1.0
2008,idaho_canyon,20301.0,20301.0,1.0
2008,idaho_elmore,5847.0,5847.0,1.0
2008,idaho_gem,3158.0,3158.0,1.0
2008,idaho_owyhee,11600.0,11600.0,1.0
2008,idaho_payette,3808.0,3808.0,1.0
2008,idaho_washington,1382.0,1382.0,1.0
2008,illinois_de witt,635.0,107289.0,0.005918593704853247
2008,illinois_logan,1145.0,189950.0,0.0060279020794946035
2008,illinois_marshall,1875.0,119110.0,0.01574175132230711
2008,illinois_mason,63323.0,145936.0,0.4339093849358623
2008,illinois_mclean,2624.0,392718.0,0.006681639242408039
2008,illinois_menard,2705.0,81344.0,0.033253835562549176
2008,illinois_peoria,2020.0,128898.0,0.01567130599388664
2008,illinois_tazewell,21766.0,178654.0,0.12183326429858833
2008,illinois_woodford,294.5,161984.0,0.0018180807981035163
2008,illinois_champaign,5231.0,310133.0,0.016866957079704512
2008,illinois_iroquois,3381.0,392462.0,0.00861484678771448
2008,illinois_kankakee,8400.0,229212.0,0.03664729595309146
2008,illinois_livingston,4666.171891327063,330438.0,0.014121172175497562
2008,illinois_piatt,440.0,158639.0,0.002773592874387761
2008,illinois_vermilion,641.0,242106.0,0.0026476006377371894
2008,illinois_clark,3566.0,104067.0,0.03426638607819962
2008,illinois_crawford,3445.0,84430.0,0.04080303209759564
2008,illinois_douglas,3.0,149837.0,2.0021756975913826e-05
2008,illinois_edgar,4666.171891327063,185845.0,0.025107868876359674
2008,illinois_effingham,116.0,84808.0,0.001367795490991416
2008,illinois_lawrence,9994.0,88017.0,0.11354624674778736
2008,illinois_marion,96.0,77669.0,0.0012360143686670358
2008,illinois_boone,4666.171891327063,80798.0,0.05775108160260233
2008,illinois_grundy,4666.171891327063,126422.0,0.0369094927411927
2008,illinois_la salle,3094.0,396552.0,0.007802255441909258
2008,illinois_lake,174.0,10161.0,0.017124298789489224
2008,illinois_mchenry,4869.0,121403.0,0.04010609293015823
2008,illinois_bureau,9036.0,307842.0,0.029352719901767788
2008,illinois_carroll,4977.0,158733.0,0.03135453875375631
2008,illinois_henry,5978.0,268222.0,0.022287508108954524
2008,illinois_lee,19010.0,281253.0,0.06759039014694955
2008,illinois_mercer,8042.0,150638.0,0.05338626375814867
2008,illinois_ogle,1193.0,237705.0,0.0050188258555772915
2008,illinois_putnam,4666.171891327063,34697.0,0.1344834392404837
2008,illinois_rock island,2175.0,93196.0,0.023337911498347567
2008,illinois_stephenson,290.0,195573.0,0.001482822270967874
2008,illinois_whiteside,46951.0,270030.0,0.17387327333999925
2008,illinois_winnebago,631.5,100620.0,0.006276088252832439
2008,illinois_gallatin,13011.0,96206.0,0.13524104525705258
2008,illinois_massac,4461.0,23413.0,0.19053517276726606
2008,illinois_pope,198.0,5993.0,0.033038544969130654
2008,illinois_wabash,733.0,51313.0,0.014284879075477949
2008,illinois_wayne,1694.0,107415.0,0.015770609318996417
2008,illinois_white,18013.0,123191.0,0.14622009724736384
2008,illinois_alexander,1940.5,7968.0,0.24353664658634538
2008,illinois_clinton,540.0,97942.0,0.005513467154029936
2008,illinois_jackson,742.5,49927.0,0.014871712700542793
2008,illinois_monroe,2337.0,50730.0,0.046067415730337076
2008,illinois_perry,324.5,57046.0,0.005688391824141921
2008,illinois_pulaski,2289.5,28752.0,0.07962924318308291
2008,illinois_randolph,44.0,64409.0,0.0006831343445791737
2008,illinois_st clair,580.0,130820.0,0.0044335728481883505
2008,illinois_washington,837.6666666666666,120055.0,0.006977357599988894
2008,illinois_adams,1182.0,131822.0,0.008966636828450487
2008,illinois_brown,275.0,46993.0,0.005851935394633244
2008,illinois_fulton,1010.0,154051.0,0.00655627032606085
2008,illinois_hancock,1224.0,166041.0,0.007371673261423383
2008,illinois_henderson,13394.0,88966.0,0.15055189623002047
2008,illinois_knox,16.0,178062.0,8.9856342172951e-05
2008,illinois_mcdonough,4666.171891327063,145601.0,0.032047663761423775
2008,illinois_schuyler,1153.5,69393.0,0.016622714106610176
2008,illinois_warren,5818.0,149044.0,0.03903545261801884
2008,illinois_cass,19098.0,83552.0,0.22857621600919187
2008,illinois_greene,3441.0,125265.0,0.02746976410010777
2008,illinois_madison,443.0,130388.0,0.003397551921956008
2008,illinois_montgomery,174.0,173599.0,0.0010023099211400987
2008,illinois_morgan,2897.0,158600.0,0.01826607818411097
2008,illinois_pike,806.0,158295.0,0.005091759057456016
2008,illinois_sangamon,698.0,329959.0,0.002115414339357314
2008,illinois_scott,4578.0,60127.0,0.07613883945648378
2008,indiana_bartholomew,5852.0,75513.0,0.07749658999112735
2008,indiana_boone,4736.510496183206,116734.0,0.04057524368378712
2008,indiana_clinton,750.0,146028.0,0.0051360013148163365
2008,indiana_decatur,4736.510496183206,99283.0,0.0477071653373005
2008,indiana_grant,4736.510496183206,90381.0,0.052406042156904725
2008,indiana_hamilton,2649.0,58562.0,0.045234110856869646
2008,indiana_hancock,4736.510496183206,78485.0,0.06034924503004658
2008,indiana_howard,4736.510496183206,74197.0,0.06383695427285747
2008,indiana_johnson,1205.0,68822.0,0.01750893609601581
2008,indiana_madison,4736.510496183206,100631.0,0.047068105217907066
2008,indiana_marion,4736.510496183206,5225.0,0.9065091858723838
2008,indiana_rush,476.0,107095.0,0.004444651944535226
2008,indiana_shelby,2241.0,100745.0,0.022244280113156982
2008,indiana_delaware,4736.510496183206,70502.0,0.06718264015465102
2008,indiana_henry,4736.510496183206,77977.0,0.06074240476272755
2008,indiana_union,4736.510496183206,31294.0,0.15135522771723672
2008,indiana_wayne,383.5,65440.0,0.005860330073349633
2008,indiana_carroll,943.5,106910.0,0.008825180057992705
2008,indiana_cass,2626.0,116808.0,0.022481336894733236
2008,indiana_elkhart,12966.0,60150.0,0.21556109725685785
2008,indiana_fulton,14388.0,90215.0,0.15948567311422712
2008,indiana_kosciusko,17248.0,108230.0,0.15936431673288368
2008,indiana_marshall,4782.0,78522.0,0.060900129899900665
2008,indiana_miami,690.0,70104.0,0.00984251968503937
2008,indiana_st. joseph,19938.0,96963.0,0.20562482596454318
2008,indiana_wabash,876.0,78585.0,0.011147165489597252
2008,indiana_adams,7.0,63056.0,0.00011101243339253997
2008,indiana_allen,6.0,90886.0,6.601676825913782e-05
2008,indiana_de kalb,492.0,48567.0,0.010130335412934708
2008,indiana_huntington,424.0,82215.0,0.005157209754910904
2008,indiana_lagrange,16890.0,54215.0,0.31153739739924374
2008,indiana_noble,5891.0,56404.0,0.10444294730870152
2008,indiana_steuben,980.0,31704.0,0.03091092606611153
2008,indiana_wells,4736.510496183206,82159.0,0.05765053732619927
2008,indiana_whitley,1327.0,46919.0,0.02828278522560157
2008,indiana_benton,3934.0,149861.0,0.026250992586463455
2008,indiana_jasper,17275.0,202010.0,0.08551556853621108
2008,indiana_la porte,34284.0,131354.0,0.26100461348721776
2008,indiana_lake,7302.0,67849.0,0.10762133561290513
2008,indiana_newton,4651.0,102043.0,0.045578824613153275
2008,indiana_porter,6389.0,55090.0,0.11597386095480124
2008,indiana_pulaski,10786.0,109518.0,0.0984860936101828
2008,indiana_starke,12799.0,76104.0,0.1681777567539157
2008,indiana_white,2943.0,190457.0,0.015452306819912106
2008,indiana_jackson,1593.0,80682.0,0.019744180858183982
2008,indiana_lawrence,1622.0,14799.0,0.10960200013514426
2008,indiana_washington,4736.510496183206,67144.0,0.07054257262276906
2008,indiana_jennings,233.0,45273.0,0.005146555342036092
2008,indiana_ripley,4736.510496183206,55590.0,0.08520436222671714
2008,indiana_switzerland,4736.510496183206,6102.0,0.7762226312984605
2008,indiana_daviess,2392.0,101319.0,0.02360860253259507
2008,indiana_dubois,4736.510496183206,65242.0,0.07259910021432828
2008,indiana_gibson,3663.0,114047.0,0.03211833717677799
2008,indiana_greene,1084.0,54234.0,0.01998746173986798
2008,indiana_knox,17656.0,164386.0,0.10740574014818781
2008,indiana_posey,6426.0,104127.0,0.06171310034861275
2008,indiana_spencer,143.0,51909.0,0.0027548209366391185
2008,indiana_sullivan,5599.0,85552.0,0.06544557695904245
2008,indiana_vanderburgh,400.0,32778.0,0.012203307096223076
2008,indiana_warrick,4736.510496183206,43179.0,0.10969477051768697
2008,indiana_clay,125.0,70060.0,0.0017841849842991722
2008,indiana_fountain,398.0,82497.0,0.004824417857619065
2008,indiana_montgomery,518.0,147616.0,0.003509104704097117
2008,indiana_owen,70.0,18378.0,0.003808901947981282
2008,indiana_parke,1263.0,62731.0,0.020133586265163955
2008,indiana_putnam,224.0,60646.0,0.00369356594004551
2008,indiana_tippecanoe,3676.0,103096.0,0.03565608753006906
2008,indiana_vermillion,4736.510496183206,65958.0,0.07181100846270666
2008,indiana_vigo,1419.0,53594.0,0.02647684442288316
2008,indiana_warren,4350.0,107160.0,0.04059350503919373
2008,iowa_boone,2497.878205128205,176154.0,0.014180082229913626
2008,iowa_dallas,384.0,137918.0,0.002784263112864166
