Year,sta_con,irrigated soybean area,soybean area,PIC
2003,kansas_ford,8101.0,9723.0,0.8331790599609175
2003,kansas_grant,870.3333333333334,1006.0,0.865142478462558
2003,kansas_gray,10397.0,11281.0,0.921638152646042
2003,kansas_hamilton,3961.27841781874,31755.95882352941,0.12474126320140116
2003,kansas_haskell,6986.0,8977.0,0.778210983624819
2003,kansas_hodgeman,1671.0,3312.0,0.5045289855072463
2003,kansas_kearny,1675.0,2203.0,0.7603268270540172
2003,kansas_meade,6421.0,7292.0,0.8805540318156885
2003,kansas_morton,3961.27841781874,1000.0,1.0
2003,kansas_seward,4408.0,5253.0,0.8391395393108699
2003,kansas_stanton,855.0,1644.0,0.5200729927007299
2003,kansas_stevens,4430.0,4846.0,0.9141560049525381
2003,kansas_gove,3175.0,4649.0,0.6829425682942568
2003,kansas_greeley,306.0,1710.0,0.17894736842105263
2003,kansas_lane,2272.0,4267.0,0.5324584016873681
2003,kansas_logan,1203.0,1389.0,0.8660907127429806
2003,kansas_ness,451.0,1472.0,0.3063858695652174
2003,kansas_scott,2082.0,2604.0,0.7995391705069125
2003,kansas_trego,3775.0,4002.0,0.9432783608195902
2003,kansas_wallace,360.0,975.0,0.36923076923076925
2003,kansas_wichita,1128.0,1383.0,0.8156182212581344
2003,kentucky_bath,1348.5228494623657,1506.0,0.8954334989789945
2003,kentucky_harrison,1348.5228494623657,2371.0,0.5687570010385347
2003,kentucky_shelby,1348.5228494623657,26119.0,0.051629957098754384
2003,kentucky_spencer,1348.5228494623657,3912.0,0.3447144298216681
2003,kentucky_hardin,1348.5228494623657,29017.0,0.046473544800026384
2003,kentucky_meade,1348.5228494623657,11903.0,0.11329268667246624
2003,kentucky_nelson,188.5,19408.0,0.009712489694971146
2003,kentucky_caldwell,2213.0,24765.0,0.08935998384817283
2003,kentucky_christian,817.3333333333334,58591.0,0.013949810266650738
2003,kentucky_crittenden,1348.5228494623657,9545.0,0.14128054996986544
2003,kentucky_daviess,1974.25,99765.0,0.019789004159775473
2003,kentucky_henderson,1416.0,90203.0,0.015697925789607884
2003,kentucky_mclean,1348.5228494623657,50418.0,0.026746853295695303
2003,kentucky_todd,1348.5228494623657,41074.0,0.03283154427283356
2003,kentucky_webster,1348.5228494623657,45373.0,0.029720821842557595
2003,kentucky_ballard,1348.5228494623657,39814.0,0.03387056938419565
2003,kentucky_calloway,477.0,45365.0,0.010514713986553511
2003,kentucky_carlisle,1126.0,37548.0,0.029988281666134015
2003,kentucky_fulton,900.0,65643.0,0.013710525113111832
2003,kentucky_graves,481.0,69967.0,0.006874669487043892
2003,kentucky_hickman,496.0,45188.0,0.010976365406745153
2003,kentucky_marshall,1348.5228494623657,27813.0,0.0484853431655113
2003,louisiana_avoyelles,2633.0,58343.0,0.045129664227070945
2003,louisiana_catahoula,1352.0,33666.0,0.040159211073486606
2003,louisiana_concordia,833.0,51337.0,0.01622611371914993
2003,louisiana_evangeline,1711.3333333333333,13242.0,0.12923526154155968
2003,louisiana_rapides,7480.5,14890.0,0.5023841504365346
2003,louisiana_saint landry,867.0,73478.0,0.011799450175562753
2003,louisiana_ouachita,760.0,6431.0,0.11817757735966412
2003,louisiana_east carroll,22303.0,71600.0,0.31149441340782125
2003,louisiana_franklin,7541.0,20921.0,0.360451221260934
2003,louisiana_madison,4316.0,37741.0,0.11435839007975411
2003,louisiana_morehouse,14516.0,27955.0,0.5192631014129852
2003,louisiana_richland,7566.0,19762.0,0.3828559862362109
2003,louisiana_tensas,1381.0,19928.0,0.06929947812123645
2003,louisiana_west carroll,6577.0,14941.0,0.4401981125761328
2003,louisiana_bossier,895.0,6958.0,0.12862891635527451
2003,louisiana_caddo,436.0,8570.0,0.05087514585764294
2003,louisiana_acadia,683.0,38627.0,0.017681932327128693
2003,louisiana_jefferson davis,3346.5,16990.0,0.19696880517951737
2003,louisiana_natchitoches,2100.0,12330.0,0.170316301703163
2003,maryland_dorchester,5229.0,44803.0,0.11671093453563378
2003,maryland_somerset,296.0,19175.0,0.015436766623207301
2003,maryland_wicomico,1380.0,26200.0,0.05267175572519084
2003,maryland_worcester,1052.0,42467.0,0.024772176042574236
2003,maryland_frederick,115.0,21702.0,0.005299050778730071
2003,maryland_howard,2601.9003623188405,4234.0,0.6145253571844215
2003,maryland_anne arundel,2601.9003623188405,6488.0,0.40103273155345875
2003,maryland_charles,2601.9003623188405,10760.0,0.24181230133074727
2003,maryland_caroline,5468.0,46362.0,0.11794141754022691
2003,maryland_cecil,2601.9003623188405,13849.0,0.18787640712822878
2003,maryland_kent,431.0,34236.0,0.012589087510223158
2003,maryland_queen annes,2753.0,64878.0,0.04243349055149666
2003,maryland_talbot,1336.75,42769.0,0.031255114685870604
2003,massachusetts_worcester,0.0,92.0,0.0
2003,michigan_gladwin,2383.601955307263,3481.0,0.684746324420357
2003,michigan_gratiot,1602.0,82677.0,0.019376610181791792
2003,michigan_isabella,537.6666666666666,41465.0,0.012966759114112303
2003,michigan_midland,139.0,19449.0,0.007146897012699882
2003,michigan_montcalm,511.0,16336.0,0.03128060724779628
2003,michigan_arenac,2383.601955307263,12505.0,0.19061191165991706
2003,michigan_bay,800.0,43622.0,0.018339370042639035
2003,michigan_huron,27.0,45514.0,0.0005932240629256932
2003,michigan_saginaw,271.0,106117.0,0.0025537849731899695
2003,michigan_sanilac,341.5,125267.0,0.0027261768861711385
2003,michigan_tuscola,971.0,77296.0,0.012562098944317946
2003,michigan_presque isle,247.0,916.0,0.26965065502183405
2003,michigan_barry,249.0,30838.0,0.008074453596212465
2003,michigan_branch,13752.0,76960.0,0.1786902286902287
2003,michigan_calhoun,3433.0,69339.0,0.04951037655576227
2003,michigan_clinton,610.0,82978.0,0.007351346139940707
2003,michigan_eaton,98.0,70885.0,0.0013825209846935176
2003,michigan_hillsdale,1446.0,71220.0,0.020303285593934288
2003,michigan_ingham,116.0,58394.0,0.001986505462890023
2003,michigan_ionia,1043.0,59360.0,0.01757075471698113
2003,michigan_jackson,1703.0,38180.0,0.04460450497642745
2003,michigan_shiawassee,260.0,90209.0,0.0028821957897770733
2003,michigan_st joseph,29409.0,60143.0,0.4889845867349484
2003,michigan_genesee,2383.601955307263,44928.0,0.053053818449680885
2003,michigan_lapeer,362.0,52242.0,0.006929290609088473
2003,michigan_lenawee,206.0,128951.0,0.0015975060294220285
