sta_con,Longitude,Latitude
north carolina_onslow,-77.43360079,34.73790817
north carolina_orange,-79.12244368,36.06074427
north carolina_pamlico,-76.7472629,35.1424343
north carolina_pasquotank,-76.28712803,36.29776791
north carolina_pender,-77.91044519,34.52523987
north carolina_perquimans,-76.44201643,36.20621955
north carolina_person,-78.97392691,36.3911936
north carolina_pitt,-77.37456768,35.59349581
north carolina_polk,-82.17092656,35.27974759
north carolina_randolph,-79.80600909,35.71046851
north carolina_richmond,-79.74970425,35.00545126
north carolina_robeson,-79.10385352,34.64281344
north carolina_rockingham,-79.77799176,36.3954977
north carolina_rowan,-80.52625363,35.64145385
north carolina_rutherford,-81.92204657,35.40310107
north carolina_sampson,-78.37307943,34.99006673
north carolina_scotland,-79.48274634,34.84034983
north carolina_stanly,-80.2522244,35.31220778
north carolina_stokes,-80.24051286,36.40137764
north carolina_surry,-80.68995384,36.41412582
north carolina_swain,-83.49307772,35.48752268
north carolina_transylvania,-82.79818758,35.20245762
north carolina_tyrrell,-76.21308309,35.81559353
north carolina_union,-80.53101289,34.98763596
north carolina_vance,-78.4107351,36.36571231
north carolina_wake,-78.65206207,35.79020523
north carolina_warren,-78.10913685,36.3982453
north carolina_washington,-76.57719819,35.82297957
north carolina_watauga,-81.69624908,36.23060898
north carolina_wayne,-78.00505063,35.36356636
north carolina_wilkes,-81.16387847,36.20830072
north carolina_wilson,-77.91988219,35.70591207
north carolina_yadkin,-80.66761363,36.1605153
north carolina_yancey,-82.30685393,35.89953339
north dakota_adams,-102.5291607,46.09646999
north dakota_barnes,-98.07274067,46.93559223
north dakota_benson,-99.3670818,48.06869818
north dakota_billings,-103.3778211,47.02443906
north dakota_bottineau,-100.8341342,48.79204141
north dakota_bowman,-103.5203393,46.11189269
north dakota_burke,-102.5191828,48.79187147
north dakota_burleigh,-100.4689364,46.97691843
north dakota_cass,-97.24873775,46.93277913
north dakota_cavalier,-98.46725713,48.7719982
north dakota_dickey,-98.50677994,46.10894521
north dakota_divide,-103.4881825,48.81515666
north dakota_dunn,-102.6194851,47.35811933
north dakota_eddy,-98.90328842,47.71795157
north dakota_emmons,-100.238386,46.28526224
north dakota_foster,-98.88349387,47.45730494
north dakota_golden valley,-103.8471837,46.94001861
north dakota_grand forks,-97.45716117,47.92130697
north dakota_grant,-101.6405877,46.35853618
north dakota_griggs,-98.23822396,47.45774911
north dakota_hettinger,-102.4618628,46.43312595
north dakota_kidder,-99.78083469,46.97972178
north dakota_lamoure,-98.53730753,46.45557102
north dakota_logan,-99.47689731,46.45675638
north dakota_mchenry,-100.6362446,48.23367495
north dakota_mcintosh,-99.44224478,46.11144591
north dakota_mckenzie,-103.3954808,47.74117255
north dakota_mclean,-101.3224939,47.60693004
north dakota_mercer,-101.8320059,47.30882275
north dakota_morton,-101.2806419,46.71592667
north dakota_mountrail,-102.3563689,48.20211171
north dakota_nelson,-98.1931173,47.92194249
north dakota_oliver,-101.3398991,47.11572063
north dakota_pembina,-97.55321613,48.76712981
north dakota_pierce,-99.97234572,48.24889213
north dakota_ramsey,-98.72168406,48.26847094
north dakota_ransom,-97.6592186,46.45582995
north dakota_renville,-101.6599602,48.71896984
north dakota_richland,-96.94926419,46.26427233
north dakota_rolette,-99.84213468,48.77179074
north dakota_sargent,-97.63268327,46.10785868
north dakota_sheridan,-100.3458906,47.57501232
north dakota_sioux,-101.0429629,46.11224213
north dakota_slope,-103.4603782,46.44758773
north dakota_stark,-102.6540934,46.81130428
north dakota_steele,-97.7258449,47.45693485
north dakota_stutsman,-98.95924763,46.97919131
north dakota_towner,-99.24794879,48.68539019
north dakota_traill,-97.16237536,47.45421272
north dakota_walsh,-97.72134043,48.36840859
north dakota_ward,-101.5410806,48.22095143
north dakota_wells,-99.6616991,47.58772398
north dakota_williams,-103.4805508,48.34370344
ohio_adams,-83.47206333,38.84502609
ohio_allen,-84.10583482,40.77160617
ohio_ashland,-82.27075616,40.84631967
ohio_ashtabula,-80.74783035,41.70743875
ohio_athens,-82.04455294,39.33359899
ohio_auglaize,-84.22158561,40.56084658
ohio_belmont,-80.98786642,40.01555699
ohio_brown,-83.86784574,38.93410173
ohio_butler,-84.57550629,39.43852087
ohio_carroll,-81.08963049,40.57969638
ohio_champaign,-83.76960788,40.13751536
ohio_clark,-83.78316159,39.91668708
ohio_clermont,-84.15264633,39.04743647
ohio_clinton,-83.80841035,39.41487429
ohio_columbiana,-80.77688053,40.76859951
ohio_coshocton,-81.92012203,40.30171308
ohio_crawford,-82.91941247,40.85084397
ohio_cuyahoga,-81.65884797,41.42450617
ohio_darke,-84.62034273,40.1335312
ohio_defiance,-84.49144271,41.32412113
ohio_delaware,-83.00462223,40.27833405
ohio_erie,-82.62002153,41.3649914
ohio_fairfield,-82.6304823,39.75150489
ohio_fayette,-83.45620386,39.55966539
ohio_franklin,-83.01059617,39.9694276
ohio_fulton,-84.13114627,41.60170951
ohio_gallia,-82.31589409,38.8244724
ohio_geauga,-81.17855561,41.49956398
ohio_greene,-83.8896862,39.6913842
ohio_guernsey,-81.49436784,40.05196206
ohio_hamilton,-84.54318034,39.19493274
ohio_hancock,-83.66642899,41.00187629
ohio_hardin,-83.65952972,40.66130236
ohio_harrison,-81.09117741,40.2937762
ohio_henry,-84.06839399,41.33406836
ohio_highland,-83.6009578,39.18467627
ohio_hocking,-82.47918941,39.49690921
ohio_holmes,-81.92906562,40.56137282
ohio_huron,-82.59774113,41.1463937
ohio_jackson,-82.61825865,39.01960833
ohio_jefferson,-80.76044445,40.38563979
ohio_knox,-82.42158502,40.39876801
ohio_lake,-81.23794063,41.69630678
ohio_lake erie,-81.31433512,41.97363683
ohio_lawrence,-82.5364083,38.59821745
ohio_licking,-82.48314433,40.09155231
ohio_logan,-83.76575995,40.3881858
ohio_lorain,-82.15081405,41.29622041
ohio_lucas,-83.65610677,41.62103796
ohio_madison,-83.4008809,39.89328619
ohio_mahoning,-80.7756624,41.01456609
ohio_marion,-83.16080624,40.58735244
ohio_medina,-81.89944324,41.11756995
ohio_meigs,-82.02084209,39.08178851
ohio_mercer,-84.62994714,40.54007924
ohio_miami,-84.22877949,40.05325666
ohio_monroe,-81.08240469,39.72699421
ohio_montgomery,-84.29062743,39.75439642
ohio_morgan,-81.85288168,39.62027586
ohio_morrow,-82.79406145,40.52383528
ohio_muskingum,-81.94458617,39.96555493
ohio_noble,-81.45558603,39.76581952
ohio_ottawa,-83.14191115,41.53898222
ohio_paulding,-84.58045948,41.11665549
ohio_perry,-82.2361837,39.73703447
ohio_pickaway,-83.02450029,39.64167858
ohio_pike,-83.06678863,39.0774763
ohio_portage,-81.19737734,41.16778543
ohio_preble,-84.648129,39.7416832
ohio_putnam,-84.13165054,41.02221407
ohio_richland,-82.5363352,40.77469651
ohio_ross,-83.05666268,39.33759368
ohio_sandusky,-83.14617751,41.3561631
ohio_scioto,-82.99276239,38.80373301
ohio_seneca,-83.12771303,41.12398985
ohio_shelby,-84.20466336,40.33138256
ohio_stark,-81.36567535,40.81401508
ohio_summit,-81.53196315,41.12550286
ohio_trumbull,-80.76084093,41.31688699
ohio_tuscarawas,-81.47367246,40.44088248
ohio_union,-83.37139822,40.29951243
ohio_van wert,-84.58601786,40.85531622
ohio_vinton,-82.48537076,39.25105023
ohio_warren,-84.16704417,39.42745505
ohio_washington,-81.49398685,39.45516028
ohio_wayne,-81.88827772,40.82906548
ohio_williams,-84.5886624,41.56075344
ohio_wood,-83.62352598,41.36179685
ohio_wyandot,-83.30400928,40.84254458
oklahoma_adair,-94.65830097,35.8847154
oklahoma_alfalfa,-98.3252395,36.73177543
oklahoma_atoka,-96.03767621,34.37511868
oklahoma_beaver,-100.4772273,36.74878909
oklahoma_beckham,-99.68191127,35.26791886
oklahoma_blaine,-98.43274451,35.87394829
oklahoma_bryan,-96.26125158,33.96374854
oklahoma_caddo,-98.37505587,35.17416837
oklahoma_canadian,-97.98336931,35.54252492
oklahoma_carter,-97.286702,34.25360586
oklahoma_cherokee,-94.99980191,35.90754588
oklahoma_choctaw,-95.55246297,34.02682938
oklahoma_cimarron,-102.516883,36.7485731
oklahoma_cleveland,-97.32720249,35.20270344
oklahoma_coal,-96.30009869,34.58774406
oklahoma_comanche,-98.47070612,34.66388116
oklahoma_cotton,-98.37266331,34.29087965
oklahoma_craig,-95.20926536,36.76213558
oklahoma_creek,-96.37184939,35.90209228
oklahoma_custer,-98.99987837,35.63838913
oklahoma_delaware,-94.80226052,36.40901806
oklahoma_dewey,-99.00635366,35.9866523
oklahoma_ellis,-99.75567239,36.21737362
oklahoma_garfield,-97.78465081,36.37986657
oklahoma_garvin,-97.31084095,34.70620237
oklahoma_grady,-97.88480508,35.01913191
oklahoma_grant,-97.78732411,36.79694356
oklahoma_greer,-99.56089768,34.93595497
oklahoma_harmon,-99.84600078,34.74427154
oklahoma_harper,-99.66732816,36.78758785
oklahoma_haskell,-95.11667897,35.2247217
oklahoma_hughes,-96.25164707,35.04879883
oklahoma_jackson,-99.4157803,34.58681292
oklahoma_jefferson,-97.83598239,34.11164626
oklahoma_johnston,-96.66297095,34.31851969
oklahoma_kay,-97.14506102,36.81807392
oklahoma_kingfisher,-97.94332259,35.94586248
oklahoma_kiowa,-98.98016253,34.91661182
oklahoma_latimer,-95.25065442,34.8760539
oklahoma_le flore,-94.70420897,34.90050425
oklahoma_lincoln,-96.8834098,35.70366266
oklahoma_logan,-97.44471702,35.91942194
oklahoma_love,-97.24341123,33.95131633
oklahoma_major,-98.53820785,36.31095087
oklahoma_marshall,-96.7712989,34.02712781
oklahoma_mayes,-95.23129001,36.30297807
oklahoma_mcclain,-97.44541817,35.01061137
oklahoma_mccurtain,-94.77212233,34.11609596
oklahoma_mcintosh,-95.66617011,35.37347354
oklahoma_murray,-97.06971581,34.48376131
oklahoma_muskogee,-95.37995924,35.61582442
oklahoma_noble,-97.23193057,36.38803059
oklahoma_nowata,-95.61735262,36.7996467
oklahoma_okfuskee,-96.32349374,35.46476462
oklahoma_oklahoma,-97.40905042,35.55073971
oklahoma_okmulgee,-95.96474424,35.64532778
oklahoma_osage,-96.39848671,36.62966952
oklahoma_ottawa,-94.81193528,36.83684996
oklahoma_pawnee,-96.7022017,36.31709422
oklahoma_payne,-96.97724587,36.077602
oklahoma_pittsburg,-95.74850495,34.9241748
oklahoma_pontotoc,-96.68639278,34.72903454
oklahoma_pottawatomie,-96.95019709,35.20781288
oklahoma_pushmataha,-95.37685128,34.4160429
oklahoma_roger mills,-99.69493875,35.68782361
oklahoma_rogers,-95.60582705,36.37255451
oklahoma_seminole,-96.61705191,35.16886333
oklahoma_sequoyah,-94.7558397,35.49548728
oklahoma_stephens,-97.85223989,34.48706485
oklahoma_texas,-101.4888934,36.74885979
oklahoma_tillman,-98.92361323,34.37389315
oklahoma_tulsa,-95.94271259,36.12144022
oklahoma_wagoner,-95.52282873,35.96149063
oklahoma_washington,-95.90442415,36.71693164
oklahoma_washita,-98.99084507,35.29062989
oklahoma_woods,-98.86546712,36.76765944
oklahoma_woodward,-99.26427121,36.4223131
oregon_baker,-117.6734225,44.7099878
oregon_benton,-123.4285807,44.49348233
oregon_clackamas,-122.2203975,45.18842013
oregon_clatsop,-123.6584127,45.98802655
oregon_columbia,-123.0927928,45.94028145
oregon_coos,-124.057494,43.17139956
oregon_crook,-120.3561791,44.14174094
oregon_curry,-124.1560828,42.45732275
oregon_deschutes,-121.2272632,43.91516228
oregon_douglas,-123.1664927,43.27901477
oregon_gilliam,-120.2111781,45.37909695
oregon_grant,-119.007511,44.49101043
oregon_harney,-118.9691083,43.06363519
oregon_hood river,-121.6516234,45.52080308
oregon_jackson,-122.7281574,42.43152521
oregon_jefferson,-121.176437,44.62971688
oregon_josephine,-123.554143,42.36480381
oregon_klamath,-121.6499558,42.68865976
oregon_lake,-120.3869926,42.7910378
oregon_lane,-122.8475366,43.93846801
oregon_lincoln,-123.8689053,44.64124325
oregon_linn,-122.5339249,44.48895902
oregon_malheur,-117.6233926,43.19528028
oregon_marion,-122.5838021,44.90321624
oregon_morrow,-119.5857781,45.41961718
oregon_multnomah,-122.4966702,45.61277177
oregon_polk,-123.4145372,44.90295902
oregon_sherman,-120.6882774,45.40610813
oregon_tillamook,-123.7087314,45.46391466
oregon_umatilla,-118.739044,45.59230174
oregon_union,-118.0100818,45.31132732
oregon_wallowa,-117.1807482,45.58018591
oregon_wasco,-121.1659342,45.1610542
oregon_washington,-123.0989053,45.55974982
oregon_wheeler,-120.0266134,44.72623384
oregon_yamhill,-123.3102221,45.23230961
pennsylvania_adams,-77.21807342,39.87174284
pennsylvania_allegheny,-79.9810794,40.46988074
pennsylvania_armstrong,-79.46588293,40.81461164
pennsylvania_beaver,-80.3493004,40.68439584
pennsylvania_bedford,-78.49140691,40.00668174
pennsylvania_berks,-75.92704728,40.41651548
pennsylvania_blair,-78.34860354,40.48207596
pennsylvania_bradford,-76.51697932,41.78952816
pennsylvania_bucks,-75.10770037,40.33866331
pennsylvania_butler,-79.91286393,40.91112858
pennsylvania_cambria,-78.71374473,40.495068
pennsylvania_cameron,-78.20462378,41.43721684
pennsylvania_carbon,-75.70761663,40.9186535
pennsylvania_centre,-77.81880954,40.91981229
pennsylvania_chester,-75.74865384,39.97396927
pennsylvania_clarion,-79.41956972,41.19335171
pennsylvania_clearfield,-78.4740593,41.00056253
pennsylvania_clinton,-77.63756542,41.23417192
pennsylvania_columbia,-76.40566647,41.04919869
pennsylvania_crawford,-80.10648522,41.68470107
pennsylvania_cumberland,-77.26515906,40.16476163
pennsylvania_dauphin,-76.77978893,40.41615677
pennsylvania_delaware,-75.39949274,39.91738014
pennsylvania_elk,-78.65056261,41.42564566
pennsylvania_erie,-80.03509651,41.99096824
pennsylvania_fayette,-79.64728125,39.92059291
pennsylvania_forest,-79.23655369,41.51338381
pennsylvania_franklin,-77.72103415,39.92832718
pennsylvania_fulton,-78.11338892,39.92644234
pennsylvania_greene,-80.22288915,39.85478465
pennsylvania_huntingdon,-77.98116908,40.41770766
pennsylvania_indiana,-79.08791666,40.65152417
pennsylvania_jefferson,-79.00052611,41.12763276
pennsylvania_juniata,-77.40131847,40.53230953
pennsylvania_lackawanna,-75.60887268,41.43866986
pennsylvania_lancaster,-76.24762937,40.04311833
pennsylvania_lawrence,-80.3329468,40.99303963
pennsylvania_lebanon,-76.4596121,40.36793174
pennsylvania_lehigh,-75.59271749,40.61197943
pennsylvania_luzerne,-75.98828612,41.17781159
pennsylvania_lycoming,-77.06412432,41.34361189
pennsylvania_mc kean,-78.57151237,41.80837481
pennsylvania_mercer,-80.25667482,41.30344454
pennsylvania_mifflin,-77.61621437,40.61106628
pennsylvania_monroe,-75.33789975,41.05825961
pennsylvania_montgomery,-75.36681514,40.21101321
pennsylvania_montour,-76.66002672,41.02808791
pennsylvania_northampton,-75.30783379,40.75436801
pennsylvania_northumberland,-76.70832714,40.85216873
pennsylvania_perry,-77.26289169,40.39924589
pennsylvania_philadelphia,-75.1354892,40.00817124
pennsylvania_pike,-75.03351681,41.3327284
pennsylvania_potter,-77.89632931,41.74513508
pennsylvania_schuylkill,-76.21519619,40.70629089
pennsylvania_snyder,-77.06751274,40.77044076
pennsylvania_somerset,-79.02854818,39.97280551
pennsylvania_sullivan,-76.51185596,41.44701216
pennsylvania_susquehanna,-75.80164443,41.82215186
pennsylvania_tioga,-77.25443638,41.77249701
pennsylvania_union,-77.06149585,40.9637984
pennsylvania_venango,-79.75727685,41.40043439
pennsylvania_warren,-79.27647657,41.81436712
pennsylvania_washington,-80.24857397,40.19130078
pennsylvania_wayne,-75.30338611,41.6476138
pennsylvania_westmoreland,-79.46669506,40.31117472
pennsylvania_wyoming,-76.01684357,41.51964803
pennsylvania_york,-76.7268313,39.92067073
rhode island_bristol,-71.28386993,41.71481073
rhode island_kent,-71.59283792,41.67199981
rhode island_newport,-71.23765843,41.55643353
rhode island_providence,-71.58140319,41.87209876
rhode island_washington,-71.62291793,41.47048051
south carolina_abbeville,-82.45830244,34.22316534
south carolina_aiken,-81.63440441,33.54514027
south carolina_allendale,-81.35661888,32.98858465
south carolina_anderson,-82.63675263,34.51985414
south carolina_bamberg,-81.05349123,33.21642202
south carolina_barnwell,-81.43491229,33.26635546
south carolina_beaufort,-80.73673814,32.38825636
south carolina_berkeley,-79.95113482,33.19555665
south carolina_calhoun,-80.78030144,33.67463507
south carolina_charleston,-79.95546708,32.83691081
south carolina_cherokee,-81.61962504,35.04880248
south carolina_chester,-81.16006703,34.69225865
south carolina_chesterfield,-80.15792642,34.63972124
south carolina_clarendon,-80.216863,33.66528064
south carolina_colleton,-80.66979753,32.86786762
south carolina_darlington,-79.95845976,34.33280708
south carolina_dillon,-79.37628238,34.39214403
south carolina_dorchester,-80.40494491,33.07884928
south carolina_edgefield,-81.96659641,33.77256945
south carolina_fairfield,-81.12134069,34.39511342
south carolina_florence,-79.70231566,34.02444599
south carolina_georgetown,-79.32484308,33.44064473
south carolina_greenville,-82.36939398,34.89505063
south carolina_greenwood,-82.12616482,34.15477896
south carolina_hampton,-81.13984008,32.77736859
south carolina_horry,-78.997532,33.92248903
south carolina_jasper,-81.03186158,32.43906271
south carolina_kershaw,-80.59108181,34.33939051
south carolina_lancaster,-80.7064694,34.68694849
south carolina_laurens,-82.0043892,34.48415413
south carolina_lee,-80.25542665,34.16409474
south carolina_lexington,-81.27159718,33.90254835
south carolina_marion,-79.36275276,34.08207654
south carolina_marlboro,-79.67897424,34.60229941
south carolina_mccormick,-82.30906829,33.90001161
south carolina_newberry,-81.60003225,34.28951568
south carolina_oconee,-83.06552188,34.75453025
south carolina_orangeburg,-80.80074804,33.43915566
south carolina_pickens,-82.72435201,34.88841848
south carolina_richland,-80.90261103,34.02174756
south carolina_saluda,-81.72720899,34.00632138
south carolina_spartanburg,-81.9903727,34.93252295
south carolina_sumter,-80.38149522,33.91607666
south carolina_union,-81.6189381,34.68942846
south carolina_williamsburg,-79.72777424,33.62008706
south carolina_york,-81.18471852,34.97444778
south dakota_aurora,-98.56245005,43.71856149
south dakota_beadle,-98.27733766,44.41499019
south dakota_bennett,-101.6656565,43.19385155
south dakota_bon homme,-97.88381958,42.98825964
south dakota_brookings,-96.79145295,44.37086144
south dakota_brown,-98.35287044,45.59010418
south dakota_brule,-99.08060506,43.71865655
south dakota_buffalo,-99.20374347,44.07672218
south dakota_butte,-103.5083644,44.90571938
south dakota_campbell,-100.053915,45.77202531
south dakota_charles mix,-98.58773738,43.20705087
south dakota_clark,-97.7293303,44.85932188
south dakota_clay,-96.97508472,42.91453398
south dakota_codington,-97.18976375,44.97903512
south dakota_corson,-101.1967289,45.7080506
south dakota_custer,-103.4524571,43.67668712
south dakota_davison,-98.14499986,43.67481139
south dakota_day,-97.60677155,45.36872058
south dakota_deuel,-96.66961372,44.76101483
south dakota_dewey,-100.8723844,45.15631997
south dakota_douglas,-98.36656188,43.38692116
south dakota_edmunds,-99.21851711,45.41956228
south dakota_fall river,-103.5264689,43.23867136
south dakota_faulk,-99.14621587,45.07166039
south dakota_grant,-96.76780111,45.1736206
south dakota_gregory,-99.18522633,43.19234604
south dakota_haakon,-101.5417975,44.29302986
south dakota_hamlin,-97.18934958,44.67423726
south dakota_hand,-99.00539324,44.54821763
south dakota_hanson,-97.78583241,43.67455436
south dakota_harding,-103.4974977,45.57978723
south dakota_hughes,-99.99466202,44.38908507
south dakota_hutchinson,-97.75395251,43.33427529
south dakota_hyde,-99.48685507,44.54809663
south dakota_jackson,-101.6315752,43.69348436
south dakota_jerauld,-98.6296997,44.06726175
south dakota_jones,-100.6910903,43.95995001
south dakota_kingsbury,-97.49019217,44.37039447
south dakota_lake,-97.12866469,44.0233402
south dakota_lawrence,-103.7916521,44.35849361
south dakota_lincoln,-96.7197792,43.27921367
south dakota_lyman,-99.84683419,43.89520808
south dakota_marshall,-97.59959238,45.75901802
south dakota_mccook,-97.36796926,43.67509715
south dakota_mcpherson,-99.22470752,45.76677192
south dakota_meade,-102.7171294,44.56617967
south dakota_mellette,-100.7617719,43.58058037
south dakota_miner,-97.60937617,44.02310854
south dakota_minnehaha,-96.79205914,43.67499295
south dakota_moody,-96.67079095,44.02286325
south dakota_pennington,-102.8263087,44.00293584
south dakota_perkins,-102.4768563,45.49013837
south dakota_potter,-99.95837004,45.06504077
south dakota_roberts,-96.94678977,45.63164736
south dakota_sanborn,-98.09102816,44.02387502
south dakota_shannon,-102.5532088,43.3350281
south dakota_spink,-98.34718503,44.93879891
south dakota_stanley,-100.736244,44.4117048
south dakota_sully,-100.1333084,44.71600861
south dakota_todd,-100.7188667,43.19133187
south dakota_tripp,-99.88373885,43.34478443
south dakota_turner,-97.14723638,43.31146681
south dakota_union,-96.65569114,42.83481487
south dakota_walworth,-100.032781,45.4305135
south dakota_yankton,-97.39348108,43.010132
south dakota_ziebach,-101.6659855,44.97913069
tennessee_anderson,-84.19866223,36.11848514
tennessee_bedford,-86.45842523,35.51418597
tennessee_benton,-88.06918684,36.06970557
tennessee_bledsoe,-85.20484131,35.59774902
tennessee_blount,-83.92575632,35.68768628
tennessee_bradley,-84.85981108,35.15442619
tennessee_campbell,-84.1499522,36.40391521
tennessee_cannon,-86.06141795,35.80931589
tennessee_carroll,-88.45096819,35.97293043
tennessee_carter,-82.12814408,36.29273153
tennessee_cheatham,-87.08784916,36.26175994
tennessee_chester,-88.6156032,35.42090693
tennessee_claiborne,-83.66253514,36.48693245
tennessee_clay,-85.54411279,36.55212976
tennessee_cocke,-83.1205337,35.92575625
tennessee_coffee,-86.07478078,35.49063661
tennessee_crockett,-89.13951058,35.81282609
tennessee_cumberland,-84.99838228,35.95080577
tennessee_davidson,-86.78476235,36.16958847
tennessee_decatur,-88.108447,35.60321503
tennessee_dekalb,-85.83188512,35.98002773
tennessee_dickson,-87.35841999,36.14928926
tennessee_dyer,-89.41407219,36.05929022
tennessee_fayette,-89.4146915,35.19798039
tennessee_fentress,-84.93245243,36.38048129
tennessee_franklin,-86.09253945,35.15582311
tennessee_gibson,-88.93191991,35.99782425
tennessee_giles,-87.03475465,35.20250297
tennessee_grainger,-83.50993592,36.27633942
tennessee_greene,-82.8452686,36.17499137
tennessee_grundy,-85.72274531,35.38863964
tennessee_hamblen,-83.26678481,36.21740267
tennessee_hamilton,-85.16505995,35.18136999
tennessee_hancock,-83.221802,36.52403293
tennessee_hardeman,-88.99318495,35.2073739
tennessee_hardin,-88.18522496,35.19979009
tennessee_hawkins,-82.94474689,36.44098566
tennessee_haywood,-89.28460846,35.58302087
tennessee_henderson,-88.3880989,35.65380225
tennessee_henry,-88.30213611,36.33228001
tennessee_hickman,-87.4734156,35.80388398
tennessee_houston,-87.71982028,36.2858294
tennessee_humphreys,-87.7766968,36.04103497
tennessee_jackson,-85.67231337,36.35871116
tennessee_jefferson,-83.44617889,36.05130965
tennessee_johnson,-81.85160704,36.45523574
tennessee_knox,-83.93681227,35.99371118
tennessee_lake,-89.49422069,36.33610918
tennessee_lauderdale,-89.63046144,35.76127185
tennessee_lawrence,-87.39586486,35.2175794
tennessee_lewis,-87.49384752,35.52787813
tennessee_lincoln,-86.5884294,35.14108506
tennessee_loudon,-84.31077634,35.73549388
tennessee_macon,-86.00783304,36.53257142
tennessee_madison,-88.8396897,35.60838661
tennessee_marion,-85.62241104,35.12992466
tennessee_marshall,-86.76479978,35.46970522
tennessee_maury,-87.07717703,35.61698748
tennessee_mcminn,-84.61770742,35.42496958
tennessee_mcnairy,-88.56303241,35.1762928
tennessee_meigs,-84.81433348,35.51184734
tennessee_monroe,-84.25311359,35.44322568
tennessee_montgomery,-87.3830684,36.49722332
tennessee_moore,-86.35826575,35.28402183
tennessee_morgan,-84.64889364,36.13501338
tennessee_obion,-89.14916547,36.35931123
tennessee_overton,-85.28734726,36.34563976
tennessee_perry,-87.85922639,35.64337669
tennessee_pickett,-85.07310373,36.55973444
tennessee_polk,-84.52241692,35.120584
tennessee_putnam,-85.49486283,36.14143913
tennessee_rhea,-84.92441658,35.60918876
tennessee_roane,-84.52302222,35.84765172
tennessee_robertson,-86.87041678,36.52670973
tennessee_rutherford,-86.41601565,35.84337492
tennessee_scott,-84.50375267,36.43014512
tennessee_sequatchie,-85.41048694,35.37202543
tennessee_sevier,-83.52372778,35.78525516
tennessee_shelby,-89.89611254,35.18467899
tennessee_smith,-85.95757099,36.25254954
tennessee_stewart,-87.83856255,36.50134854
tennessee_sullivan,-82.30435891,36.51312432
tennessee_sumner,-86.46042099,36.47013717
tennessee_tipton,-89.75837319,35.49665744
tennessee_trousdale,-86.15866589,36.39408455
tennessee_unicoi,-82.43205344,36.11109621
tennessee_union,-83.83770424,36.28826141
tennessee_van buren,-85.45315952,35.69621043
tennessee_warren,-85.77847617,35.67891341
tennessee_washington,-82.49802835,36.29354833
tennessee_wayne,-87.78895395,35.24113233
tennessee_weakley,-88.71781193,36.2998785
tennessee_white,-85.45494723,35.92694297
tennessee_williamson,-86.89943012,35.89420115
tennessee_wilson,-86.29633758,36.15544349
texas_anderson,-95.65248627,31.8131588
texas_andrews,-102.6367358,32.30499226
texas_angelina,-94.61335195,31.2560544
texas_aransas,-96.99387133,28.13255876
texas_archer,-98.68795053,33.61494993
texas_armstrong,-101.3559323,34.96519771
texas_atascosa,-98.52706199,28.89133032
texas_austin,-96.27872578,29.88654593
texas_bailey,-102.8294074,34.06739665
texas_bandera,-99.24817417,29.74582257
texas_bastrop,-97.31240324,30.10119025
texas_baylor,-99.21538589,33.61462914
texas_bee,-97.74026811,28.41610855
texas_bell,-97.47900973,31.03868498
texas_bexar,-98.52004852,29.44806661
texas_blanco,-98.39874844,30.26673904
texas_borden,-101.4330207,32.74347076
texas_bosque,-97.63341492,31.90097291
texas_bowie,-94.4242835,33.44645152
texas_brazoria,-95.45515817,29.19080521
texas_brazos,-96.30473672,30.66084076
texas_brewster,-103.2515675,29.81140658
texas_briscoe,-101.2086577,34.53035958
texas_brooks,-98.21885213,27.03324933
texas_brown,-99.00001716,31.77612509
texas_burleson,-96.62382825,30.49256734
texas_burnet,-98.18328414,30.78810609
texas_caldwell,-97.62192815,29.8368849
texas_calhoun,-96.64705564,28.48706775
texas_callahan,-99.37482758,32.30012118
texas_cameron,-97.52298909,26.13881234
texas_camp,-94.98135854,32.97597083
texas_carson,-101.3553039,35.40345704
texas_cass,-94.34610753,33.07860096
texas_castro,-102.2608368,34.52897628
texas_chambers,-94.609523,29.7395355
texas_cherokee,-95.16608887,31.8380215
texas_childress,-100.208761,34.52938495
texas_clay,-98.20887323,33.78447847
texas_cochran,-102.8284927,33.60510987
texas_coke,-100.5275447,31.8881385
texas_coleman,-99.45533832,31.7757341
texas_collin,-96.57406115,33.18944694
texas_collingsworth,-100.2701401,34.96469715
texas_colorado,-96.52717213,29.62062766
texas_comal,-98.28252487,29.80952931
texas_comanche,-98.55914739,31.94770419
texas_concho,-99.86619025,31.32617337
texas_cooke,-97.21140322,33.63965898
texas_coryell,-97.80037989,31.39087831
texas_cottle,-100.2795021,34.07794506
texas_crane,-102.5164808,31.42869269
texas_crockett,-101.409767,30.72203702
texas_crosby,-101.3019077,33.61381768
texas_culberson,-104.518922,31.45089707
texas_dallam,-102.6011894,36.2782414
texas_dallas,-96.77933121,32.76799713
texas_dawson,-101.9479841,32.74251425
texas_deaf smith,-102.6068815,34.96590204
texas_delta,-95.67290051,33.38536933
texas_denton,-97.11691449,33.20532665
texas_dewitt,-97.35644343,29.08138817
texas_dickens,-100.7807192,33.61553324
texas_dimmit,-99.75115581,28.4189861
texas_donley,-100.8129427,34.96519537
texas_duval,-98.50885954,27.68259098
texas_eastland,-98.83260097,32.32886925
texas_ector,-102.543902,31.86981884
texas_edwards,-100.3064106,29.98216265
texas_el paso,-106.2362158,31.76876417
texas_ellis,-96.79597581,32.35004163
