Year,State,County,Value,sta_con,yield(t/ha)
2008,illinois,mchenry,39.0,illinois_mchenry,2.6208
2008,illinois,other (combined) counties,41.0,illinois_other (combined) counties,2.7552
2008,illinois,will,46.0,illinois_will,3.0911999999999997
2008,illinois,bureau,49.0,illinois_bureau,3.2927999999999997
2008,illinois,carroll,49.0,illinois_carroll,3.2927999999999997
2008,illinois,henry,49.0,illinois_henry,3.2927999999999997
2008,illinois,jo daviess,43.0,illinois_jo daviess,2.8895999999999997
2008,illinois,lee,46.0,illinois_lee,3.0911999999999997
2008,illinois,mercer,48.0,illinois_mercer,3.2256
2008,illinois,ogle,45.0,illinois_ogle,3.024
2008,illinois,putnam,50.0,illinois_putnam,3.36
2008,illinois,rock island,48.0,illinois_rock island,3.2256
2008,illinois,stephenson,45.0,illinois_stephenson,3.024
2008,illinois,whiteside,46.0,illinois_whiteside,3.0911999999999997
2008,illinois,winnebago,42.0,illinois_winnebago,2.8224
2008,illinois,edwards,42.0,illinois_edwards,2.8224
2008,illinois,franklin,40.0,illinois_franklin,2.6879999999999997
2008,illinois,gallatin,41.0,illinois_gallatin,2.7552
2008,illinois,hamilton,40.0,illinois_hamilton,2.6879999999999997
2008,illinois,jefferson,40.0,illinois_jefferson,2.6879999999999997
2008,illinois,massac,40.0,illinois_massac,2.6879999999999997
2008,illinois,other (combined) counties,37.0,illinois_other (combined) counties,2.4863999999999997
2008,illinois,saline,40.0,illinois_saline,2.6879999999999997
2008,illinois,wabash,44.0,illinois_wabash,2.9568
2008,illinois,wayne,41.0,illinois_wayne,2.7552
2008,illinois,white,42.0,illinois_white,2.8224
2008,illinois,alexander,40.0,illinois_alexander,2.6879999999999997
2008,illinois,clinton,45.0,illinois_clinton,3.024
2008,illinois,jackson,43.0,illinois_jackson,2.8895999999999997
2008,illinois,johnson,39.0,illinois_johnson,2.6208
2008,illinois,monroe,46.0,illinois_monroe,3.0911999999999997
2008,illinois,perry,46.0,illinois_perry,3.0911999999999997
2008,illinois,pulaski,42.0,illinois_pulaski,2.8224
2008,illinois,randolph,45.0,illinois_randolph,3.024
2008,illinois,st clair,46.0,illinois_st clair,3.0911999999999997
2008,illinois,union,38.0,illinois_union,2.5536
2008,illinois,washington,49.0,illinois_washington,3.2927999999999997
2008,illinois,williamson,39.0,illinois_williamson,2.6208
2008,illinois,adams,41.0,illinois_adams,2.7552
2008,illinois,brown,37.0,illinois_brown,2.4863999999999997
2008,illinois,fulton,51.0,illinois_fulton,3.4271999999999996
2008,illinois,hancock,50.0,illinois_hancock,3.36
2008,illinois,henderson,51.0,illinois_henderson,3.4271999999999996
2008,illinois,knox,53.0,illinois_knox,3.5616
2008,illinois,mcdonough,54.0,illinois_mcdonough,3.6287999999999996
2008,illinois,schuyler,46.0,illinois_schuyler,3.0911999999999997
2008,illinois,warren,56.0,illinois_warren,3.7632
2008,illinois,bond,45.0,illinois_bond,3.024
2008,illinois,calhoun,45.0,illinois_calhoun,3.024
2008,illinois,cass,49.0,illinois_cass,3.2927999999999997
2008,illinois,christian,53.0,illinois_christian,3.5616
2008,illinois,greene,45.0,illinois_greene,3.024
2008,illinois,jersey,47.0,illinois_jersey,3.1584
2008,illinois,macoupin,46.0,illinois_macoupin,3.0911999999999997
2008,illinois,madison,47.0,illinois_madison,3.1584
2008,illinois,montgomery,49.0,illinois_montgomery,3.2927999999999997
2008,illinois,morgan,52.0,illinois_morgan,3.4943999999999997
2008,illinois,pike,41.0,illinois_pike,2.7552
2008,illinois,sangamon,51.0,illinois_sangamon,3.4271999999999996
2008,illinois,scott,47.0,illinois_scott,3.1584
2008,indiana,bartholomew,43.0,indiana_bartholomew,2.8895999999999997
2008,indiana,boone,52.0,indiana_boone,3.4943999999999997
2008,indiana,clinton,56.0,indiana_clinton,3.7632
2008,indiana,decatur,48.0,indiana_decatur,3.2256
2008,indiana,grant,48.0,indiana_grant,3.2256
2008,indiana,hamilton,53.5,indiana_hamilton,3.5951999999999997
2008,indiana,hancock,46.5,indiana_hancock,3.1248
2008,indiana,hendricks,45.0,indiana_hendricks,3.024
2008,indiana,howard,55.5,indiana_howard,3.7295999999999996
2008,indiana,johnson,48.5,indiana_johnson,3.2592
2008,indiana,madison,50.5,indiana_madison,3.3935999999999997
2008,indiana,marion,40.0,indiana_marion,2.6879999999999997
2008,indiana,morgan,41.5,indiana_morgan,2.7887999999999997
2008,indiana,rush,50.5,indiana_rush,3.3935999999999997
2008,indiana,shelby,50.0,indiana_shelby,3.36
2008,indiana,tipton,56.5,indiana_tipton,3.7967999999999997
2008,indiana,blackford,41.5,indiana_blackford,2.7887999999999997
2008,indiana,delaware,45.0,indiana_delaware,3.024
2008,indiana,fayette,44.5,indiana_fayette,2.9903999999999997
2008,indiana,henry,45.0,indiana_henry,3.024
2008,indiana,jay,38.0,indiana_jay,2.5536
2008,indiana,randolph,42.0,indiana_randolph,2.8224
2008,indiana,union,45.0,indiana_union,3.024
2008,indiana,wayne,43.0,indiana_wayne,2.8895999999999997
2008,indiana,carroll,58.5,indiana_carroll,3.9311999999999996
2008,indiana,cass,53.5,indiana_cass,3.5951999999999997
2008,indiana,elkhart,39.5,indiana_elkhart,2.6544
2008,indiana,fulton,47.0,indiana_fulton,3.1584
2008,indiana,kosciusko,38.5,indiana_kosciusko,2.5871999999999997
2008,indiana,marshall,42.5,indiana_marshall,2.856
2008,indiana,miami,46.0,indiana_miami,3.0911999999999997
2008,indiana,st. joseph,40.0,indiana_st. joseph,2.6879999999999997
2008,indiana,wabash,41.5,indiana_wabash,2.7887999999999997
2008,indiana,adams,39.0,indiana_adams,2.6208
2008,indiana,allen,39.5,indiana_allen,2.6544
2008,indiana,de kalb,31.0,indiana_de kalb,2.0831999999999997
2008,indiana,huntington,42.0,indiana_huntington,2.8224
2008,indiana,lagrange,34.0,indiana_lagrange,2.2847999999999997
2008,indiana,noble,33.0,indiana_noble,2.2176
2008,indiana,steuben,28.5,indiana_steuben,1.9151999999999998
2008,indiana,wells,43.0,indiana_wells,2.8895999999999997
2008,indiana,whitley,36.0,indiana_whitley,2.4192
2008,indiana,benton,53.5,indiana_benton,3.5951999999999997
2008,indiana,jasper,50.0,indiana_jasper,3.36
2008,indiana,la porte,42.0,indiana_la porte,2.8224
2008,indiana,lake,44.5,indiana_lake,2.9903999999999997
2008,indiana,newton,51.0,indiana_newton,3.4271999999999996
2008,indiana,porter,47.5,indiana_porter,3.1919999999999997
2008,indiana,pulaski,46.5,indiana_pulaski,3.1248
2008,indiana,starke,40.0,indiana_starke,2.6879999999999997
2008,indiana,white,54.5,indiana_white,3.6624
2008,indiana,floyd,33.5,indiana_floyd,2.2512
2008,indiana,harrison,31.5,indiana_harrison,2.1168
2008,indiana,jackson,38.0,indiana_jackson,2.5536
2008,indiana,lawrence,39.5,indiana_lawrence,2.6544
2008,indiana,monroe,38.0,indiana_monroe,2.5536
2008,indiana,orange,48.0,indiana_orange,3.2256
2008,indiana,other (combined) counties,33.5,indiana_other (combined) counties,2.2512
2008,indiana,perry,35.5,indiana_perry,2.3855999999999997
2008,indiana,washington,38.0,indiana_washington,2.5536
2008,indiana,clark,40.0,indiana_clark,2.6879999999999997
2008,indiana,dearborn,33.5,indiana_dearborn,2.2512
2008,indiana,franklin,39.5,indiana_franklin,2.6544
2008,indiana,jefferson,37.0,indiana_jefferson,2.4863999999999997
2008,indiana,jennings,42.5,indiana_jennings,2.856
2008,indiana,ohio,39.5,indiana_ohio,2.6544
2008,indiana,ripley,39.0,indiana_ripley,2.6208
2008,indiana,scott,39.5,indiana_scott,2.6544
2008,indiana,switzerland,43.0,indiana_switzerland,2.8895999999999997
2008,indiana,daviess,44.5,indiana_daviess,2.9903999999999997
2008,indiana,dubois,43.0,indiana_dubois,2.8895999999999997
2008,indiana,gibson,45.5,indiana_gibson,3.0576
2008,indiana,greene,43.0,indiana_greene,2.8895999999999997
2008,indiana,knox,43.5,indiana_knox,2.9232
2008,indiana,martin,43.5,indiana_martin,2.9232
2008,indiana,pike,43.0,indiana_pike,2.8895999999999997
2008,indiana,posey,43.0,indiana_posey,2.8895999999999997
2008,indiana,spencer,37.5,indiana_spencer,2.52
2008,indiana,sullivan,44.5,indiana_sullivan,2.9903999999999997
2008,indiana,vanderburgh,45.0,indiana_vanderburgh,3.024
2008,indiana,warrick,39.5,indiana_warrick,2.6544
2008,indiana,clay,39.0,indiana_clay,2.6208
2008,indiana,fountain,49.0,indiana_fountain,3.2927999999999997
2008,indiana,montgomery,51.5,indiana_montgomery,3.4608
2008,indiana,owen,37.5,indiana_owen,2.52
2008,indiana,parke,44.5,indiana_parke,2.9903999999999997
2008,indiana,putnam,44.5,indiana_putnam,2.9903999999999997
2008,indiana,tippecanoe,53.5,indiana_tippecanoe,3.5951999999999997
2008,indiana,vermillion,46.0,indiana_vermillion,3.0911999999999997
2008,indiana,vigo,39.0,indiana_vigo,2.6208
2008,indiana,warren,53.0,indiana_warren,3.5616
2008,iowa,boone,44.0,iowa_boone,2.9568
2008,iowa,dallas,47.0,iowa_dallas,3.1584
2008,iowa,grundy,53.5,iowa_grundy,3.5951999999999997
2008,iowa,hamilton,47.0,iowa_hamilton,3.1584
2008,iowa,hardin,48.5,iowa_hardin,3.2592
2008,iowa,jasper,53.0,iowa_jasper,3.5616
2008,iowa,marshall,51.0,iowa_marshall,3.4271999999999996
2008,iowa,polk,44.5,iowa_polk,2.9903999999999997
2008,iowa,poweshiek,48.5,iowa_poweshiek,3.2592
2008,iowa,story,46.5,iowa_story,3.1248
2008,iowa,tama,49.5,iowa_tama,3.3263999999999996
2008,iowa,webster,47.5,iowa_webster,3.1919999999999997
2008,iowa,benton,51.0,iowa_benton,3.4271999999999996
2008,iowa,cedar,48.5,iowa_cedar,3.2592
2008,iowa,clinton,47.5,iowa_clinton,3.1919999999999997
2008,iowa,iowa,47.0,iowa_iowa,3.1584
2008,iowa,jackson,46.5,iowa_jackson,3.1248
2008,iowa,johnson,46.0,iowa_johnson,3.0911999999999997
2008,iowa,jones,46.5,iowa_jones,3.1248
2008,iowa,linn,47.0,iowa_linn,3.1584
2008,iowa,muscatine,44.5,iowa_muscatine,2.9903999999999997
2008,iowa,scott,51.0,iowa_scott,3.4271999999999996
2008,iowa,butler,47.5,iowa_butler,3.1919999999999997
2008,iowa,cerro gordo,45.0,iowa_cerro gordo,3.024
2008,iowa,floyd,44.5,iowa_floyd,2.9903999999999997
2008,iowa,franklin,45.0,iowa_franklin,3.024
2008,iowa,hancock,50.0,iowa_hancock,3.36
2008,iowa,humboldt,49.5,iowa_humboldt,3.3263999999999996
2008,iowa,kossuth,48.0,iowa_kossuth,3.2256
2008,iowa,mitchell,45.0,iowa_mitchell,3.024
2008,iowa,winnebago,46.5,iowa_winnebago,3.1248
2008,iowa,worth,45.5,iowa_worth,3.0576
2008,iowa,wright,46.5,iowa_wright,3.1248
2008,iowa,allamakee,42.0,iowa_allamakee,2.8224
2008,iowa,black hawk,50.0,iowa_black hawk,3.36
2008,iowa,bremer,45.0,iowa_bremer,3.024
2008,iowa,buchanan,46.5,iowa_buchanan,3.1248
2008,iowa,chickasaw,45.0,iowa_chickasaw,3.024
2008,iowa,clayton,50.5,iowa_clayton,3.3935999999999997
2008,iowa,delaware,46.5,iowa_delaware,3.1248
2008,iowa,dubuque,44.5,iowa_dubuque,2.9903999999999997
2008,iowa,fayette,45.0,iowa_fayette,3.024
2008,iowa,howard,44.5,iowa_howard,2.9903999999999997
2008,iowa,winneshiek,45.0,iowa_winneshiek,3.024
2008,iowa,buena vista,50.5,iowa_buena vista,3.3935999999999997
2008,iowa,cherokee,55.0,iowa_cherokee,3.6959999999999997
2008,iowa,clay,48.0,iowa_clay,3.2256
2008,iowa,dickinson,44.0,iowa_dickinson,2.9568
2008,iowa,emmet,45.0,iowa_emmet,3.024
2008,iowa,lyon,50.5,iowa_lyon,3.3935999999999997
2008,iowa,o brien,53.5,iowa_o brien,3.5951999999999997
2008,iowa,osceola,48.0,iowa_osceola,3.2256
2008,iowa,palo alto,48.5,iowa_palo alto,3.2592
2008,iowa,plymouth,51.5,iowa_plymouth,3.4608
2008,iowa,pocahontas,51.0,iowa_pocahontas,3.4271999999999996
2008,iowa,sioux,54.5,iowa_sioux,3.6624
2008,iowa,appanoose,31.0,iowa_appanoose,2.0831999999999997
2008,iowa,clarke,26.5,iowa_clarke,1.7808
2008,iowa,decatur,31.5,iowa_decatur,2.1168
2008,iowa,lucas,28.5,iowa_lucas,1.9151999999999998
2008,iowa,madison,42.0,iowa_madison,2.8224
2008,iowa,marion,45.0,iowa_marion,3.024
2008,iowa,monroe,33.5,iowa_monroe,2.2512
2008,iowa,ringgold,26.5,iowa_ringgold,1.7808
2008,iowa,union,38.0,iowa_union,2.5536
2008,iowa,warren,41.5,iowa_warren,2.7887999999999997
2008,iowa,wayne,30.5,iowa_wayne,2.0496
2008,iowa,davis,36.5,iowa_davis,2.4528
2008,iowa,des moines,47.0,iowa_des moines,3.1584
2008,iowa,henry,48.0,iowa_henry,3.2256
2008,iowa,jefferson,42.0,iowa_jefferson,2.8224
2008,iowa,keokuk,47.0,iowa_keokuk,3.1584
2008,iowa,lee,42.5,iowa_lee,2.856
2008,iowa,louisa,47.0,iowa_louisa,3.1584
2008,iowa,mahaska,47.5,iowa_mahaska,3.1919999999999997
2008,iowa,van buren,41.0,iowa_van buren,2.7552
2008,iowa,wapello,42.5,iowa_wapello,2.856
2008,iowa,washington,50.5,iowa_washington,3.3935999999999997
2008,iowa,adair,45.5,iowa_adair,3.0576
2008,iowa,adams,39.0,iowa_adams,2.6208
2008,iowa,cass,46.0,iowa_cass,3.0911999999999997
2008,iowa,fremont,41.5,iowa_fremont,2.7887999999999997
2008,iowa,mills,41.5,iowa_mills,2.7887999999999997
2008,iowa,montgomery,38.0,iowa_montgomery,2.5536
2008,iowa,page,37.5,iowa_page,2.52
2008,iowa,pottawattamie,41.5,iowa_pottawattamie,2.7887999999999997
2008,iowa,taylor,34.0,iowa_taylor,2.2847999999999997
2008,iowa,audubon,50.0,iowa_audubon,3.36
2008,iowa,calhoun,49.0,iowa_calhoun,3.2927999999999997
2008,iowa,carroll,49.5,iowa_carroll,3.3263999999999996
2008,iowa,crawford,53.5,iowa_crawford,3.5951999999999997
2008,iowa,greene,46.5,iowa_greene,3.1248
2008,iowa,guthrie,44.0,iowa_guthrie,2.9568
2008,iowa,harrison,40.0,iowa_harrison,2.6879999999999997
2008,iowa,ida,50.0,iowa_ida,3.36
2008,iowa,monona,44.5,iowa_monona,2.9903999999999997
2008,iowa,sac,50.5,iowa_sac,3.3935999999999997
2008,iowa,shelby,48.5,iowa_shelby,3.2592
2008,iowa,woodbury,45.5,iowa_woodbury,3.0576
2008,kansas,dickinson,36.0,kansas_dickinson,2.4192
2008,kansas,ellis,43.0,kansas_ellis,2.8895999999999997
2008,kansas,marion,33.0,kansas_marion,2.2176
2008,kansas,mcpherson,38.0,kansas_mcpherson,2.5536
2008,kansas,other (combined) counties,44.5,kansas_other (combined) counties,2.9903999999999997
2008,kansas,rice,42.5,kansas_rice,2.856
2008,kansas,saline,38.5,kansas_saline,2.5871999999999997
2008,kansas,anderson,35.0,kansas_anderson,2.352
2008,kansas,coffey,33.0,kansas_coffey,2.2176
2008,kansas,douglas,29.5,kansas_douglas,1.9824
2008,kansas,franklin,32.0,kansas_franklin,2.1504
2008,kansas,geary,35.5,kansas_geary,2.3855999999999997
2008,kansas,lyon,33.0,kansas_lyon,2.2176
2008,kansas,miami,28.0,kansas_miami,1.8816
2008,kansas,osage,29.0,kansas_osage,1.9487999999999999
2008,kansas,other (combined) counties,32.0,kansas_other (combined) counties,2.1504
2008,kansas,shawnee,37.5,kansas_shawnee,2.52
2008,kansas,clay,44.5,kansas_clay,2.9903999999999997
2008,kansas,cloud,48.0,kansas_cloud,3.2256
2008,kansas,jewell,48.0,kansas_jewell,3.2256
2008,kansas,mitchell,44.5,kansas_mitchell,2.9903999999999997
2008,kansas,osborne,45.0,kansas_osborne,3.024
2008,kansas,other (combined) counties,47.0,kansas_other (combined) counties,3.1584
2008,kansas,ottawa,42.5,kansas_ottawa,2.856
2008,kansas,republic,48.5,kansas_republic,3.2592
2008,kansas,rooks,36.5,kansas_rooks,2.4528
2008,kansas,washington,43.0,kansas_washington,2.8895999999999997
2008,kansas,atchison,35.0,kansas_atchison,2.352
2008,kansas,brown,34.5,kansas_brown,2.3184
2008,kansas,doniphan,46.0,kansas_doniphan,3.0911999999999997
2008,kansas,jackson,33.5,kansas_jackson,2.2512
2008,kansas,jefferson,39.5,kansas_jefferson,2.6544
2008,kansas,marshall,40.5,kansas_marshall,2.7216
2008,kansas,nemaha,38.5,kansas_nemaha,2.5871999999999997
2008,kansas,other (combined) counties,34.0,kansas_other (combined) counties,2.2847999999999997
2008,kansas,pottawatomie,44.5,kansas_pottawatomie,2.9903999999999997
2008,kansas,riley,42.0,kansas_riley,2.8224
2008,kansas,harvey,37.0,kansas_harvey,2.4863999999999997
2008,kansas,kingman,32.5,kansas_kingman,2.1839999999999997
2008,kansas,other (combined) counties,43.5,kansas_other (combined) counties,2.9232
2008,kansas,pawnee,51.5,kansas_pawnee,3.4608
2008,kansas,reno,38.5,kansas_reno,2.5871999999999997
2008,kansas,sedgwick,35.0,kansas_sedgwick,2.352
2008,kansas,sumner,24.5,kansas_sumner,1.6463999999999999
2008,kansas,allen,32.5,kansas_allen,2.1839999999999997
2008,kansas,bourbon,31.5,kansas_bourbon,2.1168
2008,kansas,butler,35.5,kansas_butler,2.3855999999999997
2008,kansas,cherokee,33.5,kansas_cherokee,2.2512
2008,kansas,cowley,27.0,kansas_cowley,1.8143999999999998
2008,kansas,crawford,36.0,kansas_crawford,2.4192
2008,kansas,elk,30.0,kansas_elk,2.016
2008,kansas,labette,25.0,kansas_labette,1.68
2008,kansas,neosho,26.5,kansas_neosho,1.7808
2008,kansas,other (combined) counties,31.5,kansas_other (combined) counties,2.1168
2008,kansas,wilson,26.0,kansas_wilson,1.7471999999999999
2008,kansas,woodson,30.0,kansas_woodson,2.016
2008,kansas,other (combined) counties,44.0,kansas_other (combined) counties,2.9568
2008,kentucky,bath,34.0,kentucky_bath,2.2847999999999997
2008,kentucky,bourbon,19.0,kentucky_bourbon,1.2768
2008,kentucky,boyle,26.0,kentucky_boyle,1.7471999999999999
2008,kentucky,clark,15.0,kentucky_clark,1.008
2008,kentucky,fayette,19.0,kentucky_fayette,1.2768
2008,kentucky,fleming,28.0,kentucky_fleming,1.8816
2008,kentucky,franklin,36.0,kentucky_franklin,2.4192
2008,kentucky,harrison,24.0,kentucky_harrison,1.6128
2008,kentucky,lincoln,27.0,kentucky_lincoln,1.8143999999999998
2008,kentucky,mason,28.0,kentucky_mason,1.8816
2008,kentucky,montgomery,19.0,kentucky_montgomery,1.2768
2008,kentucky,other (combined) counties,17.0,kentucky_other (combined) counties,1.1423999999999999
2008,kentucky,shelby,32.0,kentucky_shelby,2.1504
2008,kentucky,spencer,18.0,kentucky_spencer,1.2096
2008,kentucky,washington,22.0,kentucky_washington,1.4784
2008,kentucky,woodford,23.0,kentucky_woodford,1.5455999999999999
2008,kentucky,adair,35.0,kentucky_adair,2.352
2008,kentucky,allen,24.0,kentucky_allen,1.6128
2008,kentucky,barren,32.0,kentucky_barren,2.1504
2008,kentucky,breckinridge,35.0,kentucky_breckinridge,2.352
2008,kentucky,bullitt,19.0,kentucky_bullitt,1.2768
2008,kentucky,butler,42.0,kentucky_butler,2.8224
2008,kentucky,casey,31.0,kentucky_casey,2.0831999999999997
2008,kentucky,clinton,40.0,kentucky_clinton,2.6879999999999997
2008,kentucky,edmonson,29.0,kentucky_edmonson,1.9487999999999999
2008,kentucky,grayson,29.0,kentucky_grayson,1.9487999999999999
2008,kentucky,green,40.0,kentucky_green,2.6879999999999997
2008,kentucky,hardin,27.0,kentucky_hardin,1.8143999999999998
2008,kentucky,hart,30.0,kentucky_hart,2.016
2008,kentucky,larue,31.0,kentucky_larue,2.0831999999999997
2008,kentucky,marion,31.0,kentucky_marion,2.0831999999999997
2008,kentucky,meade,27.0,kentucky_meade,1.8143999999999998
2008,kentucky,metcalfe,31.0,kentucky_metcalfe,2.0831999999999997
2008,kentucky,monroe,40.0,kentucky_monroe,2.6879999999999997
2008,kentucky,nelson,23.0,kentucky_nelson,1.5455999999999999
2008,kentucky,other (combined) counties,37.0,kentucky_other (combined) counties,2.4863999999999997
2008,kentucky,russell,25.0,kentucky_russell,1.68
2008,kentucky,taylor,36.0,kentucky_taylor,2.4192
2008,kentucky,warren,32.0,kentucky_warren,2.1504
2008,kentucky,estill,34.0,kentucky_estill,2.2847999999999997
2008,kentucky,other (combined) counties,28.5,kentucky_other (combined) counties,1.9151999999999998
2008,kentucky,pulaski,27.0,kentucky_pulaski,1.8143999999999998
2008,kentucky,rockcastle,29.0,kentucky_rockcastle,1.9487999999999999
2008,kentucky,rowan,30.0,kentucky_rowan,2.016
2008,kentucky,wayne,29.0,kentucky_wayne,1.9487999999999999
2008,kentucky,caldwell,31.0,kentucky_caldwell,2.0831999999999997
2008,kentucky,christian,28.0,kentucky_christian,1.8816
2008,kentucky,crittenden,37.0,kentucky_crittenden,2.4863999999999997
2008,kentucky,daviess,40.0,kentucky_daviess,2.6879999999999997
2008,kentucky,hancock,38.0,kentucky_hancock,2.5536
2008,kentucky,henderson,42.0,kentucky_henderson,2.8224
2008,kentucky,hopkins,37.0,kentucky_hopkins,2.4863999999999997
2008,kentucky,logan,32.5,kentucky_logan,2.1839999999999997
2008,kentucky,mclean,39.5,kentucky_mclean,2.6544
2008,kentucky,muhlenberg,31.0,kentucky_muhlenberg,2.0831999999999997
2008,kentucky,ohio,41.0,kentucky_ohio,2.7552
2008,kentucky,simpson,28.5,kentucky_simpson,1.9151999999999998
2008,kentucky,todd,35.0,kentucky_todd,2.352
2008,kentucky,union,45.5,kentucky_union,3.0576
2008,kentucky,webster,41.5,kentucky_webster,2.7887999999999997
2008,kentucky,boone,35.0,kentucky_boone,2.352
2008,kentucky,carroll,41.0,kentucky_carroll,2.7552
2008,kentucky,henry,42.0,kentucky_henry,2.8224
2008,kentucky,oldham,33.0,kentucky_oldham,2.2176
2008,kentucky,other (combined) counties,35.5,kentucky_other (combined) counties,2.3855999999999997
2008,kentucky,pendleton,23.0,kentucky_pendleton,1.5455999999999999
2008,kentucky,trimble,26.0,kentucky_trimble,1.7471999999999999
2008,kentucky,ballard,39.5,kentucky_ballard,2.6544
2008,kentucky,calloway,26.5,kentucky_calloway,1.7808
2008,kentucky,carlisle,38.5,kentucky_carlisle,2.5871999999999997
2008,kentucky,fulton,37.5,kentucky_fulton,2.52
2008,kentucky,graves,31.5,kentucky_graves,2.1168
2008,kentucky,hickman,34.0,kentucky_hickman,2.2847999999999997
2008,kentucky,livingston,31.0,kentucky_livingston,2.0831999999999997
2008,kentucky,lyon,33.5,kentucky_lyon,2.2512
2008,kentucky,marshall,35.0,kentucky_marshall,2.352
2008,kentucky,mccracken,34.5,kentucky_mccracken,2.3184
2008,kentucky,trigg,27.0,kentucky_trigg,1.8143999999999998
2008,louisiana,avoyelles,33.0,louisiana_avoyelles,2.2176
2008,louisiana,catahoula,26.0,louisiana_catahoula,1.7471999999999999
2008,louisiana,concordia,29.0,louisiana_concordia,1.9487999999999999
2008,louisiana,evangeline,25.0,louisiana_evangeline,1.68
2008,louisiana,grant,28.0,louisiana_grant,1.8816
2008,louisiana,other (combined) counties,30.0,louisiana_other (combined) counties,2.016
2008,louisiana,pointe coupee,37.0,louisiana_pointe coupee,2.4863999999999997
2008,louisiana,rapides,34.0,louisiana_rapides,2.2847999999999997
2008,louisiana,saint landry,29.0,louisiana_saint landry,1.9487999999999999
2008,louisiana,other (combined) counties,35.0,louisiana_other (combined) counties,2.352
2008,louisiana,east carroll,40.0,louisiana_east carroll,2.6879999999999997
2008,louisiana,franklin,30.0,louisiana_franklin,2.016
2008,louisiana,madison,32.0,louisiana_madison,2.1504
2008,louisiana,morehouse,34.0,louisiana_morehouse,2.2847999999999997
2008,louisiana,other (combined) counties,36.5,louisiana_other (combined) counties,2.4528
2008,louisiana,tensas,33.0,louisiana_tensas,2.2176
2008,louisiana,bossier,30.0,louisiana_bossier,2.016
2008,louisiana,caddo,29.0,louisiana_caddo,1.9487999999999999
2008,louisiana,other (combined) counties,34.0,louisiana_other (combined) counties,2.2847999999999997
2008,louisiana,iberia,45.0,louisiana_iberia,3.024
2008,louisiana,iberville,38.0,louisiana_iberville,2.5536
2008,louisiana,other (combined) counties,40.5,louisiana_other (combined) counties,2.7216
2008,louisiana,saint martin,28.0,louisiana_saint martin,1.8816
2008,louisiana,saint mary,37.0,louisiana_saint mary,2.4863999999999997
2008,louisiana,acadia,35.0,louisiana_acadia,2.352
2008,louisiana,beauregard,30.0,louisiana_beauregard,2.016
2008,louisiana,calcasieu,33.0,louisiana_calcasieu,2.2176
2008,louisiana,jefferson davis,31.0,louisiana_jefferson davis,2.0831999999999997
2008,louisiana,other (combined) counties,25.0,louisiana_other (combined) counties,1.68
2008,louisiana,vermilion,28.0,louisiana_vermilion,1.8816
2008,louisiana,natchitoches,30.0,louisiana_natchitoches,2.016
2008,maryland,other (combined) counties,29.0,maryland_other (combined) counties,1.9487999999999999
2008,maryland,wicomico,27.0,maryland_wicomico,1.8143999999999998
2008,maryland,worcester,35.5,maryland_worcester,2.3855999999999997
2008,maryland,carroll,36.5,maryland_carroll,2.4528
2008,maryland,frederick,32.5,maryland_frederick,2.1839999999999997
2008,maryland,harford,37.0,maryland_harford,2.4863999999999997
2008,maryland,montgomery,34.0,maryland_montgomery,2.2847999999999997
2008,maryland,other (combined) counties,39.0,maryland_other (combined) counties,2.6208
2008,maryland,cecil,29.5,maryland_cecil,1.9824
2008,maryland,kent,29.0,maryland_kent,1.9487999999999999
2008,maryland,other (combined) counties,23.0,maryland_other (combined) counties,1.5455999999999999
2008,maryland,queen annes,29.0,maryland_queen annes,1.9487999999999999
2008,michigan,gratiot,36.0,michigan_gratiot,2.4192
2008,michigan,isabella,36.5,michigan_isabella,2.4528
2008,michigan,mecosta,27.5,michigan_mecosta,1.8479999999999999
2008,michigan,midland,40.5,michigan_midland,2.7216
2008,michigan,montcalm,35.0,michigan_montcalm,2.352
2008,michigan,other (combined) counties,38.5,michigan_other (combined) counties,2.5871999999999997
2008,michigan,arenac,44.0,michigan_arenac,2.9568
2008,michigan,bay,47.0,michigan_bay,3.1584
2008,michigan,huron,48.5,michigan_huron,3.2592
2008,michigan,saginaw,42.5,michigan_saginaw,2.856
2008,michigan,sanilac,44.5,michigan_sanilac,2.9903999999999997
2008,michigan,tuscola,48.0,michigan_tuscola,3.2256
2008,michigan,alpena,31.5,michigan_alpena,2.1168
2008,michigan,iosco,33.0,michigan_iosco,2.2176
2008,michigan,montmorency,35.5,michigan_montmorency,2.3855999999999997
2008,michigan,ogemaw,44.5,michigan_ogemaw,2.9903999999999997
2008,michigan,other (combined) counties,38.0,michigan_other (combined) counties,2.5536
2008,michigan,presque isle,27.5,michigan_presque isle,1.8479999999999999
2008,michigan,barry,31.5,michigan_barry,2.1168
2008,michigan,branch,30.5,michigan_branch,2.0496
2008,michigan,calhoun,27.5,michigan_calhoun,1.8479999999999999
2008,michigan,clinton,39.0,michigan_clinton,2.6208
2008,michigan,eaton,33.5,michigan_eaton,2.2512
2008,michigan,hillsdale,32.5,michigan_hillsdale,2.1839999999999997
2008,michigan,ingham,34.5,michigan_ingham,2.3184
2008,michigan,ionia,37.0,michigan_ionia,2.4863999999999997
2008,michigan,jackson,26.5,michigan_jackson,1.7808
2008,michigan,shiawassee,37.5,michigan_shiawassee,2.52
2008,michigan,st joseph,41.5,michigan_st joseph,2.7887999999999997
