Year,State,County,Domain Category,sta_con,maize area
2012,illinois,will,NOT SPECIFIED,illinois_will,104785.0
2012,illinois,bureau,NOT SPECIFIED,illinois_bureau,270914.0
2012,illinois,carroll,NOT SPECIFIED,illinois_carroll,149056.0
2012,illinois,henry,NOT SPECIFIED,illinois_henry,252336.0
2012,illinois,jo daviess,NOT SPECIFIED,illinois_jo daviess,96488.0
2012,illinois,lee,NOT SPECIFIED,illinois_lee,247886.0
2012,illinois,mercer,NOT SPECIFIED,illinois_mercer,115805.0
2012,illinois,ogle,NOT SPECIFIED,illinois_ogle,232584.0
2012,illinois,putnam,NOT SPECIFIED,illinois_putnam,30389.0
2012,illinois,rock island,NOT SPECIFIED,illinois_rock island,62174.0
2012,illinois,stephenson,NOT SPECIFIED,illinois_stephenson,191694.0
2012,illinois,whiteside,NOT SPECIFIED,illinois_whiteside,265697.0
2012,illinois,winnebago,NOT SPECIFIED,illinois_winnebago,90433.0
2012,illinois,edwards,NOT SPECIFIED,illinois_edwards,35287.0
2012,illinois,franklin,NOT SPECIFIED,illinois_franklin,47548.0
2012,illinois,gallatin,NOT SPECIFIED,illinois_gallatin,95783.0
2012,illinois,hamilton,NOT SPECIFIED,illinois_hamilton,69790.0
2012,illinois,hardin,NOT SPECIFIED,illinois_hardin,3777.0
2012,illinois,jefferson,NOT SPECIFIED,illinois_jefferson,42747.0
2012,illinois,massac,NOT SPECIFIED,illinois_massac,29086.0
2012,illinois,pope,NOT SPECIFIED,illinois_pope,9853.0
2012,illinois,saline,NOT SPECIFIED,illinois_saline,48332.0
2012,illinois,wabash,NOT SPECIFIED,illinois_wabash,44372.0
2012,illinois,wayne,NOT SPECIFIED,illinois_wayne,109748.0
2012,illinois,white,NOT SPECIFIED,illinois_white,119842.0
2012,illinois,alexander,NOT SPECIFIED,illinois_alexander,11833.0
2012,illinois,clinton,NOT SPECIFIED,illinois_clinton,98864.0
2012,illinois,jackson,NOT SPECIFIED,illinois_jackson,44194.0
2012,illinois,johnson,NOT SPECIFIED,illinois_johnson,8300.0
2012,illinois,monroe,NOT SPECIFIED,illinois_monroe,61810.0
2012,illinois,perry,NOT SPECIFIED,illinois_perry,47719.0
2012,illinois,pulaski,NOT SPECIFIED,illinois_pulaski,21487.0
2012,illinois,randolph,NOT SPECIFIED,illinois_randolph,74418.0
2012,illinois,st clair,NOT SPECIFIED,illinois_st clair,98610.0
2012,illinois,union,NOT SPECIFIED,illinois_union,16800.0
2012,illinois,washington,NOT SPECIFIED,illinois_washington,120019.0
2012,illinois,williamson,NOT SPECIFIED,illinois_williamson,19522.0
2012,illinois,adams,NOT SPECIFIED,illinois_adams,145112.0
2012,illinois,brown,NOT SPECIFIED,illinois_brown,38111.0
2012,illinois,fulton,NOT SPECIFIED,illinois_fulton,143430.0
2012,illinois,hancock,NOT SPECIFIED,illinois_hancock,157550.0
2012,illinois,henderson,NOT SPECIFIED,illinois_henderson,82391.0
2012,illinois,knox,NOT SPECIFIED,illinois_knox,160220.0
2012,illinois,mcdonough,NOT SPECIFIED,illinois_mcdonough,133376.0
2012,illinois,schuyler,NOT SPECIFIED,illinois_schuyler,62082.0
2012,illinois,warren,NOT SPECIFIED,illinois_warren,187193.0
2012,illinois,bond,NOT SPECIFIED,illinois_bond,76036.0
2012,illinois,calhoun,NOT SPECIFIED,illinois_calhoun,21883.0
2012,illinois,cass,NOT SPECIFIED,illinois_cass,87248.0
2012,illinois,christian,NOT SPECIFIED,illinois_christian,190354.0
2012,illinois,greene,NOT SPECIFIED,illinois_greene,118915.0
2012,illinois,jersey,NOT SPECIFIED,illinois_jersey,69248.0
2012,illinois,macoupin,NOT SPECIFIED,illinois_macoupin,220412.0
2012,illinois,madison,NOT SPECIFIED,illinois_madison,116881.0
2012,illinois,montgomery,NOT SPECIFIED,illinois_montgomery,180222.0
2012,illinois,morgan,NOT SPECIFIED,illinois_morgan,152676.0
2012,illinois,pike,NOT SPECIFIED,illinois_pike,161914.0
2012,illinois,sangamon,NOT SPECIFIED,illinois_sangamon,299436.0
2012,illinois,scott,NOT SPECIFIED,illinois_scott,63223.0
2012,indiana,bartholomew,NOT SPECIFIED,indiana_bartholomew,74795.0
2012,indiana,boone,NOT SPECIFIED,indiana_boone,102422.0
2012,indiana,clinton,NOT SPECIFIED,indiana_clinton,115040.0
2012,indiana,decatur,NOT SPECIFIED,indiana_decatur,78092.0
2012,indiana,grant,NOT SPECIFIED,indiana_grant,70001.0
2012,indiana,hamilton,NOT SPECIFIED,indiana_hamilton,61472.0
2012,indiana,hancock,NOT SPECIFIED,indiana_hancock,77772.0
2012,indiana,hendricks,NOT SPECIFIED,indiana_hendricks,102277.0
2012,indiana,howard,NOT SPECIFIED,indiana_howard,62771.0
2012,indiana,johnson,NOT SPECIFIED,indiana_johnson,69120.0
2012,indiana,madison,NOT SPECIFIED,indiana_madison,94672.0
2012,indiana,marion,NOT SPECIFIED,indiana_marion,6554.0
2012,indiana,morgan,NOT SPECIFIED,indiana_morgan,53134.0
2012,indiana,rush,NOT SPECIFIED,indiana_rush,92556.0
2012,indiana,shelby,NOT SPECIFIED,indiana_shelby,109840.0
2012,indiana,tipton,NOT SPECIFIED,indiana_tipton,68957.0
2012,indiana,blackford,NOT SPECIFIED,indiana_blackford,32745.0
2012,indiana,delaware,NOT SPECIFIED,indiana_delaware,75765.0
2012,indiana,fayette,NOT SPECIFIED,indiana_fayette,29623.0
2012,indiana,henry,NOT SPECIFIED,indiana_henry,74010.0
2012,indiana,jay,NOT SPECIFIED,indiana_jay,59964.0
2012,indiana,randolph,NOT SPECIFIED,indiana_randolph,94311.0
2012,indiana,union,NOT SPECIFIED,indiana_union,31048.0
2012,indiana,wayne,NOT SPECIFIED,indiana_wayne,52251.0
2012,indiana,carroll,NOT SPECIFIED,indiana_carroll,107165.0
2012,indiana,cass,NOT SPECIFIED,indiana_cass,96116.0
2012,indiana,elkhart,NOT SPECIFIED,indiana_elkhart,56488.0
2012,indiana,fulton,NOT SPECIFIED,indiana_fulton,94036.0
2012,indiana,kosciusko,NOT SPECIFIED,indiana_kosciusko,101129.0
2012,indiana,marshall,NOT SPECIFIED,indiana_marshall,95011.0
2012,indiana,miami,NOT SPECIFIED,indiana_miami,65772.0
2012,indiana,st. joseph,NOT SPECIFIED,indiana_st. joseph,77076.0
2012,indiana,wabash,NOT SPECIFIED,indiana_wabash,75481.0
2012,indiana,adams,NOT SPECIFIED,indiana_adams,73324.0
2012,indiana,allen,NOT SPECIFIED,indiana_allen,93109.0
2012,indiana,de kalb,NOT SPECIFIED,indiana_de kalb,46041.0
2012,indiana,huntington,NOT SPECIFIED,indiana_huntington,75151.0
2012,indiana,lagrange,NOT SPECIFIED,indiana_lagrange,55293.0
2012,indiana,noble,NOT SPECIFIED,indiana_noble,63274.0
2012,indiana,steuben,NOT SPECIFIED,indiana_steuben,33193.0
2012,indiana,wells,NOT SPECIFIED,indiana_wells,82417.0
2012,indiana,whitley,NOT SPECIFIED,indiana_whitley,52798.0
2012,indiana,benton,NOT SPECIFIED,indiana_benton,141192.0
2012,indiana,jasper,NOT SPECIFIED,indiana_jasper,155644.0
2012,indiana,la porte,NOT SPECIFIED,indiana_la porte,113798.0
2012,indiana,lake,NOT SPECIFIED,indiana_lake,67072.0
2012,indiana,newton,NOT SPECIFIED,indiana_newton,104169.0
2012,indiana,porter,NOT SPECIFIED,indiana_porter,56213.0
2012,indiana,pulaski,NOT SPECIFIED,indiana_pulaski,102017.0
2012,indiana,starke,NOT SPECIFIED,indiana_starke,61621.0
2012,indiana,white,NOT SPECIFIED,indiana_white,155272.0
2012,indiana,brown,NOT SPECIFIED,indiana_brown,1833.0
2012,indiana,crawford,NOT SPECIFIED,indiana_crawford,2413.0
2012,indiana,floyd,NOT SPECIFIED,indiana_floyd,3939.0
2012,indiana,harrison,NOT SPECIFIED,indiana_harrison,29188.0
2012,indiana,jackson,NOT SPECIFIED,indiana_jackson,59204.0
2012,indiana,lawrence,NOT SPECIFIED,indiana_lawrence,19503.0
2012,indiana,monroe,NOT SPECIFIED,indiana_monroe,8930.0
2012,indiana,orange,NOT SPECIFIED,indiana_orange,23764.0
2012,indiana,perry,NOT SPECIFIED,indiana_perry,10062.0
2012,indiana,washington,NOT SPECIFIED,indiana_washington,64074.0
2012,indiana,clark,NOT SPECIFIED,indiana_clark,15805.0
2012,indiana,dearborn,NOT SPECIFIED,indiana_dearborn,6745.0
2012,indiana,franklin,NOT SPECIFIED,indiana_franklin,34544.0
2012,indiana,jefferson,NOT SPECIFIED,indiana_jefferson,15884.0
2012,indiana,jennings,NOT SPECIFIED,indiana_jennings,35762.0
2012,indiana,ohio,NOT SPECIFIED,indiana_ohio,2516.0
2012,indiana,ripley,NOT SPECIFIED,indiana_ripley,51009.0
2012,indiana,scott,NOT SPECIFIED,indiana_scott,15138.0
2012,indiana,switzerland,NOT SPECIFIED,indiana_switzerland,7235.0
2012,indiana,daviess,NOT SPECIFIED,indiana_daviess,106935.0
2012,indiana,dubois,NOT SPECIFIED,indiana_dubois,66176.0
2012,indiana,gibson,NOT SPECIFIED,indiana_gibson,133726.0
2012,indiana,greene,NOT SPECIFIED,indiana_greene,56269.0
2012,indiana,knox,NOT SPECIFIED,indiana_knox,154256.0
2012,indiana,martin,NOT SPECIFIED,indiana_martin,17693.0
2012,indiana,pike,NOT SPECIFIED,indiana_pike,28620.0
2012,indiana,posey,NOT SPECIFIED,indiana_posey,115404.0
2012,indiana,spencer,NOT SPECIFIED,indiana_spencer,63567.0
2012,indiana,sullivan,NOT SPECIFIED,indiana_sullivan,76097.0
2012,indiana,vanderburgh,NOT SPECIFIED,indiana_vanderburgh,36207.0
2012,indiana,warrick,NOT SPECIFIED,indiana_warrick,41755.0
2012,indiana,clay,NOT SPECIFIED,indiana_clay,63461.0
2012,indiana,fountain,NOT SPECIFIED,indiana_fountain,102068.0
2012,indiana,montgomery,NOT SPECIFIED,indiana_montgomery,140941.0
2012,indiana,owen,NOT SPECIFIED,indiana_owen,23883.0
2012,indiana,parke,NOT SPECIFIED,indiana_parke,54820.0
2012,indiana,putnam,NOT SPECIFIED,indiana_putnam,73847.0
2012,indiana,tippecanoe,NOT SPECIFIED,indiana_tippecanoe,100976.0
2012,indiana,vermillion,NOT SPECIFIED,indiana_vermillion,52003.0
2012,indiana,vigo,NOT SPECIFIED,indiana_vigo,48740.0
2012,indiana,warren,NOT SPECIFIED,indiana_warren,82656.0
2012,iowa,boone,NOT SPECIFIED,iowa_boone,170328.0
2012,iowa,dallas,NOT SPECIFIED,iowa_dallas,155100.0
2012,iowa,grundy,NOT SPECIFIED,iowa_grundy,161487.0
2012,iowa,hamilton,NOT SPECIFIED,iowa_hamilton,199917.0
2012,iowa,hardin,NOT SPECIFIED,iowa_hardin,194447.0
2012,iowa,jasper,NOT SPECIFIED,iowa_jasper,167461.0
2012,iowa,marshall,NOT SPECIFIED,iowa_marshall,146381.0
2012,iowa,polk,NOT SPECIFIED,iowa_polk,95101.0
2012,iowa,poweshiek,NOT SPECIFIED,iowa_poweshiek,141311.0
2012,iowa,story,NOT SPECIFIED,iowa_story,155251.0
2012,iowa,tama,NOT SPECIFIED,iowa_tama,172126.0
2012,iowa,webster,NOT SPECIFIED,iowa_webster,226658.0
2012,iowa,benton,NOT SPECIFIED,iowa_benton,196881.0
2012,iowa,cedar,NOT SPECIFIED,iowa_cedar,155316.0
2012,iowa,clinton,NOT SPECIFIED,iowa_clinton,215662.0
2012,iowa,iowa,NOT SPECIFIED,iowa_iowa,133432.0
2012,iowa,jackson,NOT SPECIFIED,iowa_jackson,104794.0
2012,iowa,johnson,NOT SPECIFIED,iowa_johnson,136999.0
2012,iowa,jones,NOT SPECIFIED,iowa_jones,154832.0
2012,iowa,linn,NOT SPECIFIED,iowa_linn,160088.0
2012,iowa,muscatine,NOT SPECIFIED,iowa_muscatine,89461.0
2012,iowa,scott,NOT SPECIFIED,iowa_scott,118875.0
2012,iowa,butler,NOT SPECIFIED,iowa_butler,194695.0
2012,iowa,cerro gordo,NOT SPECIFIED,iowa_cerro gordo,189004.0
2012,iowa,floyd,NOT SPECIFIED,iowa_floyd,162427.0
2012,iowa,franklin,NOT SPECIFIED,iowa_franklin,218984.0
2012,iowa,hancock,NOT SPECIFIED,iowa_hancock,205559.0
2012,iowa,humboldt,NOT SPECIFIED,iowa_humboldt,120634.0
2012,iowa,kossuth,NOT SPECIFIED,iowa_kossuth,324480.0
2012,iowa,mitchell,NOT SPECIFIED,iowa_mitchell,155093.0
2012,iowa,winnebago,NOT SPECIFIED,iowa_winnebago,131087.0
2012,iowa,worth,NOT SPECIFIED,iowa_worth,120899.0
2012,iowa,wright,NOT SPECIFIED,iowa_wright,193773.0
2012,iowa,allamakee,NOT SPECIFIED,iowa_allamakee,85162.0
2012,iowa,black hawk,NOT SPECIFIED,iowa_black hawk,160915.0
2012,iowa,bremer,NOT SPECIFIED,iowa_bremer,147936.0
2012,iowa,buchanan,NOT SPECIFIED,iowa_buchanan,212900.0
2012,iowa,chickasaw,NOT SPECIFIED,iowa_chickasaw,153545.0
2012,iowa,clayton,NOT SPECIFIED,iowa_clayton,162977.0
2012,iowa,delaware,NOT SPECIFIED,iowa_delaware,216086.0
2012,iowa,dubuque,NOT SPECIFIED,iowa_dubuque,123628.0
2012,iowa,fayette,NOT SPECIFIED,iowa_fayette,181709.0
2012,iowa,howard,NOT SPECIFIED,iowa_howard,140533.0
2012,iowa,winneshiek,NOT SPECIFIED,iowa_winneshiek,156018.0
2012,iowa,buena vista,NOT SPECIFIED,iowa_buena vista,176744.0
2012,iowa,cherokee,NOT SPECIFIED,iowa_cherokee,147795.0
2012,iowa,clay,NOT SPECIFIED,iowa_clay,145624.0
2012,iowa,dickinson,NOT SPECIFIED,iowa_dickinson,84004.0
2012,iowa,emmet,NOT SPECIFIED,iowa_emmet,108579.0
2012,iowa,lyon,NOT SPECIFIED,iowa_lyon,180258.0
2012,iowa,o brien,NOT SPECIFIED,iowa_o brien,141220.0
2012,iowa,osceola,NOT SPECIFIED,iowa_osceola,113039.0
2012,iowa,palo alto,NOT SPECIFIED,iowa_palo alto,193263.0
2012,iowa,plymouth,NOT SPECIFIED,iowa_plymouth,231645.0
2012,iowa,pocahontas,NOT SPECIFIED,iowa_pocahontas,169949.0
2012,iowa,sioux,NOT SPECIFIED,iowa_sioux,219417.0
2012,iowa,appanoose,NOT SPECIFIED,iowa_appanoose,24677.0
2012,iowa,clarke,NOT SPECIFIED,iowa_clarke,27179.0
2012,iowa,decatur,NOT SPECIFIED,iowa_decatur,31968.0
2012,iowa,lucas,NOT SPECIFIED,iowa_lucas,22854.0
2012,iowa,madison,NOT SPECIFIED,iowa_madison,69866.0
2012,iowa,marion,NOT SPECIFIED,iowa_marion,81040.0
2012,iowa,monroe,NOT SPECIFIED,iowa_monroe,32218.0
2012,iowa,ringgold,NOT SPECIFIED,iowa_ringgold,47731.0
2012,iowa,union,NOT SPECIFIED,iowa_union,50884.0
2012,iowa,warren,NOT SPECIFIED,iowa_warren,71219.0
2012,iowa,wayne,NOT SPECIFIED,iowa_wayne,58305.0
2012,iowa,davis,NOT SPECIFIED,iowa_davis,41453.0
2012,iowa,des moines,NOT SPECIFIED,iowa_des moines,63843.0
2012,iowa,henry,NOT SPECIFIED,iowa_henry,102631.0
2012,iowa,jefferson,NOT SPECIFIED,iowa_jefferson,61857.0
2012,iowa,keokuk,NOT SPECIFIED,iowa_keokuk,106900.0
2012,iowa,lee,NOT SPECIFIED,iowa_lee,73623.0
2012,iowa,louisa,NOT SPECIFIED,iowa_louisa,67362.0
2012,iowa,mahaska,NOT SPECIFIED,iowa_mahaska,132893.0
2012,iowa,van buren,NOT SPECIFIED,iowa_van buren,47038.0
2012,iowa,wapello,NOT SPECIFIED,iowa_wapello,57728.0
2012,iowa,washington,NOT SPECIFIED,iowa_washington,132262.0
2012,iowa,adair,NOT SPECIFIED,iowa_adair,101705.0
2012,iowa,adams,NOT SPECIFIED,iowa_adams,65617.0
2012,iowa,cass,NOT SPECIFIED,iowa_cass,111192.0
2012,iowa,fremont,NOT SPECIFIED,iowa_fremont,123616.0
2012,iowa,mills,NOT SPECIFIED,iowa_mills,89569.0
2012,iowa,montgomery,NOT SPECIFIED,iowa_montgomery,97853.0
2012,iowa,page,NOT SPECIFIED,iowa_page,116771.0
2012,iowa,pottawattamie,NOT SPECIFIED,iowa_pottawattamie,255321.0
2012,iowa,taylor,NOT SPECIFIED,iowa_taylor,79980.0
2012,iowa,audubon,NOT SPECIFIED,iowa_audubon,124744.0
2012,iowa,calhoun,NOT SPECIFIED,iowa_calhoun,187017.0
2012,iowa,carroll,NOT SPECIFIED,iowa_carroll,200069.0
2012,iowa,crawford,NOT SPECIFIED,iowa_crawford,238722.0
2012,iowa,greene,NOT SPECIFIED,iowa_greene,189367.0
2012,iowa,guthrie,NOT SPECIFIED,iowa_guthrie,127264.0
2012,iowa,harrison,NOT SPECIFIED,iowa_harrison,205071.0
2012,iowa,ida,NOT SPECIFIED,iowa_ida,122897.0
2012,iowa,monona,NOT SPECIFIED,iowa_monona,168776.0
2012,iowa,sac,NOT SPECIFIED,iowa_sac,181714.0
2012,iowa,shelby,NOT SPECIFIED,iowa_shelby,191257.0
2012,iowa,woodbury,NOT SPECIFIED,iowa_woodbury,203866.0
2012,kansas,barton,NOT SPECIFIED,kansas_barton,23286.0
2012,kansas,dickinson,NOT SPECIFIED,kansas_dickinson,13452.0
2012,kansas,ellis,NOT SPECIFIED,kansas_ellis,1406.0
2012,kansas,ellsworth,NOT SPECIFIED,kansas_ellsworth,2284.0
2012,kansas,lincoln,NOT SPECIFIED,kansas_lincoln,2094.0
2012,kansas,marion,NOT SPECIFIED,kansas_marion,35242.0
2012,kansas,mcpherson,NOT SPECIFIED,kansas_mcpherson,39661.0
2012,kansas,rice,NOT SPECIFIED,kansas_rice,30347.0
2012,kansas,rush,NOT SPECIFIED,kansas_rush,7735.0
2012,kansas,russell,NOT SPECIFIED,kansas_russell,3801.0
2012,kansas,saline,NOT SPECIFIED,kansas_saline,4776.0
2012,kansas,anderson,NOT SPECIFIED,kansas_anderson,56288.0
2012,kansas,chase,NOT SPECIFIED,kansas_chase,4661.0
2012,kansas,coffey,NOT SPECIFIED,kansas_coffey,27447.0
2012,kansas,douglas,NOT SPECIFIED,kansas_douglas,31483.0
2012,kansas,franklin,NOT SPECIFIED,kansas_franklin,32489.0
2012,kansas,geary,NOT SPECIFIED,kansas_geary,9634.0
2012,kansas,johnson,NOT SPECIFIED,kansas_johnson,10818.0
2012,kansas,linn,NOT SPECIFIED,kansas_linn,21805.0
2012,kansas,lyon,NOT SPECIFIED,kansas_lyon,25472.0
2012,kansas,miami,NOT SPECIFIED,kansas_miami,30557.0
2012,kansas,morris,NOT SPECIFIED,kansas_morris,13255.0
2012,kansas,osage,NOT SPECIFIED,kansas_osage,51759.0
2012,kansas,shawnee,NOT SPECIFIED,kansas_shawnee,37779.0
2012,kansas,wabaunsee,NOT SPECIFIED,kansas_wabaunsee,14776.0
2012,kansas,clay,NOT SPECIFIED,kansas_clay,32427.0
2012,kansas,cloud,NOT SPECIFIED,kansas_cloud,22658.0
2012,kansas,jewell,NOT SPECIFIED,kansas_jewell,31590.0
2012,kansas,mitchell,NOT SPECIFIED,kansas_mitchell,15838.0
2012,kansas,osborne,NOT SPECIFIED,kansas_osborne,7811.0
2012,kansas,ottawa,NOT SPECIFIED,kansas_ottawa,10603.0
2012,kansas,phillips,NOT SPECIFIED,kansas_phillips,27554.0
2012,kansas,republic,NOT SPECIFIED,kansas_republic,64432.0
2012,kansas,rooks,NOT SPECIFIED,kansas_rooks,7146.0
2012,kansas,smith,NOT SPECIFIED,kansas_smith,33082.0
2012,kansas,washington,NOT SPECIFIED,kansas_washington,56372.0
2012,kansas,atchison,NOT SPECIFIED,kansas_atchison,57143.0
2012,kansas,brown,NOT SPECIFIED,kansas_brown,102394.0
2012,kansas,doniphan,NOT SPECIFIED,kansas_doniphan,67945.0
2012,kansas,jackson,NOT SPECIFIED,kansas_jackson,23097.0
2012,kansas,jefferson,NOT SPECIFIED,kansas_jefferson,33661.0
2012,kansas,leavenworth,NOT SPECIFIED,kansas_leavenworth,15751.0
2012,kansas,marshall,NOT SPECIFIED,kansas_marshall,83928.0
2012,kansas,nemaha,NOT SPECIFIED,kansas_nemaha,89818.0
2012,kansas,pottawatomie,NOT SPECIFIED,kansas_pottawatomie,35558.0
2012,kansas,riley,NOT SPECIFIED,kansas_riley,11438.0
2012,kansas,wyandotte,NOT SPECIFIED,kansas_wyandotte,1741.0
2012,kansas,cheyenne,NOT SPECIFIED,kansas_cheyenne,53256.0
2012,kansas,decatur,NOT SPECIFIED,kansas_decatur,79490.0
2012,kansas,graham,NOT SPECIFIED,kansas_graham,28495.0
2012,kansas,norton,NOT SPECIFIED,kansas_norton,67620.0
2012,kansas,rawlins,NOT SPECIFIED,kansas_rawlins,66074.0
2012,kansas,sheridan,NOT SPECIFIED,kansas_sheridan,123299.0
2012,kansas,sherman,NOT SPECIFIED,kansas_sherman,108802.0
2012,kansas,thomas,NOT SPECIFIED,kansas_thomas,171616.0
2012,kansas,barber,NOT SPECIFIED,kansas_barber,6736.0
2012,kansas,comanche,NOT SPECIFIED,kansas_comanche,1921.0
2012,kansas,edwards,NOT SPECIFIED,kansas_edwards,74394.0
2012,kansas,harper,NOT SPECIFIED,kansas_harper,4384.0
2012,kansas,harvey,NOT SPECIFIED,kansas_harvey,57651.0
2012,kansas,kingman,NOT SPECIFIED,kansas_kingman,12877.0
2012,kansas,kiowa,NOT SPECIFIED,kansas_kiowa,23458.0
2012,kansas,pawnee,NOT SPECIFIED,kansas_pawnee,38920.0
2012,kansas,pratt,NOT SPECIFIED,kansas_pratt,56145.0
2012,kansas,reno,NOT SPECIFIED,kansas_reno,30106.0
2012,kansas,sedgwick,NOT SPECIFIED,kansas_sedgwick,37730.0
2012,kansas,stafford,NOT SPECIFIED,kansas_stafford,56586.0
2012,kansas,sumner,NOT SPECIFIED,kansas_sumner,35362.0
2012,kansas,allen,NOT SPECIFIED,kansas_allen,23937.0
2012,kansas,bourbon,NOT SPECIFIED,kansas_bourbon,13622.0
2012,kansas,butler,NOT SPECIFIED,kansas_butler,69751.0
2012,kansas,chautauqua,NOT SPECIFIED,kansas_chautauqua,3100.0
2012,kansas,cherokee,NOT SPECIFIED,kansas_cherokee,54289.0
2012,kansas,cowley,NOT SPECIFIED,kansas_cowley,17558.0
2012,kansas,crawford,NOT SPECIFIED,kansas_crawford,51857.0
2012,kansas,elk,NOT SPECIFIED,kansas_elk,4108.0
2012,kansas,greenwood,NOT SPECIFIED,kansas_greenwood,10716.0
2012,kansas,labette,NOT SPECIFIED,kansas_labette,42635.0
2012,kansas,montgomery,NOT SPECIFIED,kansas_montgomery,34990.0
2012,kansas,neosho,NOT SPECIFIED,kansas_neosho,36161.0
2012,kansas,wilson,NOT SPECIFIED,kansas_wilson,36376.0
2012,kansas,woodson,NOT SPECIFIED,kansas_woodson,30280.0
2012,kansas,clark,NOT SPECIFIED,kansas_clark,1285.0
2012,kansas,finney,NOT SPECIFIED,kansas_finney,92465.0
2012,kansas,ford,NOT SPECIFIED,kansas_ford,41013.0
2012,kansas,grant,NOT SPECIFIED,kansas_grant,47834.0
2012,kansas,gray,NOT SPECIFIED,kansas_gray,58589.0
2012,kansas,hamilton,NOT SPECIFIED,kansas_hamilton,10780.0
2012,kansas,haskell,NOT SPECIFIED,kansas_haskell,60344.0
2012,kansas,hodgeman,NOT SPECIFIED,kansas_hodgeman,11093.0
2012,kansas,kearny,NOT SPECIFIED,kansas_kearny,22959.0
2012,kansas,meade,NOT SPECIFIED,kansas_meade,94825.0
2012,kansas,morton,NOT SPECIFIED,kansas_morton,28394.0
2012,kansas,seward,NOT SPECIFIED,kansas_seward,50062.0
2012,kansas,stanton,NOT SPECIFIED,kansas_stanton,57241.0
2012,kansas,stevens,NOT SPECIFIED,kansas_stevens,115242.0
2012,kansas,gove,NOT SPECIFIED,kansas_gove,76031.0
2012,kansas,greeley,NOT SPECIFIED,kansas_greeley,31939.0
2012,kansas,lane,NOT SPECIFIED,kansas_lane,11024.0
2012,kansas,logan,NOT SPECIFIED,kansas_logan,58078.0
2012,kansas,ness,NOT SPECIFIED,kansas_ness,3679.0
2012,kansas,scott,NOT SPECIFIED,kansas_scott,34315.0
2012,kansas,trego,NOT SPECIFIED,kansas_trego,7589.0
2012,kansas,wallace,NOT SPECIFIED,kansas_wallace,64455.0
2012,kansas,wichita,NOT SPECIFIED,kansas_wichita,40630.0
2012,kentucky,anderson,NOT SPECIFIED,kentucky_anderson,1284.0
2012,kentucky,bath,NOT SPECIFIED,kentucky_bath,2636.0
2012,kentucky,bourbon,NOT SPECIFIED,kentucky_bourbon,8668.0
2012,kentucky,boyle,NOT SPECIFIED,kentucky_boyle,2966.0
2012,kentucky,clark,NOT SPECIFIED,kentucky_clark,5157.0
2012,kentucky,fayette,NOT SPECIFIED,kentucky_fayette,3341.0
2012,kentucky,fleming,NOT SPECIFIED,kentucky_fleming,3392.0
2012,kentucky,franklin,NOT SPECIFIED,kentucky_franklin,2112.0
2012,kentucky,garrard,NOT SPECIFIED,kentucky_garrard,1414.0
2012,kentucky,harrison,NOT SPECIFIED,kentucky_harrison,7594.0
2012,kentucky,jessamine,NOT SPECIFIED,kentucky_jessamine,1355.0
2012,kentucky,lincoln,NOT SPECIFIED,kentucky_lincoln,7335.0
2012,kentucky,madison,NOT SPECIFIED,kentucky_madison,1767.0
2012,kentucky,mason,NOT SPECIFIED,kentucky_mason,9119.0
2012,kentucky,mercer,NOT SPECIFIED,kentucky_mercer,3132.0
2012,kentucky,montgomery,NOT SPECIFIED,kentucky_montgomery,2706.0
2012,kentucky,nicholas,NOT SPECIFIED,kentucky_nicholas,3031.0
2012,kentucky,robertson,NOT SPECIFIED,kentucky_robertson,677.0
2012,kentucky,scott,NOT SPECIFIED,kentucky_scott,3385.0
2012,kentucky,shelby,NOT SPECIFIED,kentucky_shelby,25877.0
2012,kentucky,spencer,NOT SPECIFIED,kentucky_spencer,3755.0
2012,kentucky,washington,NOT SPECIFIED,kentucky_washington,6200.0
2012,kentucky,woodford,NOT SPECIFIED,kentucky_woodford,3583.0
2012,kentucky,adair,NOT SPECIFIED,kentucky_adair,7365.0
2012,kentucky,allen,NOT SPECIFIED,kentucky_allen,3442.0
2012,kentucky,barren,NOT SPECIFIED,kentucky_barren,22033.0
2012,kentucky,breckinridge,NOT SPECIFIED,kentucky_breckinridge,27230.0
2012,kentucky,bullitt,NOT SPECIFIED,kentucky_bullitt,3894.0
2012,kentucky,butler,NOT SPECIFIED,kentucky_butler,17650.0
2012,kentucky,casey,NOT SPECIFIED,kentucky_casey,7991.0
2012,kentucky,clinton,NOT SPECIFIED,kentucky_clinton,986.0
2012,kentucky,cumberland,NOT SPECIFIED,kentucky_cumberland,1352.0
2012,kentucky,edmonson,NOT SPECIFIED,kentucky_edmonson,3216.0
2012,kentucky,grayson,NOT SPECIFIED,kentucky_grayson,14704.0
2012,kentucky,green,NOT SPECIFIED,kentucky_green,11981.0
2012,kentucky,hardin,NOT SPECIFIED,kentucky_hardin,30818.0
2012,kentucky,hart,NOT SPECIFIED,kentucky_hart,4626.0
2012,kentucky,jefferson,NOT SPECIFIED,kentucky_jefferson,1629.0
2012,kentucky,larue,NOT SPECIFIED,kentucky_larue,19194.0
2012,kentucky,marion,NOT SPECIFIED,kentucky_marion,11961.0
2012,kentucky,meade,NOT SPECIFIED,kentucky_meade,18719.0
2012,kentucky,metcalfe,NOT SPECIFIED,kentucky_metcalfe,2810.0
2012,kentucky,monroe,NOT SPECIFIED,kentucky_monroe,5789.0
