Year,State,County,Domain Category,sta_con,soybean area
1997,new jersey,middlesex,NOT SPECIFIED,new jersey_middlesex,10016.0
1997,new jersey,monmouth,NOT SPECIFIED,new jersey_monmouth,10922.0
1997,new jersey,ocean,NOT SPECIFIED,new jersey_ocean,445.0
1997,new jersey,hunterdon,NOT SPECIFIED,new jersey_hunterdon,8211.0
1997,new jersey,morris,NOT SPECIFIED,new jersey_morris,239.0
1997,new jersey,somerset,NOT SPECIFIED,new jersey_somerset,2803.0
1997,new jersey,warren,NOT SPECIFIED,new jersey_warren,2875.0
1997,new jersey,atlantic,NOT SPECIFIED,new jersey_atlantic,351.0
1997,new jersey,camden,NOT SPECIFIED,new jersey_camden,307.0
1997,new jersey,cape may,NOT SPECIFIED,new jersey_cape may,345.0
1997,new jersey,cumberland,NOT SPECIFIED,new jersey_cumberland,12572.0
1997,new jersey,gloucester,NOT SPECIFIED,new jersey_gloucester,11706.0
1997,new jersey,salem,NOT SPECIFIED,new jersey_salem,21798.0
1997,new york,cayuga,NOT SPECIFIED,new york_cayuga,14679.0
1997,new york,chenango,NOT SPECIFIED,new york_chenango,564.3333333333334
1997,new york,cortland,NOT SPECIFIED,new york_cortland,142.0
1997,new york,herkimer,NOT SPECIFIED,new york_herkimer,144.0
1997,new york,madison,NOT SPECIFIED,new york_madison,951.0
1997,new york,oneida,NOT SPECIFIED,new york_oneida,338.0
1997,new york,onondaga,NOT SPECIFIED,new york_onondaga,2792.0
1997,new york,oswego,NOT SPECIFIED,new york_oswego,337.0
1997,new york,otsego,NOT SPECIFIED,new york_otsego,213.0
1997,new york,montgomery,NOT SPECIFIED,new york_montgomery,1379.0
1997,new york,rensselaer,NOT SPECIFIED,new york_rensselaer,190.0
1997,new york,schoharie,NOT SPECIFIED,new york_schoharie,201.0
1997,new york,washington,NOT SPECIFIED,new york_washington,469.0
1997,new york,clinton,NOT SPECIFIED,new york_clinton,1532.5
1997,new york,franklin,NOT SPECIFIED,new york_franklin,218.0
1997,new york,jefferson,NOT SPECIFIED,new york_jefferson,1582.0
1997,new york,st lawrence,NOT SPECIFIED,new york_st lawrence,597.0
1997,new york,columbia,NOT SPECIFIED,new york_columbia,1155.0
1997,new york,chemung,NOT SPECIFIED,new york_chemung,96.0
1997,new york,schuyler,NOT SPECIFIED,new york_schuyler,166.0
1997,new york,tompkins,NOT SPECIFIED,new york_tompkins,1237.0
1997,new york,allegany,NOT SPECIFIED,new york_allegany,67.0
1997,new york,chautauqua,NOT SPECIFIED,new york_chautauqua,309.0
1997,new york,steuben,NOT SPECIFIED,new york_steuben,494.0
1997,new york,erie,NOT SPECIFIED,new york_erie,1265.0
1997,new york,genesee,NOT SPECIFIED,new york_genesee,2957.0
1997,new york,livingston,NOT SPECIFIED,new york_livingston,3287.0
1997,new york,monroe,NOT SPECIFIED,new york_monroe,4212.0
1997,new york,niagara,NOT SPECIFIED,new york_niagara,5523.0
1997,new york,ontario,NOT SPECIFIED,new york_ontario,12251.0
1997,new york,orleans,NOT SPECIFIED,new york_orleans,14769.0
1997,new york,seneca,NOT SPECIFIED,new york_seneca,20317.0
1997,new york,wayne,NOT SPECIFIED,new york_wayne,11187.0
1997,new york,yates,NOT SPECIFIED,new york_yates,1759.0
1997,north carolina,beaufort,NOT SPECIFIED,north carolina_beaufort,67331.0
1997,north carolina,carteret,NOT SPECIFIED,north carolina_carteret,19954.0
1997,north carolina,craven,NOT SPECIFIED,north carolina_craven,15626.0
1997,north carolina,greene,NOT SPECIFIED,north carolina_greene,22581.0
1997,north carolina,hyde,NOT SPECIFIED,north carolina_hyde,36396.0
1997,north carolina,johnston,NOT SPECIFIED,north carolina_johnston,44860.0
1997,north carolina,jones,NOT SPECIFIED,north carolina_jones,10478.0
1997,north carolina,lenoir,NOT SPECIFIED,north carolina_lenoir,26957.0
1997,north carolina,pamlico,NOT SPECIFIED,north carolina_pamlico,21530.0
1997,north carolina,pitt,NOT SPECIFIED,north carolina_pitt,44925.0
1997,north carolina,wayne,NOT SPECIFIED,north carolina_wayne,55581.0
1997,north carolina,wilson,NOT SPECIFIED,north carolina_wilson,33683.0
1997,north carolina,alexander,NOT SPECIFIED,north carolina_alexander,1156.0
1997,north carolina,catawba,NOT SPECIFIED,north carolina_catawba,6561.0
1997,north carolina,chatham,NOT SPECIFIED,north carolina_chatham,1712.0
1997,north carolina,davidson,NOT SPECIFIED,north carolina_davidson,6018.0
1997,north carolina,davie,NOT SPECIFIED,north carolina_davie,5756.0
1997,north carolina,iredell,NOT SPECIFIED,north carolina_iredell,9288.0
1997,north carolina,lee,NOT SPECIFIED,north carolina_lee,3276.0
1997,north carolina,randolph,NOT SPECIFIED,north carolina_randolph,5727.0
1997,north carolina,rowan,NOT SPECIFIED,north carolina_rowan,9891.0
1997,north carolina,wake,NOT SPECIFIED,north carolina_wake,12759.0
1997,north carolina,bertie,NOT SPECIFIED,north carolina_bertie,10729.0
1997,north carolina,camden,NOT SPECIFIED,north carolina_camden,26432.0
1997,north carolina,chowan,NOT SPECIFIED,north carolina_chowan,6614.0
1997,north carolina,currituck,NOT SPECIFIED,north carolina_currituck,18609.0
1997,north carolina,dare,NOT SPECIFIED,north carolina_dare,3516.0
1997,north carolina,edgecombe,NOT SPECIFIED,north carolina_edgecombe,21781.0
1997,north carolina,gates,NOT SPECIFIED,north carolina_gates,9238.0
1997,north carolina,halifax,NOT SPECIFIED,north carolina_halifax,8837.0
1997,north carolina,hertford,NOT SPECIFIED,north carolina_hertford,6380.0
1997,north carolina,martin,NOT SPECIFIED,north carolina_martin,9144.0
1997,north carolina,nash,NOT SPECIFIED,north carolina_nash,26904.0
1997,north carolina,northampton,NOT SPECIFIED,north carolina_northampton,8315.0
1997,north carolina,pasquotank,NOT SPECIFIED,north carolina_pasquotank,42678.0
1997,north carolina,perquimans,NOT SPECIFIED,north carolina_perquimans,30910.0
1997,north carolina,tyrrell,NOT SPECIFIED,north carolina_tyrrell,27617.0
1997,north carolina,washington,NOT SPECIFIED,north carolina_washington,40170.0
1997,north carolina,caldwell,NOT SPECIFIED,north carolina_caldwell,782.0
1997,north carolina,surry,NOT SPECIFIED,north carolina_surry,5234.0
1997,north carolina,wilkes,NOT SPECIFIED,north carolina_wilkes,590.0
1997,north carolina,yadkin,NOT SPECIFIED,north carolina_yadkin,9015.0
1997,north carolina,alamance,NOT SPECIFIED,north carolina_alamance,2960.0
1997,north carolina,caswell,NOT SPECIFIED,north carolina_caswell,928.0
1997,north carolina,durham,NOT SPECIFIED,north carolina_durham,403.0
1997,north carolina,forsyth,NOT SPECIFIED,north carolina_forsyth,3735.0
1997,north carolina,franklin,NOT SPECIFIED,north carolina_franklin,16429.0
1997,north carolina,granville,NOT SPECIFIED,north carolina_granville,2159.0
1997,north carolina,guilford,NOT SPECIFIED,north carolina_guilford,4194.0
1997,north carolina,orange,NOT SPECIFIED,north carolina_orange,2597.0
1997,north carolina,person,NOT SPECIFIED,north carolina_person,6445.0
1997,north carolina,rockingham,NOT SPECIFIED,north carolina_rockingham,2187.0
1997,north carolina,stokes,NOT SPECIFIED,north carolina_stokes,926.0
1997,north carolina,vance,NOT SPECIFIED,north carolina_vance,5280.0
1997,north carolina,warren,NOT SPECIFIED,north carolina_warren,5722.0
1997,north carolina,bladen,NOT SPECIFIED,north carolina_bladen,15091.0
1997,north carolina,brunswick,NOT SPECIFIED,north carolina_brunswick,8380.0
1997,north carolina,columbus,NOT SPECIFIED,north carolina_columbus,43672.0
1997,north carolina,cumberland,NOT SPECIFIED,north carolina_cumberland,19940.0
1997,north carolina,duplin,NOT SPECIFIED,north carolina_duplin,45835.0
1997,north carolina,harnett,NOT SPECIFIED,north carolina_harnett,17982.0
1997,north carolina,hoke,NOT SPECIFIED,north carolina_hoke,8837.0
1997,north carolina,new hanover,NOT SPECIFIED,north carolina_new hanover,1767.0
1997,north carolina,onslow,NOT SPECIFIED,north carolina_onslow,11612.0
1997,north carolina,pender,NOT SPECIFIED,north carolina_pender,15244.0
1997,north carolina,robeson,NOT SPECIFIED,north carolina_robeson,92665.0
1997,north carolina,sampson,NOT SPECIFIED,north carolina_sampson,49247.0
1997,north carolina,scotland,NOT SPECIFIED,north carolina_scotland,10490.0
1997,north carolina,anson,NOT SPECIFIED,north carolina_anson,7340.0
1997,north carolina,cabarrus,NOT SPECIFIED,north carolina_cabarrus,6085.0
1997,north carolina,cleveland,NOT SPECIFIED,north carolina_cleveland,7745.0
1997,north carolina,gaston,NOT SPECIFIED,north carolina_gaston,1495.0
1997,north carolina,lincoln,NOT SPECIFIED,north carolina_lincoln,5103.0
1997,north carolina,mecklenburg,NOT SPECIFIED,north carolina_mecklenburg,1187.0
1997,north carolina,montgomery,NOT SPECIFIED,north carolina_montgomery,490.0
1997,north carolina,moore,NOT SPECIFIED,north carolina_moore,2479.0
1997,north carolina,richmond,NOT SPECIFIED,north carolina_richmond,3832.0
1997,north carolina,stanly,NOT SPECIFIED,north carolina_stanly,17749.0
1997,north carolina,union,NOT SPECIFIED,north carolina_union,53742.0
1997,north carolina,burke,NOT SPECIFIED,north carolina_burke,123.0
1997,north carolina,mcdowell,NOT SPECIFIED,north carolina_mcdowell,128.0
1997,north carolina,rutherford,NOT SPECIFIED,north carolina_rutherford,976.0
1997,north dakota,eddy,NOT SPECIFIED,north dakota_eddy,1531.0
1997,north dakota,foster,NOT SPECIFIED,north dakota_foster,4927.0
1997,north dakota,kidder,NOT SPECIFIED,north dakota_kidder,26647.5
1997,north dakota,sheridan,NOT SPECIFIED,north dakota_sheridan,41905.75
1997,north dakota,stutsman,NOT SPECIFIED,north dakota_stutsman,10337.0
1997,north dakota,wells,NOT SPECIFIED,north dakota_wells,1740.0
1997,north dakota,barnes,NOT SPECIFIED,north dakota_barnes,29505.0
1997,north dakota,cass,NOT SPECIFIED,north dakota_cass,359362.0
1997,north dakota,griggs,NOT SPECIFIED,north dakota_griggs,12678.0
1997,north dakota,steele,NOT SPECIFIED,north dakota_steele,45609.0
1997,north dakota,traill,NOT SPECIFIED,north dakota_traill,118729.0
1997,north dakota,benson,NOT SPECIFIED,north dakota_benson,1881.0
1997,north dakota,bottineau,NOT SPECIFIED,north dakota_bottineau,1218.0
1997,north dakota,rolette,NOT SPECIFIED,north dakota_rolette,1222.0
1997,north dakota,cavalier,NOT SPECIFIED,north dakota_cavalier,2024.0
1997,north dakota,grand forks,NOT SPECIFIED,north dakota_grand forks,70124.0
1997,north dakota,nelson,NOT SPECIFIED,north dakota_nelson,7957.0
1997,north dakota,pembina,NOT SPECIFIED,north dakota_pembina,18037.0
1997,north dakota,ramsey,NOT SPECIFIED,north dakota_ramsey,2471.0
1997,north dakota,towner,NOT SPECIFIED,north dakota_towner,1598.0
1997,north dakota,walsh,NOT SPECIFIED,north dakota_walsh,9027.0
1997,north dakota,burleigh,NOT SPECIFIED,north dakota_burleigh,486.0
1997,north dakota,emmons,NOT SPECIFIED,north dakota_emmons,2613.0
1997,north dakota,dickey,NOT SPECIFIED,north dakota_dickey,15643.0
1997,north dakota,la moure,NOT SPECIFIED,north dakota_la moure,28041.0
1997,north dakota,mcintosh,NOT SPECIFIED,north dakota_mcintosh,2175.0
1997,north dakota,ransom,NOT SPECIFIED,north dakota_ransom,31756.0
1997,north dakota,richland,NOT SPECIFIED,north dakota_richland,264988.0
1997,north dakota,sargent,NOT SPECIFIED,north dakota_sargent,92612.0
1997,north dakota,mclean,NOT SPECIFIED,north dakota_mclean,741.0
1997,ohio,delaware,NOT SPECIFIED,ohio_delaware,70797.0
1997,ohio,fairfield,NOT SPECIFIED,ohio_fairfield,46157.0
1997,ohio,fayette,NOT SPECIFIED,ohio_fayette,107186.0
1997,ohio,franklin,NOT SPECIFIED,ohio_franklin,27863.0
1997,ohio,knox,NOT SPECIFIED,ohio_knox,41639.0
1997,ohio,licking,NOT SPECIFIED,ohio_licking,54558.0
1997,ohio,madison,NOT SPECIFIED,ohio_madison,117665.0
1997,ohio,marion,NOT SPECIFIED,ohio_marion,114256.0
1997,ohio,morrow,NOT SPECIFIED,ohio_morrow,58163.0
1997,ohio,pickaway,NOT SPECIFIED,ohio_pickaway,95937.0
1997,ohio,ross,NOT SPECIFIED,ohio_ross,53442.0
1997,ohio,union,NOT SPECIFIED,ohio_union,94569.0
1997,ohio,belmont,NOT SPECIFIED,ohio_belmont,180.0
1997,ohio,carroll,NOT SPECIFIED,ohio_carroll,2655.0
1997,ohio,coshocton,NOT SPECIFIED,ohio_coshocton,6468.0
1997,ohio,harrison,NOT SPECIFIED,ohio_harrison,454.0
1997,ohio,holmes,NOT SPECIFIED,ohio_holmes,7154.0
1997,ohio,jefferson,NOT SPECIFIED,ohio_jefferson,445.0
1997,ohio,tuscarawas,NOT SPECIFIED,ohio_tuscarawas,6864.0
1997,ohio,ashland,NOT SPECIFIED,ohio_ashland,31063.0
1997,ohio,crawford,NOT SPECIFIED,ohio_crawford,93038.0
1997,ohio,erie,NOT SPECIFIED,ohio_erie,33296.0
1997,ohio,huron,NOT SPECIFIED,ohio_huron,93272.0
1997,ohio,lorain,NOT SPECIFIED,ohio_lorain,59069.0
1997,ohio,ottawa,NOT SPECIFIED,ohio_ottawa,56671.0
1997,ohio,richland,NOT SPECIFIED,ohio_richland,35972.0
1997,ohio,sandusky,NOT SPECIFIED,ohio_sandusky,87651.0
1997,ohio,seneca,NOT SPECIFIED,ohio_seneca,120800.0
1997,ohio,wyandot,NOT SPECIFIED,ohio_wyandot,84236.0
1997,ohio,ashtabula,NOT SPECIFIED,ohio_ashtabula,16609.0
1997,ohio,columbiana,NOT SPECIFIED,ohio_columbiana,11471.0
1997,ohio,cuyahoga,NOT SPECIFIED,ohio_cuyahoga,127.0
1997,ohio,geauga,NOT SPECIFIED,ohio_geauga,2432.0
1997,ohio,lake,NOT SPECIFIED,ohio_lake,779.0
1997,ohio,mahoning,NOT SPECIFIED,ohio_mahoning,9512.0
1997,ohio,medina,NOT SPECIFIED,ohio_medina,29698.0
1997,ohio,portage,NOT SPECIFIED,ohio_portage,14245.0
1997,ohio,stark,NOT SPECIFIED,ohio_stark,20478.0
1997,ohio,summit,NOT SPECIFIED,ohio_summit,1182.0
1997,ohio,trumbull,NOT SPECIFIED,ohio_trumbull,24504.0
1997,ohio,wayne,NOT SPECIFIED,ohio_wayne,35260.0
1997,ohio,allen,NOT SPECIFIED,ohio_allen,78841.0
1997,ohio,defiance,NOT SPECIFIED,ohio_defiance,85783.0
1997,ohio,fulton,NOT SPECIFIED,ohio_fulton,79398.0
1997,ohio,hancock,NOT SPECIFIED,ohio_hancock,120570.0
1997,ohio,henry,NOT SPECIFIED,ohio_henry,100639.0
1997,ohio,lucas,NOT SPECIFIED,ohio_lucas,34392.0
1997,ohio,paulding,NOT SPECIFIED,ohio_paulding,96109.0
1997,ohio,putnam,NOT SPECIFIED,ohio_putnam,131854.0
1997,ohio,van wert,NOT SPECIFIED,ohio_van wert,113004.0
1997,ohio,williams,NOT SPECIFIED,ohio_williams,71214.0
1997,ohio,wood,NOT SPECIFIED,ohio_wood,131218.0
1997,ohio,adams,NOT SPECIFIED,ohio_adams,9913.0
1997,ohio,brown,NOT SPECIFIED,ohio_brown,56041.0
1997,ohio,gallia,NOT SPECIFIED,ohio_gallia,1810.0
1997,ohio,highland,NOT SPECIFIED,ohio_highland,64713.0
1997,ohio,jackson,NOT SPECIFIED,ohio_jackson,1466.0
1997,ohio,lawrence,NOT SPECIFIED,ohio_lawrence,244.0
1997,ohio,pike,NOT SPECIFIED,ohio_pike,6078.0
1997,ohio,scioto,NOT SPECIFIED,ohio_scioto,14592.0
1997,ohio,athens,NOT SPECIFIED,ohio_athens,1538.0
1997,ohio,guernsey,NOT SPECIFIED,ohio_guernsey,915.0
1997,ohio,hocking,NOT SPECIFIED,ohio_hocking,1908.0
1997,ohio,meigs,NOT SPECIFIED,ohio_meigs,952.0
1997,ohio,monroe,NOT SPECIFIED,ohio_monroe,187.0
1997,ohio,morgan,NOT SPECIFIED,ohio_morgan,279.0
1997,ohio,muskingum,NOT SPECIFIED,ohio_muskingum,6773.0
1997,ohio,perry,NOT SPECIFIED,ohio_perry,8479.0
1997,ohio,vinton,NOT SPECIFIED,ohio_vinton,533.0
1997,ohio,washington,NOT SPECIFIED,ohio_washington,4606.0
1997,ohio,butler,NOT SPECIFIED,ohio_butler,33780.0
1997,ohio,clermont,NOT SPECIFIED,ohio_clermont,27239.0
1997,ohio,clinton,NOT SPECIFIED,ohio_clinton,98984.0
1997,ohio,greene,NOT SPECIFIED,ohio_greene,67865.0
1997,ohio,hamilton,NOT SPECIFIED,ohio_hamilton,5834.0
1997,ohio,montgomery,NOT SPECIFIED,ohio_montgomery,37107.0
1997,ohio,preble,NOT SPECIFIED,ohio_preble,69069.0
1997,ohio,warren,NOT SPECIFIED,ohio_warren,38663.0
1997,ohio,auglaize,NOT SPECIFIED,ohio_auglaize,83432.0
1997,ohio,champaign,NOT SPECIFIED,ohio_champaign,81348.0
1997,ohio,clark,NOT SPECIFIED,ohio_clark,62674.0
1997,ohio,darke,NOT SPECIFIED,ohio_darke,134585.0
1997,ohio,hardin,NOT SPECIFIED,ohio_hardin,101239.0
1997,ohio,logan,NOT SPECIFIED,ohio_logan,75160.0
1997,ohio,mercer,NOT SPECIFIED,ohio_mercer,92418.0
1997,ohio,miami,NOT SPECIFIED,ohio_miami,77315.0
1997,ohio,shelby,NOT SPECIFIED,ohio_shelby,76868.0
1997,oklahoma,canadian,NOT SPECIFIED,oklahoma_canadian,6398.0
1997,oklahoma,cleveland,NOT SPECIFIED,oklahoma_cleveland,2500.0
1997,oklahoma,creek,NOT SPECIFIED,oklahoma_creek,1831.0
1997,oklahoma,grady,NOT SPECIFIED,oklahoma_grady,2804.0
1997,oklahoma,kingfisher,NOT SPECIFIED,oklahoma_kingfisher,1889.0
1997,oklahoma,lincoln,NOT SPECIFIED,oklahoma_lincoln,1555.0
1997,oklahoma,logan,NOT SPECIFIED,oklahoma_logan,355.0
1997,oklahoma,mcclain,NOT SPECIFIED,oklahoma_mcclain,7760.0
1997,oklahoma,okfuskee,NOT SPECIFIED,oklahoma_okfuskee,935.0
1997,oklahoma,oklahoma,NOT SPECIFIED,oklahoma_oklahoma,1781.0
1997,oklahoma,payne,NOT SPECIFIED,oklahoma_payne,1740.0
1997,oklahoma,pottawatomie,NOT SPECIFIED,oklahoma_pottawatomie,3174.0
1997,oklahoma,seminole,NOT SPECIFIED,oklahoma_seminole,1150.0
1997,oklahoma,haskell,NOT SPECIFIED,oklahoma_haskell,1686.0
1997,oklahoma,hughes,NOT SPECIFIED,oklahoma_hughes,2899.0
1997,oklahoma,mcintosh,NOT SPECIFIED,oklahoma_mcintosh,2575.0
1997,oklahoma,muskogee,NOT SPECIFIED,oklahoma_muskogee,22780.0
1997,oklahoma,okmulgee,NOT SPECIFIED,oklahoma_okmulgee,6337.0
1997,oklahoma,pittsburg,NOT SPECIFIED,oklahoma_pittsburg,736.0
1997,oklahoma,sequoyah,NOT SPECIFIED,oklahoma_sequoyah,7963.0
1997,oklahoma,alfalfa,NOT SPECIFIED,oklahoma_alfalfa,962.0
1997,oklahoma,garfield,NOT SPECIFIED,oklahoma_garfield,4787.0
1997,oklahoma,grant,NOT SPECIFIED,oklahoma_grant,6652.0
1997,oklahoma,kay,NOT SPECIFIED,oklahoma_kay,23728.0
1997,oklahoma,major,NOT SPECIFIED,oklahoma_major,1598.0
1997,oklahoma,noble,NOT SPECIFIED,oklahoma_noble,5852.0
1997,oklahoma,woods,NOT SPECIFIED,oklahoma_woods,799.0
1997,oklahoma,craig,NOT SPECIFIED,oklahoma_craig,12774.0
1997,oklahoma,delaware,NOT SPECIFIED,oklahoma_delaware,2265.0
1997,oklahoma,mayes,NOT SPECIFIED,oklahoma_mayes,8551.0
1997,oklahoma,nowata,NOT SPECIFIED,oklahoma_nowata,3424.0
1997,oklahoma,osage,NOT SPECIFIED,oklahoma_osage,8829.0
1997,oklahoma,ottawa,NOT SPECIFIED,oklahoma_ottawa,21111.0
1997,oklahoma,pawnee,NOT SPECIFIED,oklahoma_pawnee,12385.0
1997,oklahoma,rogers,NOT SPECIFIED,oklahoma_rogers,6182.0
1997,oklahoma,tulsa,NOT SPECIFIED,oklahoma_tulsa,6037.0
1997,oklahoma,wagoner,NOT SPECIFIED,oklahoma_wagoner,40499.0
1997,oklahoma,washington,NOT SPECIFIED,oklahoma_washington,9022.0
1997,oklahoma,ellis,NOT SPECIFIED,oklahoma_ellis,599.0
1997,oklahoma,bryan,NOT SPECIFIED,oklahoma_bryan,4092.0
1997,oklahoma,carter,NOT SPECIFIED,oklahoma_carter,221.0
1997,oklahoma,garvin,NOT SPECIFIED,oklahoma_garvin,12053.0
1997,oklahoma,murray,NOT SPECIFIED,oklahoma_murray,245.0
1997,oklahoma,pontotoc,NOT SPECIFIED,oklahoma_pontotoc,553.0
1997,oklahoma,choctaw,NOT SPECIFIED,oklahoma_choctaw,5735.0
1997,oklahoma,leflore,NOT SPECIFIED,oklahoma_leflore,17737.0
1997,oklahoma,mccurtain,NOT SPECIFIED,oklahoma_mccurtain,11294.0
1997,oklahoma,caddo,NOT SPECIFIED,oklahoma_caddo,6398.0
1997,oklahoma,cotton,NOT SPECIFIED,oklahoma_cotton,1042.0
1997,oklahoma,harmon,NOT SPECIFIED,oklahoma_harmon,300.0
1997,oklahoma,jackson,NOT SPECIFIED,oklahoma_jackson,736.0
1997,oklahoma,kiowa,NOT SPECIFIED,oklahoma_kiowa,1396.0
1997,oklahoma,tillman,NOT SPECIFIED,oklahoma_tillman,861.0
1997,oklahoma,beckham,NOT SPECIFIED,oklahoma_beckham,130.0
1997,oklahoma,blaine,NOT SPECIFIED,oklahoma_blaine,1935.0
1997,oklahoma,custer,NOT SPECIFIED,oklahoma_custer,1308.0
1997,oklahoma,washita,NOT SPECIFIED,oklahoma_washita,1782.0
1997,pennsylvania,blair,NOT SPECIFIED,pennsylvania_blair,2476.0
1997,pennsylvania,cambria,NOT SPECIFIED,pennsylvania_cambria,241.0
1997,pennsylvania,centre,NOT SPECIFIED,pennsylvania_centre,7456.0
1997,pennsylvania,clearfield,NOT SPECIFIED,pennsylvania_clearfield,92.0
1997,pennsylvania,columbia,NOT SPECIFIED,pennsylvania_columbia,9478.0
1997,pennsylvania,dauphin,NOT SPECIFIED,pennsylvania_dauphin,9631.0
1997,pennsylvania,huntingdon,NOT SPECIFIED,pennsylvania_huntingdon,2333.0
1997,pennsylvania,juniata,NOT SPECIFIED,pennsylvania_juniata,5343.0
1997,pennsylvania,mifflin,NOT SPECIFIED,pennsylvania_mifflin,2283.0
1997,pennsylvania,montour,NOT SPECIFIED,pennsylvania_montour,5590.0
1997,pennsylvania,northumberland,NOT SPECIFIED,pennsylvania_northumberland,17989.0
1997,pennsylvania,perry,NOT SPECIFIED,pennsylvania_perry,6765.0
1997,pennsylvania,snyder,NOT SPECIFIED,pennsylvania_snyder,6306.0
1997,pennsylvania,union,NOT SPECIFIED,pennsylvania_union,10501.0
1997,pennsylvania,carbon,NOT SPECIFIED,pennsylvania_carbon,371.0
1997,pennsylvania,lehigh,NOT SPECIFIED,pennsylvania_lehigh,14087.0
1997,pennsylvania,luzerne,NOT SPECIFIED,pennsylvania_luzerne,1191.0
1997,pennsylvania,monroe,NOT SPECIFIED,pennsylvania_monroe,1150.0
1997,pennsylvania,northampton,NOT SPECIFIED,pennsylvania_northampton,11373.0
1997,pennsylvania,schuylkill,NOT SPECIFIED,pennsylvania_schuylkill,7031.0
1997,pennsylvania,bradford,NOT SPECIFIED,pennsylvania_bradford,970.0
1997,pennsylvania,clinton,NOT SPECIFIED,pennsylvania_clinton,2089.0
1997,pennsylvania,lycoming,NOT SPECIFIED,pennsylvania_lycoming,5116.0
1997,pennsylvania,tioga,NOT SPECIFIED,pennsylvania_tioga,383.0
1997,pennsylvania,wyoming,NOT SPECIFIED,pennsylvania_wyoming,102.0
1997,pennsylvania,crawford,NOT SPECIFIED,pennsylvania_crawford,5351.0
1997,pennsylvania,erie,NOT SPECIFIED,pennsylvania_erie,6649.0
1997,pennsylvania,mercer,NOT SPECIFIED,pennsylvania_mercer,8277.0
1997,pennsylvania,venango,NOT SPECIFIED,pennsylvania_venango,400.0
1997,pennsylvania,adams,NOT SPECIFIED,pennsylvania_adams,18424.0
1997,pennsylvania,bedford,NOT SPECIFIED,pennsylvania_bedford,1870.0
1997,pennsylvania,cumberland,NOT SPECIFIED,pennsylvania_cumberland,11368.0
1997,pennsylvania,franklin,NOT SPECIFIED,pennsylvania_franklin,14487.0
1997,pennsylvania,fulton,NOT SPECIFIED,pennsylvania_fulton,427.0
1997,pennsylvania,york,NOT SPECIFIED,pennsylvania_york,41739.0
1997,pennsylvania,berks,NOT SPECIFIED,pennsylvania_berks,25893.0
1997,pennsylvania,bucks,NOT SPECIFIED,pennsylvania_bucks,11931.0
1997,pennsylvania,chester,NOT SPECIFIED,pennsylvania_chester,16929.0
1997,pennsylvania,lancaster,NOT SPECIFIED,pennsylvania_lancaster,31693.0
1997,pennsylvania,lebanon,NOT SPECIFIED,pennsylvania_lebanon,15318.0
1997,pennsylvania,montgomery,NOT SPECIFIED,pennsylvania_montgomery,4913.0
1997,pennsylvania,allegheny,NOT SPECIFIED,pennsylvania_allegheny,168.0
1997,pennsylvania,fayette,NOT SPECIFIED,pennsylvania_fayette,1295.0
1997,pennsylvania,somerset,NOT SPECIFIED,pennsylvania_somerset,1088.0
1997,pennsylvania,washington,NOT SPECIFIED,pennsylvania_washington,822.0
1997,pennsylvania,westmoreland,NOT SPECIFIED,pennsylvania_westmoreland,2413.0
1997,pennsylvania,armstrong,NOT SPECIFIED,pennsylvania_armstrong,1498.0
1997,pennsylvania,beaver,NOT SPECIFIED,pennsylvania_beaver,473.0
1997,pennsylvania,butler,NOT SPECIFIED,pennsylvania_butler,2153.0
1997,pennsylvania,clarion,NOT SPECIFIED,pennsylvania_clarion,837.0
1997,pennsylvania,indiana,NOT SPECIFIED,pennsylvania_indiana,1442.0
1997,pennsylvania,jefferson,NOT SPECIFIED,pennsylvania_jefferson,443.0
1997,pennsylvania,lawrence,NOT SPECIFIED,pennsylvania_lawrence,3308.0
1997,rhode island,washington,NOT SPECIFIED,rhode island_washington,
1997,south carolina,calhoun,NOT SPECIFIED,south carolina_calhoun,8777.0
1997,south carolina,clarendon,NOT SPECIFIED,south carolina_clarendon,41525.0
1997,south carolina,lee,NOT SPECIFIED,south carolina_lee,34599.0
1997,south carolina,lexington,NOT SPECIFIED,south carolina_lexington,8747.0
1997,south carolina,orangeburg,NOT SPECIFIED,south carolina_orangeburg,31493.0
1997,south carolina,richland,NOT SPECIFIED,south carolina_richland,7425.0
1997,south carolina,sumter,NOT SPECIFIED,south carolina_sumter,27117.0
1997,south carolina,chesterfield,NOT SPECIFIED,south carolina_chesterfield,12414.0
1997,south carolina,darlington,NOT SPECIFIED,south carolina_darlington,51088.0
1997,south carolina,dillon,NOT SPECIFIED,south carolina_dillon,37476.0
1997,south carolina,florence,NOT SPECIFIED,south carolina_florence,51591.0
1997,south carolina,georgetown,NOT SPECIFIED,south carolina_georgetown,2303.0
1997,south carolina,horry,NOT SPECIFIED,south carolina_horry,48959.0
1997,south carolina,marion,NOT SPECIFIED,south carolina_marion,23782.0
1997,south carolina,marlboro,NOT SPECIFIED,south carolina_marlboro,27641.0
1997,south carolina,williamsburg,NOT SPECIFIED,south carolina_williamsburg,18369.0
1997,south carolina,chester,NOT SPECIFIED,south carolina_chester,369.0
1997,south carolina,kershaw,NOT SPECIFIED,south carolina_kershaw,2652.0
1997,south carolina,lancaster,NOT SPECIFIED,south carolina_lancaster,790.0
1997,south carolina,york,NOT SPECIFIED,south carolina_york,1176.0
