Year,State,County,Domain Category,sta_con,irrigated cropland area
2002,maryland,caroline,NOT SPECIFIED,maryland_caroline,18712.0
2002,maryland,cecil,NOT SPECIFIED,maryland_cecil,1054.0
2002,maryland,kent,NOT SPECIFIED,maryland_kent,5336.0
2002,maryland,queen annes,NOT SPECIFIED,maryland_queen annes,14793.5
2002,maryland,talbot,NOT SPECIFIED,maryland_talbot,2953.0
2002,maryland,allegany,NOT SPECIFIED,maryland_allegany,44.333333333333336
2002,maryland,garrett,NOT SPECIFIED,maryland_garrett,255.0
2002,massachusetts,barnstable,NOT SPECIFIED,massachusetts_barnstable,1489.6666666666667
2002,massachusetts,berkshire,NOT SPECIFIED,massachusetts_berkshire,179.0
2002,massachusetts,bristol,NOT SPECIFIED,massachusetts_bristol,1994.0
2002,massachusetts,dukes,NOT SPECIFIED,massachusetts_dukes,107.0
2002,massachusetts,essex,NOT SPECIFIED,massachusetts_essex,560.0
2002,massachusetts,franklin,NOT SPECIFIED,massachusetts_franklin,2117.0
2002,massachusetts,hampden,NOT SPECIFIED,massachusetts_hampden,875.0
2002,massachusetts,hampshire,NOT SPECIFIED,massachusetts_hampshire,781.0
2002,massachusetts,middlesex,NOT SPECIFIED,massachusetts_middlesex,1402.0
2002,massachusetts,nantucket,NOT SPECIFIED,massachusetts_nantucket,316.5
2002,massachusetts,norfolk,NOT SPECIFIED,massachusetts_norfolk,428.5
2002,massachusetts,plymouth,NOT SPECIFIED,massachusetts_plymouth,12194.0
2002,massachusetts,suffolk,NOT SPECIFIED,massachusetts_suffolk,8.666666666666666
2002,massachusetts,worcester,NOT SPECIFIED,massachusetts_worcester,1061.0
2002,michigan,clare,NOT SPECIFIED,michigan_clare,789.0
2002,michigan,gladwin,NOT SPECIFIED,michigan_gladwin,142.0
2002,michigan,gratiot,NOT SPECIFIED,michigan_gratiot,5045.0
2002,michigan,isabella,NOT SPECIFIED,michigan_isabella,2491.3333333333335
2002,michigan,mecosta,NOT SPECIFIED,michigan_mecosta,5833.0
2002,michigan,midland,NOT SPECIFIED,michigan_midland,584.5
2002,michigan,montcalm,NOT SPECIFIED,michigan_montcalm,46991.0
2002,michigan,osceola,NOT SPECIFIED,michigan_osceola,1764.0
2002,michigan,arenac,NOT SPECIFIED,michigan_arenac,57.0
2002,michigan,bay,NOT SPECIFIED,michigan_bay,3611.0
2002,michigan,huron,NOT SPECIFIED,michigan_huron,1651.0
2002,michigan,saginaw,NOT SPECIFIED,michigan_saginaw,2309.0
2002,michigan,sanilac,NOT SPECIFIED,michigan_sanilac,1149.0
2002,michigan,tuscola,NOT SPECIFIED,michigan_tuscola,5785.0
2002,michigan,alcona,NOT SPECIFIED,michigan_alcona,63.0
2002,michigan,alpena,NOT SPECIFIED,michigan_alpena,252.0
2002,michigan,cheboygan,NOT SPECIFIED,michigan_cheboygan,280.5
2002,michigan,crawford,NOT SPECIFIED,michigan_crawford,7.0
2002,michigan,iosco,NOT SPECIFIED,michigan_iosco,31.0
2002,michigan,montmorency,NOT SPECIFIED,michigan_montmorency,31.0
2002,michigan,ogemaw,NOT SPECIFIED,michigan_ogemaw,25.0
2002,michigan,oscoda,NOT SPECIFIED,michigan_oscoda,9.0
2002,michigan,otsego,NOT SPECIFIED,michigan_otsego,456.0
2002,michigan,presque isle,NOT SPECIFIED,michigan_presque isle,1551.0
2002,michigan,roscommon,NOT SPECIFIED,michigan_roscommon,5.0
2002,michigan,antrim,NOT SPECIFIED,michigan_antrim,2761.5
2002,michigan,benzie,NOT SPECIFIED,michigan_benzie,461.0
2002,michigan,charlevoix,NOT SPECIFIED,michigan_charlevoix,214.0
2002,michigan,emmet,NOT SPECIFIED,michigan_emmet,325.0
2002,michigan,grand traverse,NOT SPECIFIED,michigan_grand traverse,1881.0
2002,michigan,kalkaska,NOT SPECIFIED,michigan_kalkaska,2053.0
2002,michigan,leelanau,NOT SPECIFIED,michigan_leelanau,1677.0
2002,michigan,manistee,NOT SPECIFIED,michigan_manistee,1710.0
2002,michigan,missaukee,NOT SPECIFIED,michigan_missaukee,8513.0
2002,michigan,wexford,NOT SPECIFIED,michigan_wexford,425.0
2002,michigan,barry,NOT SPECIFIED,michigan_barry,2665.0
2002,michigan,branch,NOT SPECIFIED,michigan_branch,43394.75
2002,michigan,calhoun,NOT SPECIFIED,michigan_calhoun,10340.0
2002,michigan,clinton,NOT SPECIFIED,michigan_clinton,3230.0
2002,michigan,eaton,NOT SPECIFIED,michigan_eaton,1702.0
2002,michigan,hillsdale,NOT SPECIFIED,michigan_hillsdale,6436.5
2002,michigan,ingham,NOT SPECIFIED,michigan_ingham,1903.3333333333333
2002,michigan,ionia,NOT SPECIFIED,michigan_ionia,3215.0
2002,michigan,jackson,NOT SPECIFIED,michigan_jackson,4487.0
2002,michigan,shiawassee,NOT SPECIFIED,michigan_shiawassee,2121.0
2002,michigan,st joseph,NOT SPECIFIED,michigan_st joseph,103869.0
2002,michigan,genesee,NOT SPECIFIED,michigan_genesee,1337.0
2002,michigan,lapeer,NOT SPECIFIED,michigan_lapeer,1828.0
2002,michigan,lenawee,NOT SPECIFIED,michigan_lenawee,3793.0
2002,michigan,livingston,NOT SPECIFIED,michigan_livingston,1330.0
2002,michigan,macomb,NOT SPECIFIED,michigan_macomb,2903.0
2002,michigan,monroe,NOT SPECIFIED,michigan_monroe,6313.0
2002,michigan,oakland,NOT SPECIFIED,michigan_oakland,695.0
2002,michigan,st clair,NOT SPECIFIED,michigan_st clair,841.0
2002,michigan,washtenaw,NOT SPECIFIED,michigan_washtenaw,1988.0
2002,michigan,wayne,NOT SPECIFIED,michigan_wayne,1057.0
2002,michigan,allegan,NOT SPECIFIED,michigan_allegan,15277.0
2002,michigan,berrien,NOT SPECIFIED,michigan_berrien,19149.0
2002,michigan,cass,NOT SPECIFIED,michigan_cass,55774.666666666664
2002,michigan,kalamazoo,NOT SPECIFIED,michigan_kalamazoo,29443.0
2002,michigan,kent,NOT SPECIFIED,michigan_kent,8449.0
2002,michigan,ottawa,NOT SPECIFIED,michigan_ottawa,13474.0
2002,michigan,van buren,NOT SPECIFIED,michigan_van buren,23715.0
2002,michigan,alger,NOT SPECIFIED,michigan_alger,44.0
2002,michigan,baraga,NOT SPECIFIED,michigan_baraga,11.0
2002,michigan,chippewa,NOT SPECIFIED,michigan_chippewa,340.0
2002,michigan,delta,NOT SPECIFIED,michigan_delta,703.25
2002,michigan,dickinson,NOT SPECIFIED,michigan_dickinson,130.0
2002,michigan,gogebic,NOT SPECIFIED,michigan_gogebic,7.0
2002,michigan,houghton,NOT SPECIFIED,michigan_houghton,105.0
2002,michigan,iron,NOT SPECIFIED,michigan_iron,804.0
2002,michigan,luce,NOT SPECIFIED,michigan_luce,6843.673366834169
2002,michigan,mackinac,NOT SPECIFIED,michigan_mackinac,6843.673366834169
2002,michigan,marquette,NOT SPECIFIED,michigan_marquette,68.0
2002,michigan,menominee,NOT SPECIFIED,michigan_menominee,74.66666666666667
2002,michigan,ontonagon,NOT SPECIFIED,michigan_ontonagon,12.0
2002,michigan,schoolcraft,NOT SPECIFIED,michigan_schoolcraft,7.0
2002,michigan,lake,NOT SPECIFIED,michigan_lake,7.0
2002,michigan,mason,NOT SPECIFIED,michigan_mason,2334.0
2002,michigan,muskegon,NOT SPECIFIED,michigan_muskegon,7445.666666666667
2002,michigan,newaygo,NOT SPECIFIED,michigan_newaygo,6596.0
2002,michigan,oceana,NOT SPECIFIED,michigan_oceana,4195.0
2002,minnesota,benton,NOT SPECIFIED,minnesota_benton,12341.0
2002,minnesota,carver,NOT SPECIFIED,minnesota_carver,153.0
2002,minnesota,kandiyohi,NOT SPECIFIED,minnesota_kandiyohi,11599.0
2002,minnesota,mcleod,NOT SPECIFIED,minnesota_mcleod,139.33333333333334
2002,minnesota,meeker,NOT SPECIFIED,minnesota_meeker,7361.5
2002,minnesota,morrison,NOT SPECIFIED,minnesota_morrison,17914.0
2002,minnesota,renville,NOT SPECIFIED,minnesota_renville,293.0
2002,minnesota,scott,NOT SPECIFIED,minnesota_scott,97.0
2002,minnesota,sherburne,NOT SPECIFIED,minnesota_sherburne,37941.0
2002,minnesota,sibley,NOT SPECIFIED,minnesota_sibley,413.0
2002,minnesota,stearns,NOT SPECIFIED,minnesota_stearns,39112.0
2002,minnesota,todd,NOT SPECIFIED,minnesota_todd,12716.25
2002,minnesota,wadena,NOT SPECIFIED,minnesota_wadena,17820.0
2002,minnesota,wright,NOT SPECIFIED,minnesota_wright,2816.0
2002,minnesota,aitkin,NOT SPECIFIED,minnesota_aitkin,5449.0
2002,minnesota,anoka,NOT SPECIFIED,minnesota_anoka,3293.0
2002,minnesota,carlton,NOT SPECIFIED,minnesota_carlton,56.0
2002,minnesota,chisago,NOT SPECIFIED,minnesota_chisago,1961.0
2002,minnesota,crow wing,NOT SPECIFIED,minnesota_crow wing,1667.0
2002,minnesota,hennepin,NOT SPECIFIED,minnesota_hennepin,1020.0
2002,minnesota,isanti,NOT SPECIFIED,minnesota_isanti,1220.0
2002,minnesota,kanabec,NOT SPECIFIED,minnesota_kanabec,1725.0
2002,minnesota,mille lacs,NOT SPECIFIED,minnesota_mille lacs,234.0
2002,minnesota,pine,NOT SPECIFIED,minnesota_pine,617.5
2002,minnesota,ramsey,NOT SPECIFIED,minnesota_ramsey,24.0
2002,minnesota,washington,NOT SPECIFIED,minnesota_washington,2914.0
2002,minnesota,beltrami,NOT SPECIFIED,minnesota_beltrami,3146.6666666666665
2002,minnesota,cass,NOT SPECIFIED,minnesota_cass,8152.0
2002,minnesota,hubbard,NOT SPECIFIED,minnesota_hubbard,22932.0
2002,minnesota,itasca,NOT SPECIFIED,minnesota_itasca,803.0
2002,minnesota,koochiching,NOT SPECIFIED,minnesota_koochiching,280.0
2002,minnesota,lake of the woods,NOT SPECIFIED,minnesota_lake of the woods,5950.124303898169
2002,minnesota,cook,NOT SPECIFIED,minnesota_cook,9.5
2002,minnesota,lake,NOT SPECIFIED,minnesota_lake,6.666666666666667
2002,minnesota,st. louis,NOT SPECIFIED,minnesota_st. louis,253.0
2002,minnesota,becker,NOT SPECIFIED,minnesota_becker,4792.0
2002,minnesota,clay,NOT SPECIFIED,minnesota_clay,5600.333333333333
2002,minnesota,clearwater,NOT SPECIFIED,minnesota_clearwater,11798.0
2002,minnesota,kittson,NOT SPECIFIED,minnesota_kittson,1916.0
2002,minnesota,mahnomen,NOT SPECIFIED,minnesota_mahnomen,157.0
2002,minnesota,marshall,NOT SPECIFIED,minnesota_marshall,418.0
2002,minnesota,norman,NOT SPECIFIED,minnesota_norman,955.3333333333334
2002,minnesota,pennington,NOT SPECIFIED,minnesota_pennington,110.0
2002,minnesota,polk,NOT SPECIFIED,minnesota_polk,10852.0
2002,minnesota,red lake,NOT SPECIFIED,minnesota_red lake,645.0
2002,minnesota,roseau,NOT SPECIFIED,minnesota_roseau,98.0
2002,minnesota,blue earth,NOT SPECIFIED,minnesota_blue earth,36.0
2002,minnesota,brown,NOT SPECIFIED,minnesota_brown,2645.0
2002,minnesota,faribault,NOT SPECIFIED,minnesota_faribault,190.0
2002,minnesota,freeborn,NOT SPECIFIED,minnesota_freeborn,1421.0
2002,minnesota,le sueur,NOT SPECIFIED,minnesota_le sueur,1312.0
2002,minnesota,martin,NOT SPECIFIED,minnesota_martin,943.0
2002,minnesota,nicollet,NOT SPECIFIED,minnesota_nicollet,21.0
2002,minnesota,rice,NOT SPECIFIED,minnesota_rice,691.0
2002,minnesota,steele,NOT SPECIFIED,minnesota_steele,751.0
2002,minnesota,waseca,NOT SPECIFIED,minnesota_waseca,179.0
2002,minnesota,watonwan,NOT SPECIFIED,minnesota_watonwan,1385.0
2002,minnesota,dakota,NOT SPECIFIED,minnesota_dakota,46538.0
2002,minnesota,dodge,NOT SPECIFIED,minnesota_dodge,4935.0
2002,minnesota,fillmore,NOT SPECIFIED,minnesota_fillmore,69.5
2002,minnesota,goodhue,NOT SPECIFIED,minnesota_goodhue,4362.0
2002,minnesota,houston,NOT SPECIFIED,minnesota_houston,239.0
2002,minnesota,mower,NOT SPECIFIED,minnesota_mower,917.0
2002,minnesota,olmsted,NOT SPECIFIED,minnesota_olmsted,100.66666666666667
2002,minnesota,wabasha,NOT SPECIFIED,minnesota_wabasha,1550.0
2002,minnesota,winona,NOT SPECIFIED,minnesota_winona,20.0
2002,minnesota,cottonwood,NOT SPECIFIED,minnesota_cottonwood,1600.0
2002,minnesota,jackson,NOT SPECIFIED,minnesota_jackson,137.0
2002,minnesota,lincoln,NOT SPECIFIED,minnesota_lincoln,474.5
2002,minnesota,lyon,NOT SPECIFIED,minnesota_lyon,17.0
2002,minnesota,nobles,NOT SPECIFIED,minnesota_nobles,5950.124303898169
2002,minnesota,pipestone,NOT SPECIFIED,minnesota_pipestone,920.0
2002,minnesota,redwood,NOT SPECIFIED,minnesota_redwood,430.0
2002,minnesota,rock,NOT SPECIFIED,minnesota_rock,499.0
2002,minnesota,big stone,NOT SPECIFIED,minnesota_big stone,2153.0
2002,minnesota,chippewa,NOT SPECIFIED,minnesota_chippewa,3438.3333333333335
2002,minnesota,douglas,NOT SPECIFIED,minnesota_douglas,1805.0
2002,minnesota,grant,NOT SPECIFIED,minnesota_grant,4765.0
2002,minnesota,lac qui parle,NOT SPECIFIED,minnesota_lac qui parle,4525.0
2002,minnesota,otter tail,NOT SPECIFIED,minnesota_otter tail,55524.0
2002,minnesota,pope,NOT SPECIFIED,minnesota_pope,33453.0
2002,minnesota,stevens,NOT SPECIFIED,minnesota_stevens,19116.0
2002,minnesota,swift,NOT SPECIFIED,minnesota_swift,26877.0
2002,minnesota,traverse,NOT SPECIFIED,minnesota_traverse,563.5
2002,minnesota,wilkin,NOT SPECIFIED,minnesota_wilkin,1440.0
2002,minnesota,yellow medicine,NOT SPECIFIED,minnesota_yellow medicine,893.0
2002,mississippi,attala,NOT SPECIFIED,mississippi_attala,424.0
2002,mississippi,carroll,NOT SPECIFIED,mississippi_carroll,8519.0
2002,mississippi,choctaw,NOT SPECIFIED,mississippi_choctaw,168.0
2002,mississippi,holmes,NOT SPECIFIED,mississippi_holmes,30907.0
2002,mississippi,leake,NOT SPECIFIED,mississippi_leake,93.5
2002,mississippi,madison,NOT SPECIFIED,mississippi_madison,17081.420473773258
2002,mississippi,montgomery,NOT SPECIFIED,mississippi_montgomery,17081.420473773258
2002,mississippi,rankin,NOT SPECIFIED,mississippi_rankin,203.0
2002,mississippi,scott,NOT SPECIFIED,mississippi_scott,15.0
2002,mississippi,webster,NOT SPECIFIED,mississippi_webster,213.5
2002,mississippi,chickasaw,NOT SPECIFIED,mississippi_chickasaw,2165.5
2002,mississippi,clay,NOT SPECIFIED,mississippi_clay,798.0
2002,mississippi,kemper,NOT SPECIFIED,mississippi_kemper,237.0
2002,mississippi,lowndes,NOT SPECIFIED,mississippi_lowndes,446.0
2002,mississippi,monroe,NOT SPECIFIED,mississippi_monroe,820.0
2002,mississippi,neshoba,NOT SPECIFIED,mississippi_neshoba,95.0
2002,mississippi,noxubee,NOT SPECIFIED,mississippi_noxubee,3824.0
2002,mississippi,oktibbeha,NOT SPECIFIED,mississippi_oktibbeha,766.0
2002,mississippi,winston,NOT SPECIFIED,mississippi_winston,383.0
2002,mississippi,humphreys,NOT SPECIFIED,mississippi_humphreys,53604.5
2002,mississippi,issaquena,NOT SPECIFIED,mississippi_issaquena,12374.0
2002,mississippi,leflore,NOT SPECIFIED,mississippi_leflore,115891.0
2002,mississippi,sharkey,NOT SPECIFIED,mississippi_sharkey,36548.0
2002,mississippi,sunflower,NOT SPECIFIED,mississippi_sunflower,160754.0
2002,mississippi,washington,NOT SPECIFIED,mississippi_washington,192131.0
2002,mississippi,yazoo,NOT SPECIFIED,mississippi_yazoo,24559.0
2002,mississippi,benton,NOT SPECIFIED,mississippi_benton,17.0
2002,mississippi,calhoun,NOT SPECIFIED,mississippi_calhoun,1848.0
2002,mississippi,de soto,NOT SPECIFIED,mississippi_de soto,12045.0
2002,mississippi,grenada,NOT SPECIFIED,mississippi_grenada,5008.0
2002,mississippi,lafayette,NOT SPECIFIED,mississippi_lafayette,142.0
2002,mississippi,marshall,NOT SPECIFIED,mississippi_marshall,439.0
2002,mississippi,panola,NOT SPECIFIED,mississippi_panola,23932.75
2002,mississippi,tate,NOT SPECIFIED,mississippi_tate,1642.0
2002,mississippi,yalobusha,NOT SPECIFIED,mississippi_yalobusha,113.0
2002,mississippi,alcorn,NOT SPECIFIED,mississippi_alcorn,465.0
2002,mississippi,itawamba,NOT SPECIFIED,mississippi_itawamba,50.0
2002,mississippi,lee,NOT SPECIFIED,mississippi_lee,367.0
2002,mississippi,pontotoc,NOT SPECIFIED,mississippi_pontotoc,104.0
2002,mississippi,prentiss,NOT SPECIFIED,mississippi_prentiss,22.0
2002,mississippi,tippah,NOT SPECIFIED,mississippi_tippah,310.0
2002,mississippi,tishomingo,NOT SPECIFIED,mississippi_tishomingo,688.0
2002,mississippi,union,NOT SPECIFIED,mississippi_union,38.5
2002,mississippi,covington,NOT SPECIFIED,mississippi_covington,370.0
2002,mississippi,jefferson davis,NOT SPECIFIED,mississippi_jefferson davis,261.0
2002,mississippi,lamar,NOT SPECIFIED,mississippi_lamar,187.66666666666666
2002,mississippi,lawrence,NOT SPECIFIED,mississippi_lawrence,12.0
2002,mississippi,marion,NOT SPECIFIED,mississippi_marion,33.0
2002,mississippi,pike,NOT SPECIFIED,mississippi_pike,56.5
2002,mississippi,simpson,NOT SPECIFIED,mississippi_simpson,108.0
2002,mississippi,smith,NOT SPECIFIED,mississippi_smith,142.0
2002,mississippi,walthall,NOT SPECIFIED,mississippi_walthall,57.0
2002,mississippi,clarke,NOT SPECIFIED,mississippi_clarke,249.33333333333334
2002,mississippi,forrest,NOT SPECIFIED,mississippi_forrest,778.0
2002,mississippi,george,NOT SPECIFIED,mississippi_george,789.0
2002,mississippi,greene,NOT SPECIFIED,mississippi_greene,235.0
2002,mississippi,hancock,NOT SPECIFIED,mississippi_hancock,189.0
2002,mississippi,harrison,NOT SPECIFIED,mississippi_harrison,110.0
2002,mississippi,jackson,NOT SPECIFIED,mississippi_jackson,187.0
2002,mississippi,jasper,NOT SPECIFIED,mississippi_jasper,74.0
2002,mississippi,jones,NOT SPECIFIED,mississippi_jones,237.0
2002,mississippi,lauderdale,NOT SPECIFIED,mississippi_lauderdale,185.0
2002,mississippi,newton,NOT SPECIFIED,mississippi_newton,157.0
2002,mississippi,pearl river,NOT SPECIFIED,mississippi_pearl river,866.5
2002,mississippi,perry,NOT SPECIFIED,mississippi_perry,33.0
2002,mississippi,stone,NOT SPECIFIED,mississippi_stone,188.0
2002,mississippi,wayne,NOT SPECIFIED,mississippi_wayne,399.25
2002,mississippi,adams,NOT SPECIFIED,mississippi_adams,40.0
2002,mississippi,amite,NOT SPECIFIED,mississippi_amite,17081.420473773258
2002,mississippi,claiborne,NOT SPECIFIED,mississippi_claiborne,2104.0
2002,mississippi,copiah,NOT SPECIFIED,mississippi_copiah,257.6666666666667
2002,mississippi,franklin,NOT SPECIFIED,mississippi_franklin,7.0
2002,mississippi,hinds,NOT SPECIFIED,mississippi_hinds,251.0
2002,mississippi,jefferson,NOT SPECIFIED,mississippi_jefferson,6.0
2002,mississippi,lincoln,NOT SPECIFIED,mississippi_lincoln,42.0
2002,mississippi,warren,NOT SPECIFIED,mississippi_warren,1647.0
2002,mississippi,wilkinson,NOT SPECIFIED,mississippi_wilkinson,10.0
2002,mississippi,bolivar,NOT SPECIFIED,mississippi_bolivar,237321.66666666666
2002,mississippi,coahoma,NOT SPECIFIED,mississippi_coahoma,112056.0
2002,mississippi,quitman,NOT SPECIFIED,mississippi_quitman,41907.0
2002,mississippi,tallahatchie,NOT SPECIFIED,mississippi_tallahatchie,94968.5
2002,mississippi,tunica,NOT SPECIFIED,mississippi_tunica,84041.5
2002,missouri,benton,NOT SPECIFIED,missouri_benton,11242.205029013538
2002,missouri,boone,NOT SPECIFIED,missouri_boone,5211.0
2002,missouri,callaway,NOT SPECIFIED,missouri_callaway,3982.0
2002,missouri,camden,NOT SPECIFIED,missouri_camden,62.0
2002,missouri,cole,NOT SPECIFIED,missouri_cole,537.0
2002,missouri,cooper,NOT SPECIFIED,missouri_cooper,21.0
2002,missouri,dallas,NOT SPECIFIED,missouri_dallas,196.33333333333334
2002,missouri,hickory,NOT SPECIFIED,missouri_hickory,11242.205029013538
2002,missouri,howard,NOT SPECIFIED,missouri_howard,2714.0
2002,missouri,laclede,NOT SPECIFIED,missouri_laclede,42.0
2002,missouri,maries,NOT SPECIFIED,missouri_maries,99.0
2002,missouri,miller,NOT SPECIFIED,missouri_miller,1288.0
2002,missouri,moniteau,NOT SPECIFIED,missouri_moniteau,398.0
2002,missouri,morgan,NOT SPECIFIED,missouri_morgan,290.0
2002,missouri,osage,NOT SPECIFIED,missouri_osage,1893.0
2002,missouri,pettis,NOT SPECIFIED,missouri_pettis,2390.0
2002,missouri,phelps,NOT SPECIFIED,missouri_phelps,53.0
2002,missouri,polk,NOT SPECIFIED,missouri_polk,199.0
2002,missouri,pulaski,NOT SPECIFIED,missouri_pulaski,184.0
2002,missouri,saline,NOT SPECIFIED,missouri_saline,996.0
2002,missouri,crawford,NOT SPECIFIED,missouri_crawford,21.0
2002,missouri,franklin,NOT SPECIFIED,missouri_franklin,1096.0
2002,missouri,gasconade,NOT SPECIFIED,missouri_gasconade,217.0
2002,missouri,jefferson,NOT SPECIFIED,missouri_jefferson,300.0
2002,missouri,lincoln,NOT SPECIFIED,missouri_lincoln,1923.0
2002,missouri,montgomery,NOT SPECIFIED,missouri_montgomery,4002.0
2002,missouri,perry,NOT SPECIFIED,missouri_perry,16.0
2002,missouri,st charles,NOT SPECIFIED,missouri_st charles,1164.6666666666667
2002,missouri,st francois,NOT SPECIFIED,missouri_st francois,298.5
2002,missouri,st louis,NOT SPECIFIED,missouri_st louis,931.5
2002,missouri,ste genevieve,NOT SPECIFIED,missouri_ste genevieve,34.0
2002,missouri,warren,NOT SPECIFIED,missouri_warren,1288.0
2002,missouri,washington,NOT SPECIFIED,missouri_washington,48.5
2002,missouri,adair,NOT SPECIFIED,missouri_adair,71.66666666666667
2002,missouri,carroll,NOT SPECIFIED,missouri_carroll,3480.0
2002,missouri,chariton,NOT SPECIFIED,missouri_chariton,1333.0
2002,missouri,grundy,NOT SPECIFIED,missouri_grundy,504.0
2002,missouri,linn,NOT SPECIFIED,missouri_linn,11242.205029013538
2002,missouri,livingston,NOT SPECIFIED,missouri_livingston,573.0
2002,missouri,macon,NOT SPECIFIED,missouri_macon,206.0
2002,missouri,mercer,NOT SPECIFIED,missouri_mercer,3.0
2002,missouri,putnam,NOT SPECIFIED,missouri_putnam,11242.205029013538
2002,missouri,randolph,NOT SPECIFIED,missouri_randolph,11242.205029013538
2002,missouri,schuyler,NOT SPECIFIED,missouri_schuyler,3.0
2002,missouri,sullivan,NOT SPECIFIED,missouri_sullivan,35.0
2002,missouri,audrain,NOT SPECIFIED,missouri_audrain,18161.0
2002,missouri,clark,NOT SPECIFIED,missouri_clark,3103.0
2002,missouri,knox,NOT SPECIFIED,missouri_knox,427.0
2002,missouri,lewis,NOT SPECIFIED,missouri_lewis,2150.0
2002,missouri,marion,NOT SPECIFIED,missouri_marion,3688.75
2002,missouri,monroe,NOT SPECIFIED,missouri_monroe,999.0
2002,missouri,pike,NOT SPECIFIED,missouri_pike,1765.0
2002,missouri,ralls,NOT SPECIFIED,missouri_ralls,1175.0
2002,missouri,scotland,NOT SPECIFIED,missouri_scotland,7.0
2002,missouri,shelby,NOT SPECIFIED,missouri_shelby,1483.0
2002,missouri,andrew,NOT SPECIFIED,missouri_andrew,1194.0
2002,missouri,atchison,NOT SPECIFIED,missouri_atchison,7957.0
2002,missouri,buchanan,NOT SPECIFIED,missouri_buchanan,35.5
2002,missouri,caldwell,NOT SPECIFIED,missouri_caldwell,11242.205029013538
2002,missouri,clay,NOT SPECIFIED,missouri_clay,177.0
2002,missouri,clinton,NOT SPECIFIED,missouri_clinton,79.0
2002,missouri,daviess,NOT SPECIFIED,missouri_daviess,147.66666666666666
2002,missouri,de kalb,NOT SPECIFIED,missouri_de kalb,7.5
2002,missouri,gentry,NOT SPECIFIED,missouri_gentry,16.0
2002,missouri,holt,NOT SPECIFIED,missouri_holt,9404.0
2002,missouri,nodaway,NOT SPECIFIED,missouri_nodaway,294.0
2002,missouri,platte,NOT SPECIFIED,missouri_platte,2722.6666666666665
2002,missouri,ray,NOT SPECIFIED,missouri_ray,4057.0
2002,missouri,worth,NOT SPECIFIED,missouri_worth,11242.205029013538
2002,missouri,bollinger,NOT SPECIFIED,missouri_bollinger,12531.5
2002,missouri,dent,NOT SPECIFIED,missouri_dent,188.5
2002,missouri,douglas,NOT SPECIFIED,missouri_douglas,316.0
2002,missouri,howell,NOT SPECIFIED,missouri_howell,698.0
2002,missouri,iron,NOT SPECIFIED,missouri_iron,425.0
2002,missouri,madison,NOT SPECIFIED,missouri_madison,7.0
2002,missouri,oregon,NOT SPECIFIED,missouri_oregon,13.0
2002,missouri,ozark,NOT SPECIFIED,missouri_ozark,144.33333333333334
2002,missouri,reynolds,NOT SPECIFIED,missouri_reynolds,11.0
2002,missouri,ripley,NOT SPECIFIED,missouri_ripley,7044.0
2002,missouri,shannon,NOT SPECIFIED,missouri_shannon,4.0
2002,missouri,taney,NOT SPECIFIED,missouri_taney,15.5
2002,missouri,texas,NOT SPECIFIED,missouri_texas,295.0
2002,missouri,wayne,NOT SPECIFIED,missouri_wayne,38.0
2002,missouri,webster,NOT SPECIFIED,missouri_webster,201.0
2002,missouri,wright,NOT SPECIFIED,missouri_wright,120.0
2002,missouri,butler,NOT SPECIFIED,missouri_butler,131721.33333333334
2002,missouri,cape girardeau,NOT SPECIFIED,missouri_cape girardeau,11589.0
2002,missouri,dunklin,NOT SPECIFIED,missouri_dunklin,125296.0
2002,missouri,mississippi,NOT SPECIFIED,missouri_mississippi,101638.0
2002,missouri,new madrid,NOT SPECIFIED,missouri_new madrid,197618.0
2002,missouri,pemiscot,NOT SPECIFIED,missouri_pemiscot,90828.0
2002,missouri,scott,NOT SPECIFIED,missouri_scott,62914.0
2002,missouri,stoddard,NOT SPECIFIED,missouri_stoddard,187516.0
2002,missouri,barry,NOT SPECIFIED,missouri_barry,1858.5
2002,missouri,barton,NOT SPECIFIED,missouri_barton,12930.0
2002,missouri,christian,NOT SPECIFIED,missouri_christian,49.0
2002,missouri,dade,NOT SPECIFIED,missouri_dade,11242.205029013538
2002,missouri,greene,NOT SPECIFIED,missouri_greene,221.25
2002,missouri,jasper,NOT SPECIFIED,missouri_jasper,4060.0
2002,missouri,lawrence,NOT SPECIFIED,missouri_lawrence,1898.0
2002,missouri,mcdonald,NOT SPECIFIED,missouri_mcdonald,258.3333333333333
2002,missouri,newton,NOT SPECIFIED,missouri_newton,2580.0
2002,missouri,stone,NOT SPECIFIED,missouri_stone,28.0
2002,missouri,bates,NOT SPECIFIED,missouri_bates,2015.0
2002,missouri,cass,NOT SPECIFIED,missouri_cass,4294.333333333333
2002,missouri,cedar,NOT SPECIFIED,missouri_cedar,78.0
2002,missouri,henry,NOT SPECIFIED,missouri_henry,3330.0
2002,missouri,jackson,NOT SPECIFIED,missouri_jackson,365.0
2002,missouri,johnson,NOT SPECIFIED,missouri_johnson,654.0
2002,missouri,lafayette,NOT SPECIFIED,missouri_lafayette,3036.0
2002,missouri,st clair,NOT SPECIFIED,missouri_st clair,386.0
2002,missouri,vernon,NOT SPECIFIED,missouri_vernon,3567.0
2002,montana,broadwater,NOT SPECIFIED,montana_broadwater,42851.0
2002,montana,cascade,NOT SPECIFIED,montana_cascade,34303.0
2002,montana,fergus,NOT SPECIFIED,montana_fergus,12472.0
